timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_perc,prompt_tokens_total,generation_tokens_total,iteration_tokens_total_sum,iteration_tokens_total_count,request_prefill_time_seconds_sum,request_decode_time_seconds_sum,num_preemptions_total,prefix_cache_queries_total,prefix_cache_hits_total
1784415664.3684728,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415664.6259344,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415664.8816009,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415665.1372187,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415665.3961031,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415665.651647,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415665.9097228,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415666.1681664,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415666.4265592,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415666.6849604,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415666.9421103,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415667.197631,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415667.45155,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415667.705679,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415668.032654,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415668.2871547,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415668.5410256,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415668.7952847,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415669.0495617,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415669.3035755,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415669.5574532,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415669.811455,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415670.0656524,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415670.319882,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415670.5737967,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415670.827929,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415671.0818422,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415671.3358433,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415671.5900743,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415671.8443878,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415672.0986063,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415672.3526633,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415672.6067135,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415672.8607028,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415673.1147501,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415673.3687668,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415673.6228454,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415673.8768094,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415674.1310325,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415674.385226,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415674.639509,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415674.8936462,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415675.147525,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415675.4014661,1.0,0.0,0.0019534364535161997,760.0,3.0,763.0,3.0,0.026901504956185818,0.0,0.0,0.0,0.0
1784415675.655688,1.0,0.0,0.0019534364535161997,1519.0,20.0,1539.0,20.0,0.08422676846385002,0.17912071011960506,0.0,0.0,0.0
1784415675.9097316,0.0,0.0,3.986605007177957e-05,1519.0,33.0,1552.0,33.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415676.163921,0.0,0.0,3.986605007177957e-05,1519.0,33.0,1552.0,33.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415676.4186478,0.0,0.0,3.986605007177957e-05,1519.0,33.0,1552.0,33.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415676.6727579,0.0,0.0,3.986605007177957e-05,1519.0,33.0,1552.0,33.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415676.9267638,1.0,0.0,0.00019933025035878682,1553.0,50.0,1603.0,50.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415677.1807127,1.0,0.0,0.0002391963004305664,1553.0,72.0,1625.0,72.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415677.434343,1.0,0.0,0.00027906235050234596,1553.0,94.0,1647.0,94.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415677.6883445,1.0,0.0,0.00035879445064579407,1553.0,116.0,1669.0,116.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415677.9423327,3.0,0.0,0.0010365173018657137,1782.0,154.0,1936.0,137.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415678.1964896,4.0,0.0,0.00127571360229628,1794.0,226.0,2020.0,158.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415678.4504268,4.0,0.0,0.0015149099027268464,1794.0,310.0,2104.0,179.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415678.7043746,4.0,0.0,0.0016743741030138537,1794.0,394.0,2188.0,200.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415678.9584358,4.0,0.0,0.00191357040344442,1794.0,478.0,2272.0,221.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415679.2125144,5.0,0.0,0.004146069207462966,2609.0,551.0,3160.0,238.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415679.4666731,5.0,0.0,0.004385265507893532,2609.0,651.0,3260.0,258.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415679.7205288,5.0,0.0,0.0046244618083239875,2609.0,751.0,3360.0,278.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415679.9746842,5.0,0.0,0.004863658108754554,2609.0,856.0,3465.0,299.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415680.2283103,6.0,0.0,0.005342050709615687,2658.0,973.0,3631.0,319.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415680.4821248,6.0,0.0,0.005660979110189812,2658.0,1099.0,3757.0,340.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415680.7358487,6.0,0.0,0.0059001754106202675,2658.0,1219.0,3877.0,360.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415680.9896157,7.0,0.0,0.009966512517939674,4182.0,1307.0,5489.0,374.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415681.243924,7.0,0.0,0.01024557486844202,4182.0,1447.0,5629.0,394.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415681.497531,8.0,0.0,0.011760484771168866,4629.0,1585.0,6214.0,412.0,0.13554666377604008,0.3586639752611518,0.0,0.0,0.0
1784415681.75125,7.0,0.0,0.006936692712486092,4633.0,1713.0,6346.0,432.0,0.24942721892148256,4.688767790794373,0.0,0.0,0.0
1784415682.0050235,8.0,0.0,0.007773879763993019,4799.0,1859.0,6658.0,452.0,0.24942721892148256,4.688767790794373,0.0,0.0,0.0
1784415682.2587118,7.0,0.0,0.007534683463562453,4799.0,1966.0,6765.0,466.0,0.2692647958174348,4.865131308324635,0.0,0.0,0.0
1784415682.512672,8.0,0.0,0.015268697177483692,7803.0,2054.0,9857.0,477.0,0.2692647958174348,4.865131308324635,0.0,0.0,0.0
1784415682.7674072,8.0,0.0,0.016464678679636413,8208.0,2185.0,10393.0,495.0,0.28206477500498295,5.700874417088926,0.0,0.0,0.0
1784415683.0218985,9.0,0.0,0.016903205230425766,8220.0,2350.0,10570.0,514.0,0.28206477500498295,5.700874417088926,0.0,0.0,0.0
1784415683.2761571,9.0,0.0,0.01734173178121512,8220.0,2521.0,10741.0,533.0,0.28206477500498295,5.700874417088926,0.0,0.0,0.0
1784415683.5303357,9.0,0.0,0.017740392281932693,8220.0,2692.0,10912.0,552.0,0.28206477500498295,5.700874417088926,0.0,0.0,0.0
1784415683.784746,9.0,0.0,0.018218784882793826,8220.0,2863.0,11083.0,571.0,0.28206477500498295,5.700874417088926,0.0,0.0,0.0
1784415684.0390022,8.0,0.0,0.01734173178121512,8220.0,3018.0,11238.0,590.0,0.31970033049583435,6.759210211224854,0.0,0.0,0.0
1784415684.293365,8.0,0.0,0.01853771328336784,9027.0,3147.0,12174.0,605.0,0.33158774953335524,12.89597459230572,0.0,0.0,0.0
1784415684.5478308,6.0,0.0,0.00889012916600218,9027.0,3277.0,12304.0,624.0,0.5897430311888456,15.186247935518622,0.0,0.0,0.0
1784415684.8027468,6.0,0.0,0.009248923616648086,9027.0,3397.0,12424.0,644.0,0.5897430311888456,15.186247935518622,0.0,0.0,0.0
1784415685.057748,4.0,0.0,0.00641843406155318,9027.0,3510.0,12537.0,665.0,0.6145164081826806,30.475199329666793,0.0,0.0,0.0
1784415685.3126252,5.0,0.0,0.006936692712486092,9125.0,3591.0,12716.0,685.0,0.6145164081826806,30.475199329666793,0.0,0.0,0.0
1784415685.5667708,6.0,0.0,0.007853611864136467,9387.0,3687.0,13074.0,704.0,0.6145164081826806,30.475199329666793,0.0,0.0,0.0
1784415685.8209643,6.0,0.0,0.007494817413490673,9396.0,3802.0,13198.0,724.0,0.6419918173924088,30.52539794705808,0.0,0.0,0.0
1784415686.0756257,10.0,0.0,0.009807048317652667,10162.0,3936.0,14098.0,741.0,0.6419918173924088,30.52539794705808,0.0,0.0,0.0
1784415686.3305528,9.0,0.0,0.008531334715356387,10162.0,4118.0,14280.0,761.0,0.693508711643517,30.723292543552816,0.0,0.0,0.0
1784415686.5847661,10.0,0.0,0.009089459416361079,10175.0,4303.0,14478.0,780.0,0.693508711643517,30.723292543552816,0.0,0.0,0.0
1784415686.839398,10.0,0.0,0.0095678520172221,10175.0,4503.0,14678.0,800.0,0.693508711643517,30.723292543552816,0.0,0.0,0.0
1784415687.0935469,9.0,0.0,0.006657630361983746,10175.0,4696.0,14871.0,820.0,0.7566723357886076,38.5630665095523,0.0,0.0,0.0
1784415687.3477132,9.0,0.0,0.00701642481262954,10175.0,4876.0,15051.0,840.0,0.7566723357886076,38.5630665095523,0.0,0.0,0.0
1784415687.6018212,8.0,0.0,0.005940041460692047,10175.0,5047.0,15222.0,860.0,0.7700910987332463,46.026316463947296,0.0,0.0,0.0
1784415687.8562326,8.0,0.0,0.004106203157391186,10389.0,5214.0,15603.0,880.0,0.8260163869708776,52.38357617147267,0.0,0.0,0.0
1784415688.1105275,7.0,0.0,0.0035480784563864942,10389.0,5370.0,15759.0,901.0,0.8420668635517359,57.48917538113892,0.0,0.0,0.0
1784415688.3657146,7.0,0.0,0.00382714080688884,10389.0,5510.0,15899.0,921.0,0.8420668635517359,57.48917538113892,0.0,0.0,0.0
1784415688.6198795,6.0,0.0,0.003946738957104179,10389.0,5640.0,16029.0,942.0,0.854785094037652,58.25018598232418,0.0,0.0,0.0
1784415688.8741148,6.0,0.0,0.004265667357678193,10389.0,5760.0,16149.0,962.0,0.854785094037652,58.25018598232418,0.0,0.0,0.0
1784415689.1284828,6.0,0.0,0.004425131557965201,10578.0,5881.0,16459.0,982.0,0.8687446508556604,61.100032260641456,0.0,0.0,0.0
1784415689.3831823,7.0,0.0,0.006019773560835606,11092.0,5991.0,17083.0,1000.0,0.8687446508556604,61.100032260641456,0.0,0.0,0.0
1784415689.63786,5.0,0.0,0.004385265507893532,11092.0,6103.0,17195.0,1021.0,0.9333398966118693,61.67761133611202,0.0,0.0,0.0
1784415689.8921652,5.0,0.0,0.004584595758252319,11092.0,6198.0,17290.0,1040.0,0.9333398966118693,61.67761133611202,0.0,0.0,0.0
1784415690.1464026,5.0,0.0,0.004903524158826333,11853.0,6302.0,18155.0,1059.0,0.9850257188081741,61.777261113747954,0.0,0.0,0.0
1784415690.4006133,5.0,0.0,0.005700845160261481,12577.0,6389.0,18966.0,1076.0,1.0005051409825683,66.78542561549693,0.0,0.0,0.0
1784415690.6552775,3.0,0.0,0.003029819805453693,12577.0,6466.0,19043.0,1097.0,1.0653235893696547,71.74901050049812,0.0,0.0,0.0
1784415690.909569,4.0,0.0,0.0037075426566736125,13002.0,6541.0,19543.0,1117.0,1.0851485449820757,71.89549802429974,0.0,0.0,0.0
1784415691.1637614,5.0,0.0,0.003986605007175847,13007.0,6639.0,19646.0,1138.0,1.0851485449820757,71.89549802429974,0.0,0.0,0.0
1784415691.4180086,5.0,0.0,0.004225801307606414,13007.0,6739.0,19746.0,1158.0,1.0851485449820757,71.89549802429974,0.0,0.0,0.0
1784415691.6733637,5.0,0.0,0.004425131557965201,13007.0,6844.0,19851.0,1179.0,1.0851485449820757,71.89549802429974,0.0,0.0,0.0
1784415691.9278803,5.0,0.0,0.004704193908467547,13007.0,6949.0,19956.0,1200.0,1.0851485449820757,71.89549802429974,0.0,0.0,0.0
1784415692.1825554,6.0,0.0,0.00510285440918512,13025.0,7054.0,20079.0,1220.0,1.0851485449820757,71.89549802429974,0.0,0.0,0.0
1784415692.4367864,6.0,0.0,0.005342050709615687,13025.0,7180.0,20205.0,1241.0,1.0851485449820757,71.89549802429974,0.0,0.0,0.0
1784415692.6913555,7.0,0.0,0.005700845160261481,13032.0,7303.0,20335.0,1261.0,1.0851485449820757,71.89549802429974,0.0,0.0,0.0
1784415692.9457283,6.0,0.0,0.004584595758252319,13032.0,7437.0,20469.0,1282.0,1.0993023896589875,78.72484964504838,0.0,0.0,0.0
1784415693.2005146,6.0,0.0,0.0040663371073194066,13058.0,7564.0,20622.0,1302.0,1.1188228772953153,80.94901769328862,0.0,0.0,0.0
1784415693.45539,6.0,0.0,0.004265667357678193,13058.0,7642.0,20700.0,1315.0,1.1188228772953153,80.94901769328862,0.0,0.0,0.0
1784415693.7097738,8.0,0.0,0.011003029819805499,15635.0,7757.0,23392.0,1331.0,1.1188228772953153,80.94901769328862,0.0,0.0,0.0
1784415693.96365,8.0,0.0,0.011361824270451293,15635.0,7917.0,23552.0,1351.0,1.1188228772953153,80.94901769328862,0.0,0.0,0.0
1784415694.2176008,10.0,0.0,0.015747089778344714,17270.0,8019.0,25289.0,1363.0,1.1188228772953153,80.94901769328862,0.0,0.0,0.0
1784415694.4714186,9.0,0.0,0.00896986126614574,17342.0,8214.0,25556.0,1382.0,1.3026076378300786,82.10158033110201,0.0,0.0,0.0
1784415694.7250853,10.0,0.0,0.009488119917078652,17358.0,8403.0,25761.0,1401.0,1.3026076378300786,82.10158033110201,0.0,0.0,0.0
1784415694.9791918,11.0,0.0,0.010006378568011454,17378.0,8613.0,25991.0,1421.0,1.3026076378300786,82.10158033110201,0.0,0.0,0.0
1784415695.2331614,10.0,0.0,0.010125976718226792,17378.0,8821.0,26199.0,1440.0,1.320005220361054,82.9852719353512,0.0,0.0,0.0
