node_id,row,rack,node,file,num_requests,seed,status,reason,num_timesteps,min_power_w,max_power_w,mean_power_w,uses_ar1
30,1,1,2,node_1_1_2.npy,12810,30313,evaluated,,345600,327.6845,2110.7362824095453,889.5227106561688,False
31,1,1,3,node_1_1_3.npy,12820,31322,evaluated,,345600,327.6845,2150.0363289233005,887.6025394410126,False
32,1,2,0,node_1_2_0.npy,12526,32331,evaluated,,345600,327.6845,2122.075316761455,882.3881011426321,False
33,1,2,1,node_1_2_1.npy,12891,33340,evaluated,,345600,327.6845,2051.717146921435,890.8609598325593,False
34,1,2,2,node_1_2_2.npy,12793,34349,evaluated,,345600,327.6845,2076.899360511425,893.6131367344792,False
35,1,2,3,node_1_2_3.npy,12611,35358,evaluated,,345600,327.6845,2099.9768832453597,885.7511105798923,False
36,1,3,0,node_1_3_0.npy,12895,36367,evaluated,,345600,327.6845,2105.529693314728,894.9596089374586,False
37,1,3,1,node_1_3_1.npy,12922,37376,evaluated,,345600,327.6845,2035.5189190890474,890.2837786915976,False
38,1,3,2,node_1_3_2.npy,12797,38385,evaluated,,345600,327.6845,2113.0236995816995,892.0307189331972,False
39,1,3,3,node_1_3_3.npy,12730,39394,evaluated,,345600,327.6845,2138.3168998208353,890.3583001719269,False
40,1,4,0,node_1_4_0.npy,12792,40403,evaluated,,345600,327.6845,2057.33004388448,885.4258527042618,False
41,1,4,1,node_1_4_1.npy,12678,41412,evaluated,,345600,327.6845,2095.686192015849,887.097050743857,False
42,1,4,2,node_1_4_2.npy,12902,42421,evaluated,,345600,327.6845,2176.574725993697,894.176169635716,False
43,1,4,3,node_1_4_3.npy,12891,43430,evaluated,,345600,327.6845,2111.706358198366,897.1950993923435,False
44,1,5,0,node_1_5_0.npy,12738,44439,evaluated,,345600,327.6845,2063.560940357722,887.8484886159551,False
45,1,5,1,node_1_5_1.npy,12905,45448,evaluated,,345600,327.6845,2151.8501109843064,890.3840346769837,False
46,1,5,2,node_1_5_2.npy,12829,46457,evaluated,,345600,327.6845,2214.7237987560375,892.8485086407271,False
47,1,5,3,node_1_5_3.npy,12937,47466,evaluated,,345600,327.6845,2104.6430157470404,893.0112971620931,False
48,2,0,0,node_2_0_0.npy,12719,48475,evaluated,,345600,327.6845,2119.1204504615475,887.2945265734254,False
49,2,0,1,node_2_0_1.npy,12901,49484,evaluated,,345600,327.6845,2068.4343041214865,890.9608808596877,False
50,2,0,2,node_2_0_2.npy,12929,50493,evaluated,,345600,327.6845,2156.686823183044,889.6319931541761,False
51,2,0,3,node_2_0_3.npy,12540,51502,evaluated,,345600,327.6845,2114.0738330989925,883.1444084323001,False
52,2,1,0,node_2_1_0.npy,12781,52511,evaluated,,345600,327.6845,2121.3836121738864,891.2709576209003,False
53,2,1,1,node_2_1_1.npy,12954,53520,evaluated,,345600,327.6845,2101.528844632207,894.8210674732077,False
54,2,1,2,node_2_1_2.npy,12566,54529,evaluated,,345600,327.6845,2095.1534623572034,884.1037450377291,False
55,2,1,3,node_2_1_3.npy,12688,55538,evaluated,,345600,327.6845,2086.733161223537,887.1317032909571,False
56,2,2,0,node_2_2_0.npy,12907,56547,evaluated,,345600,327.6845,2120.639442451539,891.4008601057292,False
57,2,2,1,node_2_2_1.npy,12866,57556,evaluated,,345600,327.6845,2112.9820851131194,891.7204987787926,False
58,2,2,2,node_2_2_2.npy,12876,58565,evaluated,,345600,327.6845,2073.22923429293,897.8572043924092,False
59,2,2,3,node_2_2_3.npy,12886,59574,evaluated,,345600,327.6845,2100.762615191728,892.1788884539906,False
60,2,3,0,node_2_3_0.npy,12823,60583,evaluated,,345600,327.6845,2051.5255301729967,889.4712024479908,False
61,2,3,1,node_2_3_1.npy,12889,61592,evaluated,,345600,327.6845,2107.7229181587486,893.9887590341284,False
62,2,3,2,node_2_3_2.npy,12770,62601,evaluated,,345600,327.6845,2077.6964016085412,889.2197189246801,False
63,2,3,3,node_2_3_3.npy,12779,63610,evaluated,,345600,327.6845,2014.6814996224064,888.6258372959603,False
64,2,4,0,node_2_4_0.npy,12758,64619,evaluated,,345600,327.6845,2055.1072440159223,888.4798019497398,False
65,2,4,1,node_2_4_1.npy,12852,65628,evaluated,,345600,327.6845,2165.976741087606,891.6011600444003,False
66,2,4,2,node_2_4_2.npy,12751,66637,evaluated,,345600,327.6845,2165.3555026352237,886.7132898097088,False
67,2,4,3,node_2_4_3.npy,12857,67646,evaluated,,345600,327.6845,2081.2338113963538,889.3698443455573,False
68,2,5,0,node_2_5_0.npy,12974,68655,evaluated,,345600,327.6845,2117.488327228227,895.794801511362,False
69,2,5,1,node_2_5_1.npy,12653,69664,evaluated,,345600,327.6845,2126.5907031985957,885.2909614344289,False
70,2,5,2,node_2_5_2.npy,12972,70673,evaluated,,345600,327.6845,2072.051427536514,891.8767054281942,False
71,2,5,3,node_2_5_3.npy,12715,71682,evaluated,,345600,327.6845,2157.09530679735,887.3051167865091,False
72,3,0,0,node_3_0_0.npy,12790,72691,evaluated,,345600,327.6845,2124.692451330519,890.9939625410927,False
73,3,0,1,node_3_0_1.npy,12798,73700,evaluated,,345600,327.6845,2099.9215695258763,891.1435275445596,False
74,3,0,2,node_3_0_2.npy,12915,74709,evaluated,,345600,327.6845,2102.0676241680794,891.6124397319576,False
75,3,0,3,node_3_0_3.npy,12895,75718,evaluated,,345600,327.6845,2064.47999794535,894.8536105416713,False
76,3,1,0,node_3_1_0.npy,12770,76727,evaluated,,345600,327.6845,2053.4219344345115,889.4266121874653,False
77,3,1,1,node_3_1_1.npy,12537,77736,evaluated,,345600,327.6845,2140.465371366844,880.312623244003,False
78,3,1,2,node_3_1_2.npy,12905,78745,evaluated,,345600,327.6845,2100.708948981335,886.3858413551831,False
79,3,1,3,node_3_1_3.npy,12842,79754,evaluated,,345600,327.6845,2039.5837247435297,891.6883092952553,False
80,3,2,0,node_3_2_0.npy,12633,80763,evaluated,,345600,327.6845,2031.6036486250848,890.7577589372947,False
81,3,2,1,node_3_2_1.npy,12782,81772,evaluated,,345600,327.6845,2121.190275046914,893.6834802186355,False
82,3,2,2,node_3_2_2.npy,12915,82781,evaluated,,345600,327.6845,2044.548106819243,894.5461209686346,False
83,3,2,3,node_3_2_3.npy,12649,83790,evaluated,,345600,327.6845,2155.4028129340604,883.7122154201745,False
84,3,3,0,node_3_3_0.npy,12772,84799,evaluated,,345600,327.6845,2123.606462227928,883.3167901354545,False
85,3,3,1,node_3_3_1.npy,12806,85808,evaluated,,345600,327.6845,2123.942361120589,890.1356999791969,False
86,3,3,2,node_3_3_2.npy,12690,86817,evaluated,,345600,327.6845,2125.0122779711696,888.2952427824204,False
87,3,3,3,node_3_3_3.npy,12672,87826,evaluated,,345600,327.6845,2113.317430066604,886.7598418766496,False
88,3,4,0,node_3_4_0.npy,12890,88835,evaluated,,345600,327.6845,2028.0834808990594,893.6204318821034,False
89,3,4,1,node_3_4_1.npy,12719,89844,evaluated,,345600,327.6845,2059.2660747431632,885.0902137127025,False
90,3,4,2,node_3_4_2.npy,12750,90853,evaluated,,345600,327.6845,2154.7688502952155,890.1213501019247,False
91,3,4,3,node_3_4_3.npy,12779,91862,evaluated,,345600,327.6845,2052.6111516232854,884.5223612465445,False
92,3,5,0,node_3_5_0.npy,12853,92871,evaluated,,345600,327.6845,2102.7391390832,892.7160526217139,False
93,3,5,1,node_3_5_1.npy,12657,93880,evaluated,,345600,327.6845,2056.2107506075026,891.9562527886586,False
94,3,5,2,node_3_5_2.npy,12857,94889,evaluated,,345600,327.6845,2088.772819754945,893.6352435868018,False
95,3,5,3,node_3_5_3.npy,12901,95898,evaluated,,345600,327.6845,2098.0802471268344,892.2008293385742,False
96,4,0,0,node_4_0_0.npy,12954,96907,evaluated,,345600,327.6845,2092.948760411639,888.8765336362119,False
97,4,0,1,node_4_0_1.npy,12860,97916,evaluated,,345600,327.6845,2116.6293519338565,891.2705136821002,False
98,4,0,2,node_4_0_2.npy,12556,98925,evaluated,,345600,327.6845,2147.8620435847697,882.9524616095628,False
99,4,0,3,node_4_0_3.npy,12972,99934,evaluated,,345600,327.6845,2132.5812426836146,893.9741510310976,False
100,4,1,0,node_4_1_0.npy,12890,100943,evaluated,,345600,327.6845,2064.33574040444,893.6451810461673,False
101,4,1,1,node_4_1_1.npy,12892,101952,evaluated,,345600,327.6845,2060.4387557835,888.6195412429965,False
102,4,1,2,node_4_1_2.npy,12722,102961,evaluated,,345600,327.6845,2084.491956687987,890.2708825002481,False
103,4,1,3,node_4_1_3.npy,12985,103970,evaluated,,345600,327.6845,2037.0527594875707,889.9362252624048,False
104,4,2,0,node_4_2_0.npy,12781,104979,evaluated,,345600,327.6845,2084.5566329371204,891.0250601931725,False
105,4,2,1,node_4_2_1.npy,12879,105988,evaluated,,345600,327.6845,2117.770490042043,891.1728401492926,False
106,4,2,2,node_4_2_2.npy,12908,106997,evaluated,,345600,327.6845,2067.5140701352616,892.295081540137,False
107,4,2,3,node_4_2_3.npy,12712,108006,evaluated,,345600,327.6845,2076.73454676941,885.0675195127579,False
108,4,3,0,node_4_3_0.npy,12934,109015,evaluated,,345600,327.6845,2119.235689907918,893.9004630915788,False
109,4,3,1,node_4_3_1.npy,12802,110024,evaluated,,345600,327.6845,2128.4600345274334,889.8211369665252,False
110,4,3,2,node_4_3_2.npy,12673,111033,evaluated,,345600,327.6845,2092.6588754649683,887.7806070095277,False
111,4,3,3,node_4_3_3.npy,12740,112042,evaluated,,345600,327.6845,2111.7732185375353,887.9754288683004,False
112,4,4,0,node_4_4_0.npy,12824,113051,evaluated,,345600,327.6845,2149.6751271783482,891.0432947672714,False
113,4,4,1,node_4_4_1.npy,12847,114060,evaluated,,345600,327.6845,2084.984061122165,890.5535590944476,False
114,4,4,2,node_4_4_2.npy,12849,115069,evaluated,,345600,327.6845,2078.123313716471,891.8692758492778,False
115,4,4,3,node_4_4_3.npy,12934,116078,evaluated,,345600,327.6845,2153.5093489592527,896.7141379560925,False
116,4,5,0,node_4_5_0.npy,12835,117087,evaluated,,345600,327.6845,2126.9826904831375,889.4868959347245,False
117,4,5,1,node_4_5_1.npy,12913,118096,evaluated,,345600,327.6845,2081.95740326753,889.8844327137714,False
118,4,5,2,node_4_5_2.npy,12951,119105,evaluated,,345600,327.6845,2123.369930827577,890.3813190321781,False
119,4,5,3,node_4_5_3.npy,12822,120114,evaluated,,345600,327.6845,2065.917603022222,890.2118043551351,False
120,5,0,0,node_5_0_0.npy,12868,121123,evaluated,,345600,327.6845,2067.5605019551954,892.7953548615649,False
121,5,0,1,node_5_0_1.npy,12866,122132,evaluated,,345600,327.6845,2096.6990630561313,896.5654104623092,False
122,5,0,2,node_5_0_2.npy,12792,123141,evaluated,,345600,327.6845,2040.9965075521097,889.7176585748791,False
123,5,0,3,node_5_0_3.npy,12806,124150,evaluated,,345600,327.6845,2064.2901026068034,890.1237824145056,False
124,5,1,0,node_5_1_0.npy,12824,125159,evaluated,,345600,327.6845,2100.4813793860594,894.9555317555297,False
125,5,1,1,node_5_1_1.npy,12711,126168,evaluated,,345600,327.6845,2016.8974327255887,890.2120045584327,False
126,5,1,2,node_5_1_2.npy,12805,127177,evaluated,,345600,327.6845,2099.515502895897,891.7267524081454,False
127,5,1,3,node_5_1_3.npy,12927,128186,evaluated,,345600,327.6845,2095.146454140044,895.9155868890876,False
128,5,2,0,node_5_2_0.npy,12763,129195,evaluated,,345600,327.6845,2093.463190481725,890.7812419296255,False
129,5,2,1,node_5_2_1.npy,12733,130204,evaluated,,345600,327.6845,2062.1785607969505,887.0691243620702,False
130,5,2,2,node_5_2_2.npy,13072,131213,evaluated,,345600,327.6845,2056.984235920839,893.0743011556132,False
131,5,2,3,node_5_2_3.npy,12832,132222,evaluated,,345600,327.6845,2117.135920437829,888.6152780218519,False
132,5,3,0,node_5_3_0.npy,13002,133231,evaluated,,345600,327.6845,2089.949366014705,896.0278985831903,False
133,5,3,1,node_5_3_1.npy,12879,134240,evaluated,,345600,327.6845,2107.1256549885347,889.7147811615521,False
134,5,3,2,node_5_3_2.npy,12777,135249,evaluated,,345600,327.6845,1998.2184906078357,889.9306378113489,False
135,5,3,3,node_5_3_3.npy,13029,136258,evaluated,,345600,327.6845,2096.7046356200576,895.4369553343092,False
136,5,4,0,node_5_4_0.npy,12792,137267,evaluated,,345600,327.6845,2096.9491997298874,888.4525743480365,False
137,5,4,1,node_5_4_1.npy,12753,138276,evaluated,,345600,327.6845,2077.136455992035,890.8866562260408,False
138,5,4,2,node_5_4_2.npy,12847,139285,evaluated,,345600,327.6845,2022.7034314696577,893.9214365915504,False
139,5,4,3,node_5_4_3.npy,13027,140294,evaluated,,345600,327.6845,2126.5163054822497,892.4527250885972,False
140,5,5,0,node_5_5_0.npy,12764,141303,evaluated,,345600,327.6845,2071.811671631168,890.0976889458576,False
141,5,5,1,node_5_5_1.npy,12791,142312,evaluated,,345600,327.6845,2051.546862392392,887.7116430509154,False
142,5,5,2,node_5_5_2.npy,12826,143321,evaluated,,345600,327.6845,2121.33195819238,891.0128314305585,False
143,5,5,3,node_5_5_3.npy,12951,144330,evaluated,,345600,327.6845,2109.5082231268443,893.9308879845031,False
144,6,0,0,node_6_0_0.npy,12803,145339,evaluated,,345600,327.6845,2075.546516663004,892.2254848347928,False
145,6,0,1,node_6_0_1.npy,12904,146348,evaluated,,345600,327.6845,2119.313289830846,890.7330898699985,False
146,6,0,2,node_6_0_2.npy,12801,147357,evaluated,,345600,327.6845,2127.270009927709,887.4495798787285,False
147,6,0,3,node_6_0_3.npy,12867,148366,evaluated,,345600,327.6845,2082.658439753378,895.0786731307278,False
148,6,1,0,node_6_1_0.npy,12855,149375,evaluated,,345600,327.6845,2102.493851236867,890.5590588204115,False
149,6,1,1,node_6_1_1.npy,12708,150384,evaluated,,345600,327.6845,2157.6077375468094,887.7561510507214,False
150,6,1,2,node_6_1_2.npy,12965,151393,evaluated,,345600,327.6845,2024.1316273311093,891.3052875613783,False
151,6,1,3,node_6_1_3.npy,12870,152402,evaluated,,345600,327.6845,2067.3229480502123,891.343612954342,False
152,6,2,0,node_6_2_0.npy,12733,153411,evaluated,,345600,327.6845,2125.177822699855,886.7124637494095,False
153,6,2,1,node_6_2_1.npy,12874,154420,evaluated,,345600,327.6845,2079.561011700331,894.4264138121696,False
154,6,2,2,node_6_2_2.npy,12831,155429,evaluated,,345600,327.6845,2089.977065916863,894.8369266664546,False
155,6,2,3,node_6_2_3.npy,12827,156438,evaluated,,345600,327.6845,2098.775801744472,890.224615934942,False
156,6,3,0,node_6_3_0.npy,12928,157447,evaluated,,345600,327.6845,2139.1482544746073,894.7380617445543,False
157,6,3,1,node_6_3_1.npy,12781,158456,evaluated,,345600,327.6845,2026.14363997114,887.06848715242,False
158,6,3,2,node_6_3_2.npy,12791,159465,evaluated,,345600,327.6845,2109.4239953395268,887.3575143261357,False
159,6,3,3,node_6_3_3.npy,12768,160474,evaluated,,345600,327.6845,2098.5627397660296,890.9979835632001,False
160,6,4,0,node_6_4_0.npy,13037,161483,evaluated,,345600,327.6845,2084.3276815036743,896.9223388315934,False
161,6,4,1,node_6_4_1.npy,12838,162492,evaluated,,345600,327.6845,2081.5314937515927,889.418303610201,False
162,6,4,2,node_6_4_2.npy,12809,163501,evaluated,,345600,327.6845,2073.2136866022142,894.1381129800008,False
163,6,4,3,node_6_4_3.npy,12798,164510,evaluated,,345600,327.6845,2093.828218833657,890.1291255132941,False
164,6,5,0,node_6_5_0.npy,12824,165519,evaluated,,345600,327.6845,2087.2579455710047,893.8868523876428,False
165,6,5,1,node_6_5_1.npy,12860,166528,evaluated,,345600,327.6845,2074.995437414023,894.210776622303,False
166,6,5,2,node_6_5_2.npy,12620,167537,evaluated,,345600,327.6845,2165.9450677143736,886.4830995787273,False
167,6,5,3,node_6_5_3.npy,12676,168546,evaluated,,345600,327.6845,2096.6688336248562,886.0523628418263,False
168,7,0,0,node_7_0_0.npy,13054,169555,evaluated,,345600,327.6845,2087.3267845090913,896.1282225281789,False
169,7,0,1,node_7_0_1.npy,12675,170564,evaluated,,345600,327.6845,2079.5438758598007,886.712234299307,False
170,7,0,2,node_7_0_2.npy,12961,171573,evaluated,,345600,327.6845,2150.0802518035857,892.179198320553,False
171,7,0,3,node_7_0_3.npy,12730,172582,evaluated,,345600,327.6845,2015.3597623180472,890.1374338312327,False
172,7,1,0,node_7_1_0.npy,12694,173591,evaluated,,345600,327.6845,2134.093819507806,885.814728153774,False
173,7,1,1,node_7_1_1.npy,12703,174600,evaluated,,345600,327.6845,2126.5798090743515,886.7839072919802,False
174,7,1,2,node_7_1_2.npy,12852,175609,evaluated,,345600,327.6845,2073.055587302512,896.8246889466367,False
175,7,1,3,node_7_1_3.npy,12890,176618,evaluated,,345600,327.6845,2076.5097516597316,892.9262687007694,False
176,7,2,0,node_7_2_0.npy,12623,177627,evaluated,,345600,327.6845,2125.4458321806765,888.036936710637,False
177,7,2,1,node_7_2_1.npy,12698,178636,evaluated,,345600,327.6845,2092.3911528194185,889.008740724418,False
178,7,2,2,node_7_2_2.npy,12776,179645,evaluated,,345600,327.6845,2099.319138100792,886.6750936733398,False
179,7,2,3,node_7_2_3.npy,12789,180654,evaluated,,345600,327.6845,2128.016013569784,889.0533639368708,False
180,7,3,0,node_7_3_0.npy,12673,181663,evaluated,,345600,327.6845,2105.46119002889,886.50115762456,False
181,7,3,1,node_7_3_1.npy,12962,182672,evaluated,,345600,327.6845,2050.4964077967725,890.5213225187475,False
182,7,3,2,node_7_3_2.npy,12866,183681,evaluated,,345600,327.6845,2096.832135546376,891.105991054879,False
183,7,3,3,node_7_3_3.npy,12628,184690,evaluated,,345600,327.6845,2135.031858807361,889.3337688812641,False
184,7,4,0,node_7_4_0.npy,12864,185699,evaluated,,345600,327.6845,2109.5782295071044,888.6245522528095,False
185,7,4,1,node_7_4_1.npy,12824,186708,evaluated,,345600,327.6845,2151.4516686919096,892.8659766752411,False
186,7,4,2,node_7_4_2.npy,12713,187717,evaluated,,345600,327.6845,2157.3484599317235,884.8184426509422,False
187,7,4,3,node_7_4_3.npy,12932,188726,evaluated,,345600,327.6845,2030.6003632145796,895.8814398621416,False
188,7,5,0,node_7_5_0.npy,12897,189735,evaluated,,345600,327.6845,2065.1081632993037,893.0411242347493,False
189,7,5,1,node_7_5_1.npy,12611,190744,evaluated,,345600,327.6845,2128.7145518183543,886.4089511878072,False
190,7,5,2,node_7_5_2.npy,12811,191753,evaluated,,345600,327.6845,2111.93192173117,892.8717877388676,False
191,7,5,3,node_7_5_3.npy,12946,192762,evaluated,,345600,327.6845,2100.6646308987397,891.459798901893,False
192,8,0,0,node_8_0_0.npy,12730,193771,evaluated,,345600,327.6845,2140.4158125398117,885.4745430234109,False
193,8,0,1,node_8_0_1.npy,12919,194780,evaluated,,345600,327.6845,2118.4629477655717,895.2538342362385,False
194,8,0,2,node_8_0_2.npy,12511,195789,evaluated,,345600,327.6845,2043.2163493931228,885.2767309102068,False
195,8,0,3,node_8_0_3.npy,12696,196798,evaluated,,345600,327.6845,2039.402604334483,889.249703997732,False
196,8,1,0,node_8_1_0.npy,12917,197807,evaluated,,345600,327.6845,2136.110585099009,890.6708190651876,False
197,8,1,1,node_8_1_1.npy,12800,198816,evaluated,,345600,327.6845,2070.539246854844,889.7383644253301,False
198,8,1,2,node_8_1_2.npy,12817,199825,evaluated,,345600,327.6845,2114.380755540594,888.9051652552262,False
199,8,1,3,node_8_1_3.npy,12757,200834,evaluated,,345600,327.6845,2062.514451319916,889.4090113997778,False
200,8,2,0,node_8_2_0.npy,13007,201843,evaluated,,345600,327.6845,2070.692313296396,899.1033006394962,False
201,8,2,1,node_8_2_1.npy,12896,202852,evaluated,,345600,327.6845,2127.5564933865744,893.2337018216836,False
202,8,2,2,node_8_2_2.npy,12628,203861,evaluated,,345600,327.6845,2172.236206876764,889.7378318352538,False
203,8,2,3,node_8_2_3.npy,12953,204870,evaluated,,345600,327.6845,2050.484580872833,894.6003081959203,False
204,8,3,0,node_8_3_0.npy,12616,205879,evaluated,,345600,327.6845,2082.0662125811236,889.1026801257792,False
205,8,3,1,node_8_3_1.npy,12862,206888,evaluated,,345600,327.6845,2110.296596414656,892.8982640276639,False
206,8,3,2,node_8_3_2.npy,12932,207897,evaluated,,345600,327.6845,2093.169387072396,890.8565216229889,False
207,8,3,3,node_8_3_3.npy,12782,208906,evaluated,,345600,327.6845,2069.7329316246864,888.4549266375694,False
208,8,4,0,node_8_4_0.npy,12816,209915,evaluated,,345600,327.6845,2118.2465632073195,888.4993579864405,False
209,8,4,1,node_8_4_1.npy,12844,210924,evaluated,,345600,327.6845,2100.2081694299436,890.7321433224265,False
210,8,4,2,node_8_4_2.npy,12848,211933,evaluated,,345600,327.6845,2082.772651481172,890.0999412921368,False
211,8,4,3,node_8_4_3.npy,12875,212942,evaluated,,345600,327.6845,2044.0773144727552,892.4563488676546,False
212,8,5,0,node_8_5_0.npy,12863,213951,evaluated,,345600,327.6845,2115.6801463356023,888.3422977747226,False
213,8,5,1,node_8_5_1.npy,12710,214960,evaluated,,345600,327.6845,2079.0051750525204,885.0958348941351,False
214,8,5,2,node_8_5_2.npy,12908,215969,evaluated,,345600,327.6845,2084.728440917245,891.4618141936608,False
215,8,5,3,node_8_5_3.npy,12729,216978,evaluated,,345600,327.6845,2084.286051225032,887.0613192922891,False
216,9,0,0,node_9_0_0.npy,12884,217987,evaluated,,345600,327.6845,2017.2697232545943,892.7493844435364,False
217,9,0,1,node_9_0_1.npy,12549,218996,evaluated,,345600,327.6845,2020.415600422603,880.5105031729355,False
218,9,0,2,node_9_0_2.npy,12763,220005,evaluated,,345600,327.6845,2094.3772805353365,886.2342276238803,False
219,9,0,3,node_9_0_3.npy,12866,221014,evaluated,,345600,327.6845,2002.1818771755327,894.114067666647,False
220,9,1,0,node_9_1_0.npy,12846,222023,evaluated,,345600,327.6845,2088.7253553395635,891.9354464555342,False
221,9,1,1,node_9_1_1.npy,12919,223032,evaluated,,345600,327.6845,2108.6960369282565,892.5808429755303,False
222,9,1,2,node_9_1_2.npy,12788,224041,evaluated,,345600,327.6845,2074.34962420657,889.1465235240223,False
223,9,1,3,node_9_1_3.npy,12535,225050,evaluated,,345600,327.6845,2090.22809335005,886.7733831762115,False
224,9,2,0,node_9_2_0.npy,12724,226059,evaluated,,345600,327.6845,2132.9567322079183,886.8729782655831,False
225,9,2,1,node_9_2_1.npy,12621,227068,evaluated,,345600,327.6845,2075.0247955110513,886.2431823110713,False
226,9,2,2,node_9_2_2.npy,12493,228077,evaluated,,345600,327.6845,2090.185410860973,881.7286189939085,False
227,9,2,3,node_9_2_3.npy,12755,229086,evaluated,,345600,327.6845,2109.8923451916476,894.6039201098595,False
228,9,3,0,node_9_3_0.npy,12790,230095,evaluated,,345600,327.6845,2008.3396974248863,889.3123096386405,False
229,9,3,1,node_9_3_1.npy,12837,231104,evaluated,,345600,327.6845,2025.8712558265136,887.0139555119683,False
230,9,3,2,node_9_3_2.npy,12915,232113,evaluated,,345600,327.6845,2084.3109199101714,891.4129353417294,False
231,9,3,3,node_9_3_3.npy,12863,233122,evaluated,,345600,327.6845,2207.8671411434207,887.5593559715552,False
232,9,4,0,node_9_4_0.npy,13044,234131,evaluated,,345600,327.6845,2069.1514210111663,894.1576754412255,False
233,9,4,1,node_9_4_1.npy,12814,235140,evaluated,,345600,327.6845,2127.26259652537,892.24756075072,False
234,9,4,2,node_9_4_2.npy,12660,236149,evaluated,,345600,327.6845,2161.2496686316194,885.6358728292122,False
235,9,4,3,node_9_4_3.npy,12650,237158,evaluated,,345600,327.6845,2077.4252531472225,885.3966582069036,False
236,9,5,0,node_9_5_0.npy,12923,238167,evaluated,,345600,327.6845,2094.044292357145,894.3571707726168,False
237,9,5,1,node_9_5_1.npy,12933,239176,evaluated,,345600,327.6845,2153.7600881323583,891.5425906012463,False
238,9,5,2,node_9_5_2.npy,12958,240185,evaluated,,345600,327.6845,2127.4012781948272,892.6042908358826,False
239,9,5,3,node_9_5_3.npy,12690,241194,evaluated,,345600,327.6845,2025.126346269069,887.8281895124126,False
