timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_perc,prompt_tokens_total,generation_tokens_total,iteration_tokens_total_sum,iteration_tokens_total_count,request_prefill_time_seconds_sum,request_decode_time_seconds_sum,num_preemptions_total,prefix_cache_queries_total,prefix_cache_hits_total
1784415445.6398492,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.0218627592548728,0.0,0.0,0.0,0.0
1784415445.8997905,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.0218627592548728,0.0,0.0,0.0,0.0
1784415446.154574,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.0218627592548728,0.0,0.0,0.0,0.0
1784415446.4117289,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.0218627592548728,0.0,0.0,0.0,0.0
1784415446.670524,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.0218627592548728,0.0,0.0,0.0,0.0
1784415446.929278,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.0218627592548728,0.0,0.0,0.0,0.0
1784415447.2866185,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.0218627592548728,0.0,0.0,0.0,0.0
1784415447.5450625,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.0218627592548728,0.0,0.0,0.0,0.0
1784415447.8002098,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.0218627592548728,0.0,0.0,0.0,0.0
1784415448.0584779,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.0218627592548728,0.0,0.0,0.0,0.0
1784415448.31713,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.0218627592548728,0.0,0.0,0.0,0.0
1784415448.5752177,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.0218627592548728,0.0,0.0,0.0,0.0
1784415448.8317518,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.0218627592548728,0.0,0.0,0.0,0.0
1784415449.0900419,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.0218627592548728,0.0,0.0,0.0,0.0
1784415449.348174,0.0,0.0,3.986605007177957e-05,1.0,1.0,2.0,1.0,0.0218627592548728,0.0,0.0,0.0,0.0
