timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_perc,prompt_tokens_total,generation_tokens_total,iteration_tokens_total_sum,iteration_tokens_total_count,request_prefill_time_seconds_sum,request_decode_time_seconds_sum,num_preemptions_total,prefix_cache_queries_total,prefix_cache_hits_total,nixl_xfer_time_seconds_sum,nixl_xfer_time_seconds_count,nixl_post_time_seconds_sum,nixl_post_time_seconds_count,nixl_bytes_transferred_sum,nixl_bytes_transferred_count,nixl_num_descriptors_sum,nixl_num_descriptors_count,nixl_num_failed_transfers,nixl_num_failed_notifications,nixl_num_kv_expired_reqs
1784936177.2074084,0.0,0.0,0.0,12441497.0,96517.0,12538014.0,96372.0,10.757140054367483,468.65232500992715,0.0,0.0,0.0,66.22525899999997,1502.0,56.86236500000002,1502.0,311268605952.0,1502.0,18998328.0,1502.0,0.0,0.0,0.0
1784936177.457489,0.0,0.0,0.0,12441497.0,96517.0,12538014.0,96372.0,10.757140054367483,468.65232500992715,0.0,0.0,0.0,66.22525899999997,1502.0,56.86236500000002,1502.0,311268605952.0,1502.0,18998328.0,1502.0,0.0,0.0,0.0
1784936177.7075627,0.0,0.0,0.0,12441497.0,96517.0,12538014.0,96372.0,10.757140054367483,468.65232500992715,0.0,0.0,0.0,66.22525899999997,1502.0,56.86236500000002,1502.0,311268605952.0,1502.0,18998328.0,1502.0,0.0,0.0,0.0
1784936177.957636,0.0,0.0,0.0,12441497.0,96517.0,12538014.0,96372.0,10.757140054367483,468.65232500992715,0.0,0.0,0.0,66.22525899999997,1502.0,56.86236500000002,1502.0,311268605952.0,1502.0,18998328.0,1502.0,0.0,0.0,0.0
1784936178.2077105,0.0,0.0,0.0,12441497.0,96517.0,12538014.0,96372.0,10.757140054367483,468.65232500992715,0.0,0.0,0.0,66.22525899999997,1502.0,56.86236500000002,1502.0,311268605952.0,1502.0,18998328.0,1502.0,0.0,0.0,0.0
1784936178.4577842,0.0,0.0,0.0,12441497.0,96517.0,12538014.0,96372.0,10.757140054367483,468.65232500992715,0.0,0.0,0.0,66.22525899999997,1502.0,56.86236500000002,1502.0,311268605952.0,1502.0,18998328.0,1502.0,0.0,0.0,0.0
1784936178.7078578,0.0,0.0,0.0,12441497.0,96517.0,12538014.0,96372.0,10.757140054367483,468.65232500992715,0.0,0.0,0.0,66.22525899999997,1502.0,56.86236500000002,1502.0,311268605952.0,1502.0,18998328.0,1502.0,0.0,0.0,0.0
1784936178.9579318,0.0,0.0,0.0,12441497.0,96517.0,12538014.0,96372.0,10.757140054367483,468.65232500992715,0.0,0.0,0.0,66.22525899999997,1502.0,56.86236500000002,1502.0,311268605952.0,1502.0,18998328.0,1502.0,0.0,0.0,0.0
1784936179.208006,0.0,0.0,0.0,12441497.0,96517.0,12538014.0,96372.0,10.757140054367483,468.65232500992715,0.0,0.0,0.0,66.22525899999997,1502.0,56.86236500000002,1502.0,311268605952.0,1502.0,18998328.0,1502.0,0.0,0.0,0.0
1784936179.4580812,0.0,0.0,0.0,12441497.0,96517.0,12538014.0,96372.0,10.757140054367483,468.65232500992715,0.0,0.0,0.0,66.22525899999997,1502.0,56.86236500000002,1502.0,311268605952.0,1502.0,18998328.0,1502.0,0.0,0.0,0.0
