epoch,train_loss,val_loss,lr
0.0,2.2646032174428306,2.201645612716675,0.001
1.0,2.159151065917242,2.087309390306473,0.001
2.0,2.1340478658676147,2.0786250233650208,0.001
3.0,2.1295634848730907,2.08079993724823,0.001
4.0,2.132317384084066,2.0845010578632355,0.001
5.0,2.133538830847967,2.0860107243061066,0.001
6.0,2.1331149623507546,2.0861749947071075,0.001
7.0,2.1326178255535306,2.0859872102737427,0.001
8.0,2.1320612657637823,2.0857167840003967,0.001
9.0,2.1315806536447433,2.0854141414165497,0.001
10.0,2.13115348134722,2.085096299648285,0.001
11.0,2.1307701837448847,2.0847766995429993,0.001
12.0,2.130425038791838,2.0844627618789673,0.001
13.0,2.1301106895719255,2.0841570794582367,0.001
14.0,2.1298231454122636,2.083862215280533,0.001
15.0,2.1295577685038247,2.0835785567760468,0.001
16.0,2.129311885152544,2.083306133747101,0.001
17.0,2.129082747868129,2.0830451250076294,0.001
18.0,2.1288681597936723,2.0827941596508026,0.001
19.0,2.1286662987300327,2.0825523138046265,0.001
20.0,2.1284753481547036,2.082319736480713,0.001
21.0,2.1282941670644853,2.082095205783844,0.001
22.0,2.128121188708714,2.0818786323070526,0.001
23.0,2.1279553174972534,2.081668943166733,0.0005
24.0,2.1246720325379145,2.0818590223789215,0.0005
25.0,2.124579974583217,2.082102060317993,0.0005
26.0,2.1244522503444125,2.0821922719478607,0.0005
27.0,2.124384119397118,2.082207143306732,0.0005
28.0,2.124333586011614,2.0821941196918488,0.0005
29.0,2.1242822465442477,2.082166373729706,0.0005
30.0,2.124229459535508,2.0821287631988525,0.0005
31.0,2.1241761162167503,2.082083761692047,0.0005
32.0,2.124121387799581,2.0820333063602448,0.0005
33.0,2.124064666884286,2.0819781720638275,0.0005
34.0,2.124005011149815,2.081918329000473,0.0005
35.0,2.1239412966228666,2.0818529427051544,0.0005
36.0,2.123872370946975,2.0817806720733643,0.0005
37.0,2.1237960032054355,2.0816983580589294,0.0005
38.0,2.1237093721117293,2.081600993871689,0.0005
39.0,2.1236072267804826,2.08147931098938,0.0005
40.0,2.123480478922526,2.0813149213790894,0.0005
41.0,2.1233114287966774,2.0810697078704834,0.0005
42.0,2.1230631044932773,2.0806660652160645,0.0005
43.0,2.122678768067133,2.0800715684890747,0.0005
44.0,2.1221804448536465,2.079760044813156,0.00025
45.0,2.119744658470154,2.0799583196640015,0.00025
46.0,2.1191913343611217,2.0797519981861115,0.00025
47.0,2.118742761157808,2.07951819896698,0.00025
48.0,2.118305512837001,2.079276382923126,0.00025
49.0,2.117875405720302,2.0790343284606934,0.00025
50.0,2.1174630380812145,2.0788095593452454,0.00025
51.0,2.1170579081489924,2.0785940885543823,0.00025
52.0,2.1166618835358393,2.0783908367156982,0.00025
53.0,2.116267215637934,2.078183799982071,0.00025
54.0,2.115875181697664,2.0779593884944916,0.00025
55.0,2.1154871611368087,2.0777183175086975,0.00025
56.0,2.1151077349980674,2.0774800181388855,0.00025
57.0,2.1147397245679582,2.0772562325000763,0.00025
58.0,2.1143853550865535,2.0770542919635773,0.00025
59.0,2.114044950121925,2.076872408390045,0.00025
60.0,2.1137194633483887,2.0767127871513367,0.00025
61.0,2.1134084179287864,2.0765688121318817,0.00025
62.0,2.113111995515369,2.0764497220516205,0.00025
63.0,2.112827090989976,2.076347827911377,0.00025
64.0,2.1125441732860746,2.0763331055641174,0.00025
65.0,2.1122479892912365,2.0763719975948334,0.00025
66.0,2.111953162011646,2.0761516094207764,0.00025
67.0,2.1116671562194824,2.0759817361831665,0.00025
68.0,2.111397209621611,2.075854867696762,0.00025
69.0,2.111131055014474,2.0757401287555695,0.00025
70.0,2.110875197819301,2.075637251138687,0.00025
71.0,2.110628610565549,2.075543135404587,0.00025
72.0,2.110390992391677,2.0754562318325043,0.00025
73.0,2.110162076495943,2.075375586748123,0.00025
74.0,2.109941942351205,2.0753002762794495,0.00025
75.0,2.109730283419291,2.0752295553684235,0.00025
76.0,2.1095269123713174,2.0751635432243347,0.00025
77.0,2.1093317099979947,2.075102001428604,0.00025
78.0,2.109144239198594,2.0750454366207123,0.00025
79.0,2.1089643239974976,2.07499423623085,0.00025
80.0,2.1087916805630638,2.074948012828827,0.00025
81.0,2.1086256220227195,2.0749050080776215,0.00025
82.0,2.108466154053098,2.0748633444309235,0.00025
83.0,2.108313583192371,2.074820637702942,0.00025
84.0,2.1081684487206593,2.0747771859169006,0.00025
85.0,2.1080306484585716,2.0747352242469788,0.00025
86.0,2.107898956253415,2.0746976137161255,0.00025
