timestamp_s,watts
450.0,122169.34121083764
1350.0,122128.74411002606
2250.0,122057.61633381742
3150.0,121951.76966942045
4050.0,121776.2019584309
4950.0,121927.72179667877
5850.0,121889.88186431846
6750.0,121763.43473358275
7650.0,121943.92855808279
8550.0,122256.2229809136
9450.0,121563.39388532506
10350.0,121965.64067975657
11250.0,122019.22062276652
12150.0,121893.97639811611
13050.0,121983.27822792275
13950.0,122075.06806678818
14850.0,121705.81281604283
15750.0,121785.33072626694
16650.0,121197.54157659913
17550.0,121058.57239055113
18450.0,121062.19043137664
19350.0,120226.87534467925
20250.0,120576.17414987687
21150.0,120402.69550227828
22050.0,120534.90675517291
22950.0,120104.43500843066
23850.0,119945.646740182
24750.0,119786.62131096833
25650.0,119409.99432010952
26550.0,116223.46606511855
27450.0,115318.87111975648
28350.0,95507.27227729367
29250.0,113737.7173288323
30150.0,114236.3222909773
31050.0,113098.4004324258
31950.0,111810.51894423945
32850.0,116643.04864261406
33750.0,117133.40236969841
34650.0,114133.34684838899
35550.0,94272.48323606935
36450.0,111454.96289581814
37350.0,89490.91472172477
38250.0,79372.47854215637
39150.0,76431.23531796064
40050.0,79584.61783114364
40950.0,73538.08344074269
41850.0,75347.70548525386
42750.0,74441.70484904738
43650.0,73199.09577483671
44550.0,74736.98691176224
45450.0,73570.12308530517
46350.0,71982.90079820719
47250.0,73473.01133621525
48150.0,82338.09192790274
49050.0,88773.88332408338
49950.0,101058.37940812623
50850.0,116880.41894036841
51750.0,117462.45158944899
52650.0,117654.11103027374
53550.0,118144.76489718222
54450.0,118486.04967526332
55350.0,119186.85279215546
56250.0,120203.99763736718
57150.0,120554.28437038462
58050.0,120884.49754880488
58950.0,120927.1167974229
59850.0,120817.68883027484
60750.0,120354.12061081233
61650.0,127529.3427164086
62550.0,129470.80749462685
63450.0,129470.80749462685
64350.0,129470.80749462685
65250.0,129470.80749462685
66150.0,129470.80749462685
67050.0,129470.80749462685
67950.0,129470.80749462685
68850.0,129470.80749462685
69750.0,129470.80749462685
70650.0,129470.80749462685
71550.0,129470.80749462685
72450.0,129470.80749462685
73350.0,129470.80749462685
74250.0,129470.80749462685
75150.0,129470.80749462685
76050.0,129470.80749462685
76950.0,129470.80749462685
77850.0,129470.80749462685
78750.0,129470.80749462685
79650.0,129470.80749462685
80550.0,129470.80749462685
81450.0,129470.80749462685
82350.0,129470.80749462685
83250.0,129470.80749462685
84150.0,129470.80749462685
85050.0,129470.80749462685
85950.0,129470.80749462685
