timestamp_s,watts
0.0,130642.10578611237
1.0,130125.14117096564
2.0,125523.90482815688
3.0,121345.24646839064
4.0,121026.14331228015
5.0,120281.90614144508
6.0,118125.17930599635
7.0,117830.74356599832
8.0,118988.28467276235
9.0,119590.51623936895
10.0,119165.1019319697
11.0,119586.80249269468
12.0,119956.92390237721
13.0,120254.94735936713
14.0,120513.24305490692
15.0,121212.05682243712
16.0,122735.46055434816
17.0,122347.67500690614
18.0,121976.93998501188
19.0,120676.96789720404
20.0,121679.12252612908
21.0,121298.64269708024
22.0,122389.64580261958
23.0,122993.56737411745
24.0,123509.33299316114
25.0,125108.15473195443
26.0,126308.7929988413
27.0,127119.28295233547
28.0,125820.44232572966
29.0,127022.64594030389
30.0,127248.56909960852
31.0,126916.97887378676
32.0,127199.81071642651
33.0,126005.35341340849
34.0,125426.28675392306
35.0,125292.10292942589
36.0,122343.59205117956
37.0,122663.15460721603
38.0,120679.74793544023
39.0,119783.23047146868
40.0,118894.55039275228
41.0,120824.28896897168
42.0,121088.13151804313
43.0,121085.00097274361
44.0,120170.22177779656
45.0,121436.10002948901
46.0,121363.15571446955
47.0,121707.52094676462
48.0,121259.90809137526
49.0,122428.17005426751
50.0,123007.28192538413
51.0,122191.4498501318
52.0,123438.18299567775
53.0,123423.02844401855
54.0,122789.07216858274
55.0,122400.46294934856
56.0,121114.94597421974
57.0,120051.77638543655
58.0,120105.07114116139
59.0,119452.49046870992
60.0,120322.123214341
61.0,120677.70964486201
62.0,121304.99798476724
63.0,122470.19951595172
64.0,121685.58865836491
65.0,120571.39572251603
66.0,121924.78906293212
67.0,122286.59412672203
68.0,123063.0192344916
69.0,123425.6097317446
70.0,124409.00559740527
71.0,124393.23022942124
72.0,124497.00207514176
73.0,123746.51994013968
74.0,122321.36889461575
75.0,122118.6419630833
76.0,122089.03657338182
77.0,121436.26321899594
78.0,121882.1033561478
79.0,122483.13762503026
80.0,122708.03356680111
81.0,122629.8074355779
82.0,123035.51779965375
83.0,122151.37215135052
84.0,121936.17977875397
85.0,121723.10731407019
86.0,121674.48953620343
87.0,121779.13256708179
88.0,121569.5890715269
89.0,120572.43027543552
90.0,119201.90018795495
91.0,120072.53118487402
92.0,120621.60909116118
93.0,120785.75316981209
94.0,119876.63762592053
95.0,121375.63577670735
96.0,122673.25998464078
97.0,123392.49853077016
98.0,123390.26408187454
99.0,124999.45146401336
100.0,125069.35611747213
101.0,124046.46384267377
102.0,122477.31256300001
103.0,121859.14758601112
104.0,121289.82657200917
105.0,121200.79262633095
106.0,122464.77282608493
107.0,122005.89581863796
108.0,121773.6449791313
109.0,122510.17804864822
110.0,122070.24264061311
111.0,122683.60202714684
112.0,122397.43380136338
113.0,121626.87159889255
114.0,119263.75036630666
115.0,118617.31610466105
116.0,118785.58779570089
117.0,118542.1046521181
118.0,118496.83794492505
119.0,119568.46853535145
120.0,119977.42651330084
121.0,122109.90193149811
122.0,123074.52309847172
123.0,123385.78968700726
124.0,123080.89292472445
125.0,123319.32607133128
126.0,122415.54024795168
127.0,122825.10173700977
128.0,123064.65320353687
129.0,122257.26950305175
130.0,121134.95590904774
131.0,119925.73689536512
132.0,120656.82276378685
133.0,119810.61056682943
134.0,121147.9745058274
135.0,122071.56486944413
136.0,122037.84771661418
137.0,121407.98704505044
138.0,121303.73186176919
139.0,121367.63885763494
140.0,120960.97025151922
141.0,119976.35740308647
142.0,119295.99418135159
143.0,119031.83334558447
144.0,118942.56229114071
145.0,119326.9158983189
146.0,122144.02038149028
147.0,123435.08594097465
148.0,124307.44418992367
149.0,125031.036339966
150.0,125167.06994892178
151.0,124869.33934202426
152.0,124036.57720504148
153.0,121298.53330555605
154.0,120023.74732949738
155.0,118445.78019550684
156.0,119454.86054701418
157.0,120565.98320341538
158.0,121781.68797203669
159.0,121875.1212352922
160.0,120420.48389670151
161.0,120622.23581075617
162.0,119678.18948287654
163.0,119351.94614994888
164.0,118890.09242493496
165.0,118513.06859981627
166.0,118886.8587817204
167.0,118644.20421109088
168.0,119411.47848645686
169.0,120679.9428352217
170.0,122093.81685627537
171.0,123901.34433353409
172.0,124331.46997408559
173.0,124582.89935682353
174.0,123367.44527984152
175.0,122244.47467861032
176.0,121926.55735009318
177.0,121744.15863484384
178.0,121031.96028081705
179.0,119713.58767150536
180.0,120444.87318576676
181.0,121386.88721114559
182.0,122030.10651398065
183.0,122371.41670431869
184.0,121812.9702591603
185.0,121647.41245316752
186.0,121729.44719652005
187.0,121869.22838247356
188.0,121393.34405012797
189.0,121168.94563251732
190.0,120725.03707276093
191.0,121948.37485720059
192.0,121123.33350411207
193.0,122436.97801032868
194.0,122811.90022988615
195.0,122553.7669177019
196.0,121199.56850554374
197.0,120082.31644397421
198.0,119179.2081016438
199.0,119225.28262961781
200.0,121075.6006480628
201.0,121651.81489280741
202.0,120161.32301612473
203.0,119660.06711767666
204.0,119669.65631866665
205.0,120815.2064482119
206.0,120065.227447975
207.0,119996.30042047924
208.0,120007.04366378345
209.0,119942.60374286656
210.0,119299.21452853442
211.0,120016.95484205504
212.0,122402.13638554781
213.0,124048.61991840482
214.0,125489.57016229094
215.0,125612.15613743314
216.0,124038.79236758017
217.0,122750.68581975909
218.0,121458.98640671236
219.0,119789.64118087417
220.0,119444.31284496226
221.0,120373.37646772152
222.0,121032.76863100103
223.0,122620.64550085214
224.0,122674.95655997052
225.0,123044.02846289471
226.0,122723.02468999008
227.0,123169.2362629228
228.0,122022.91263179966
229.0,122860.38453444002
230.0,122163.55922552319
231.0,123745.90205256887
232.0,122241.40361580001
233.0,122545.80668159908
234.0,122232.15802186269
235.0,120981.55257412228
236.0,121563.81614597056
237.0,120090.78541139737
238.0,118934.66447705781
239.0,120435.35374790322
240.0,122525.17450432196
241.0,122499.03611564971
242.0,124040.65525080184
243.0,124788.87522291756
244.0,125094.01478900659
245.0,122249.58627552229
246.0,121913.71141135925
247.0,121366.58969569234
248.0,120583.02183092914
249.0,120343.26442781376
250.0,120680.31595558909
251.0,120311.96862338402
252.0,120878.51313594377
253.0,121295.3564354362
254.0,122210.28422348788
255.0,123161.034045293
256.0,122581.66098463043
257.0,124754.64672653585
258.0,124107.5774389075
259.0,124839.56788974555
260.0,124786.9789790874
261.0,125302.88178185685
262.0,125731.04935165201
263.0,123603.94137587638
264.0,122491.36911728437
265.0,121494.40087168035
266.0,121219.39304951983
267.0,121755.83225111257
268.0,123173.3412995277
269.0,122341.36914287842
270.0,122370.61638644984
271.0,121282.29342481241
272.0,122525.86664809533
273.0,122072.60797769549
274.0,121668.95824095754
275.0,120713.07277852144
276.0,121080.5640643931
277.0,121288.89640476767
278.0,120728.75938908287
279.0,121823.34994249367
280.0,122523.30858157661
281.0,122533.54478328879
282.0,122227.76794722817
283.0,123696.31580364922
284.0,124494.92046810502
285.0,123580.605273873
286.0,124092.74116633368
287.0,123813.21195568907
288.0,123444.98436600948
289.0,123760.65896011642
290.0,125671.103426652
291.0,123739.11686176914
292.0,123706.94995215448
293.0,122751.35440355938
294.0,121349.25189502242
295.0,120539.3727064655
296.0,120447.87732398529
297.0,121025.73937055322
298.0,122910.30684932429
299.0,122835.2405627706
300.0,123149.95401198334
301.0,121453.92003518928
302.0,122647.879446646
303.0,121419.97363136812
304.0,120991.44187683442
305.0,120038.64504169716
306.0,119191.72971535564
307.0,118833.84341730613
308.0,120700.81372390824
309.0,121997.96370389922
310.0,122992.13139864667
311.0,122826.9592595627
312.0,123719.59029320689
313.0,124545.34374081936
314.0,125217.2428631469
315.0,125213.09261931128
316.0,125179.60484610505
317.0,126447.92206314803
318.0,124867.15467008902
319.0,124352.12730351962
320.0,125003.596743215
321.0,123922.47024135095
322.0,123519.60084995872
323.0,122187.85482492787
324.0,121215.8704014095
325.0,120624.09757008502
326.0,119680.25125630188
327.0,120394.21758062734
328.0,120767.26498939848
329.0,121025.85443450634
330.0,120635.11462045963
331.0,120448.13176766304
332.0,120329.19803510787
333.0,120641.87763270421
334.0,120436.49038589909
335.0,121113.35342628488
336.0,121437.23416020806
337.0,121381.30701097858
338.0,122385.29796664353
339.0,124175.58004467581
340.0,125189.85058712127
341.0,124962.85217872247
342.0,125030.97674562378
343.0,123987.3928090249
344.0,123427.95373822836
345.0,121176.29074379636
346.0,119847.06862869202
347.0,119619.93116897006
348.0,121452.0589490812
349.0,124782.20572399236
350.0,124692.6106221771
351.0,124459.79967084726
352.0,124968.99932489677
353.0,123494.8594305281
354.0,121624.22213533253
355.0,122154.80853977187
356.0,123042.12417004158
357.0,122434.54013281317
358.0,124003.769925666
359.0,123472.95628165934
360.0,123369.45754448502
361.0,122054.18290642915
362.0,119750.4768413975
363.0,120699.6375227335
364.0,119767.66592737277
365.0,119624.13895909865
366.0,123256.15285770234
367.0,124207.97609194882
368.0,124224.93160410339
369.0,123127.20237745058
370.0,121222.62784147289
371.0,120718.0803267487
372.0,119642.99765241903
373.0,118374.98496785214
374.0,119286.85981884938
375.0,119251.99252024955
376.0,118576.93384051551
377.0,118595.49308120184
378.0,119577.46258726485
379.0,120977.87127215172
380.0,122366.4616411334
381.0,123700.5356741537
382.0,123625.85945763554
383.0,122568.92833999154
384.0,122415.26682042837
385.0,121883.65964035167
386.0,121303.55376993082
387.0,122090.76761950695
388.0,123011.09318886857
389.0,123036.917382684
390.0,122761.98212976217
391.0,124525.2348413552
392.0,123686.35925213847
393.0,122744.86208860745
394.0,122057.18660836616
395.0,121384.93716143674
396.0,119624.47125819573
397.0,120170.47075153845
398.0,120241.22667094387
399.0,121342.215807936
400.0,121322.571217817
401.0,120250.40985156245
402.0,120373.2365356261
403.0,119596.54277193283
404.0,120025.6462405776
405.0,120495.56459401097
406.0,120272.20683019346
407.0,120651.12898953023
408.0,121564.79039853407
409.0,123196.85646270437
410.0,123670.32608479226
411.0,124858.1598934821
412.0,125201.38767984793
413.0,125242.6079907676
414.0,125285.46943240489
415.0,124749.97566188822
416.0,124835.59871074761
417.0,124174.49590051992
418.0,123170.88378467596
419.0,121940.9996442518
420.0,122349.65964167356
421.0,122532.36208515543
422.0,122732.21545938542
423.0,122091.36034861977
424.0,121681.41996352158
425.0,121401.19860568774
426.0,120387.17508770572
427.0,120705.70419969619
428.0,120277.72013992701
429.0,121112.62075985779
430.0,121110.8490240694
431.0,121084.13864994839
432.0,121895.9944999225
433.0,121164.27540651882
434.0,122288.80026787648
435.0,122844.1104825599
436.0,123042.4549568344
437.0,123150.98514424122
438.0,122860.41670612268
439.0,123770.37159634932
440.0,122544.8130260319
441.0,121588.65590402357
442.0,121373.15002417962
443.0,122461.4541721468
444.0,122366.79374527071
445.0,121112.73618448977
446.0,122593.62492427787
447.0,122481.39252661783
448.0,122348.13704506397
449.0,120632.38690889835
450.0,120465.6236286629
451.0,119502.39736410219
452.0,119344.57863106868
453.0,119237.46771519896
454.0,119238.0730418979
455.0,119740.34630892279
456.0,119905.72184487848
457.0,119233.61538685868
458.0,119988.93266780704
459.0,120781.33137377539
460.0,121050.84489794723
461.0,121744.97549645054
462.0,122739.13152645895
463.0,123755.32401813669
464.0,122642.41917690281
465.0,122703.44184648547
466.0,123121.85565681309
467.0,123064.99287320042
468.0,123168.85076685685
469.0,124067.13403839477
470.0,123476.52773413213
471.0,123825.80384331441
472.0,125457.80251682298
473.0,123725.30561696399
474.0,122470.1843085687
475.0,120669.69964227075
476.0,120777.77516677506
477.0,120970.74231995102
478.0,122275.32908598469
479.0,123691.35022379455
480.0,123293.21265832652
481.0,122010.00722557616
482.0,121975.10408062363
483.0,122349.16776605138
484.0,122930.73069338707
485.0,123000.79686892657
486.0,123645.03786965336
487.0,123985.39636925959
488.0,125135.22836431472
489.0,127006.98420313679
490.0,127531.07533796351
491.0,125760.82234848058
492.0,123949.14183345428
493.0,123121.72318602356
494.0,123723.40442475567
495.0,121389.53474054691
496.0,120732.04048237235
497.0,122221.67837133873
498.0,123758.0971145134
499.0,123833.62701474923
500.0,122060.06196421402
501.0,120354.95239022377
502.0,120832.91256034876
503.0,120911.22897922111
504.0,120020.25505644124
505.0,120254.33907965118
506.0,119656.57872932011
507.0,119430.52390457563
508.0,120748.95763383967
