epoch,train_loss,val_loss
1.0,1.5499483006341117,1.401990368962288
2.0,1.367158762046269,1.3754624426364899
3.0,1.29768077816282,1.2913320362567902
4.0,1.2683545663243248,1.348749577999115
5.0,1.2365335027376811,1.3170523345470428
6.0,1.2139105910346621,1.2896590530872345
7.0,1.200014508905865,1.2853196859359741
8.0,1.1921610945747012,1.267752781510353
9.0,1.1806225265775407,1.2678462713956833
10.0,1.1789065911656333,1.273481696844101
11.0,1.1702161658377874,1.2646120190620422
12.0,1.1710680552891322,1.2786906063556671
13.0,1.1750764562970115,1.291019320487976
14.0,1.1821046414829435,1.2858202755451202
15.0,1.1658224662144978,1.2696871757507324
16.0,1.16008270354498,1.2575617730617523
17.0,1.16034768308912,1.2722510397434235
18.0,1.1576770771117437,1.2545166164636612
19.0,1.162947186401912,1.2833229452371597
20.0,1.1870399599983579,1.2639274150133133
21.0,1.1731170955158414,1.2751898616552353
22.0,1.1573541732061476,1.2703469544649124
23.0,1.1499230038552057,1.2670616805553436
24.0,1.154115909621829,1.2553660869598389
25.0,1.150517809958685,1.267575889825821
26.0,1.147273804460253,1.2600611746311188
27.0,1.1520556183088393,1.2932190895080566
28.0,1.1497166497366769,1.2505779415369034
29.0,1.1437654949369884,1.2444331794977188
30.0,1.1404383750188918,1.2604853361845016
31.0,1.139020902769906,1.2435455471277237
32.0,1.1458644072214763,1.2402036786079407
33.0,1.1428453893888564,1.2846318036317825
34.0,1.1379882721673875,1.262465164065361
35.0,1.1334605699493772,1.3357681185007095
36.0,1.1498192520368666,1.2670001089572906
37.0,1.151682430789584,1.2482502460479736
38.0,1.142973658584413,1.2596580237150192
39.0,1.1330194246201288,1.2473662048578262
40.0,1.132050292832511,1.2404135167598724
41.0,1.1328806309472947,1.2702172994613647
42.0,1.133682912304288,1.2527217268943787
43.0,1.1298675423576718,1.2292587608098984
44.0,1.1268696926888966,1.246528908610344
45.0,1.1272674458367484,1.2611395716667175
46.0,1.131636463460468,1.2676882594823837
47.0,1.1385285031227839,1.2598604410886765
48.0,1.1311686095737277,1.2437190413475037
49.0,1.1305732017471677,1.2376671731472015
50.0,1.1273403792154222,1.2293439358472824
51.0,1.1288199055762518,1.2368301898241043
52.0,1.1231423616409302,1.2407618314027786
53.0,1.1252084601493109,1.2339407950639725
54.0,1.1225592749459403,1.2582539469003677
55.0,1.1204966476985387,1.2408027350902557
56.0,1.1182286058153426,1.2515627145767212
57.0,1.1238606430235363,1.2639568597078323
58.0,1.1282198571023487,1.2749332934617996
59.0,1.123834408464886,1.2172140926122665
60.0,1.1219049578621274,1.2563606053590775
61.0,1.1323490057672774,1.2336722761392593
62.0,1.1243450556482588,1.2370737493038177
63.0,1.1180856909070696,1.2389330714941025
64.0,1.118731487364996,1.2376574128866196
65.0,1.1223369552975608,1.2327849864959717
66.0,1.115950794447036,1.2225521504878998
67.0,1.1129308938980103,1.2437947541475296
68.0,1.1186211165927706,1.2524476796388626
69.0,1.113946693284171,1.2597483694553375
70.0,1.113492727279663,1.2400668859481812
71.0,1.1088467637697856,1.2788553684949875
72.0,1.1233626717612857,1.2484933733940125
73.0,1.1196330246471224,1.2408286482095718
74.0,1.1104318499565125,1.2406593561172485
75.0,1.1061923390343076,1.2434416562318802
76.0,1.1093678673108418,1.2519193291664124
77.0,1.1026568526313418,1.2370458841323853
78.0,1.1029648326692127,1.231453150510788
79.0,1.1051983776546659,1.2110116928815842
80.0,1.1074440053531103,1.2346670031547546
81.0,1.0988993729863847,1.2438015043735504
82.0,1.1016090966406322,1.2143995314836502
83.0,1.09239684683936,1.250204637646675
84.0,1.101692801430112,1.2328917384147644
85.0,1.1085167811030434,1.2055727392435074
86.0,1.1127970417340596,1.2774673253297806
87.0,1.097674860840752,1.2539616823196411
88.0,1.0974373363313221,1.2351752817630768
89.0,1.1035201180548895,1.256063923239708
90.0,1.0955115074203128,1.230522632598877
91.0,1.0905056737718128,1.248141586780548
92.0,1.0926934849648249,1.2409762144088745
93.0,1.0934547611645289,1.2993101328611374
94.0,1.1512214541435242,1.2502584606409073
95.0,1.1070872261410667,1.2414613515138626
96.0,1.0914300765310014,1.2290371805429459
97.0,1.0841602683067322,1.2423277795314789
98.0,1.0860680710701716,1.2458225935697556
99.0,1.0973347226778667,1.2584392875432968
100.0,1.1060926091103327,1.2587897330522537
101.0,1.0903987061409723,1.248003363609314
102.0,1.079568984962645,1.2665451169013977
103.0,1.0802700916926067,1.2614412009716034
104.0,1.0801102689334325,1.2646301686763763
105.0,1.0794815222422283,1.2449033111333847
106.0,1.076407151562827,1.2584948539733887
107.0,1.0731607448487055,1.244473084807396
108.0,1.0703535732768832,1.256219819188118
109.0,1.0763944784800212,1.2509308010339737
110.0,1.0867627972648257,1.2549537420272827
111.0,1.082235112076714,1.248117908835411
112.0,1.080058211372012,1.2647568434476852
113.0,1.0704751837821234,1.2743623554706573
114.0,1.0711931302433921,1.2937894761562347
115.0,1.0705737045833044,1.3007287234067917
116.0,1.0538984026227678,1.2588621824979782
117.0,1.051686284087953,1.2672686725854874
118.0,1.064584201290494,1.256955772638321
119.0,1.0657035680044264,1.28142349421978
120.0,1.067497900554112,1.2443931102752686
121.0,1.0604812105496724,1.2486589699983597
122.0,1.06192608106704,1.267455369234085
123.0,1.0617168772788275,1.2470952272415161
124.0,1.0605470481373014,1.241304099559784
125.0,1.0532075053169614,1.2697325646877289
126.0,1.0454448830513727,1.265373945236206
127.0,1.0645662347475688,1.2603552043437958
128.0,1.0611445364497958,1.303212732076645
129.0,1.0553869491531735,1.317928522825241
130.0,1.0676426319848924,1.268475517630577
131.0,1.0421907759848095,1.2726417779922485
132.0,1.0342578547341483,1.2901950925588608
133.0,1.0405373374621074,1.2737916857004166
134.0,1.0271340949194772,1.272520124912262
135.0,1.0323845857665652,1.2888236790895462
136.0,1.0421992653892154,1.2912797778844833
137.0,1.0429008319264366,1.2749145030975342
138.0,1.0310059956141882,1.286333829164505
139.0,1.0222758139882768,1.2802176624536514
140.0,1.0171867609024048,1.298136591911316
141.0,1.0528493466831388,1.2914544492959976
142.0,1.0604240326654344,1.2585337311029434
143.0,1.0475681509290422,1.3060081750154495
144.0,1.060920340674264,1.324049323797226
145.0,1.056440648578462,1.2705575674772263
146.0,1.0432813195955186,1.2906240075826645
147.0,1.0411705119269234,1.2683430910110474
148.0,1.037728882971264,1.2951787263154984
149.0,1.0630621285665602,1.364927425980568
150.0,1.0484009640557426,1.3934367895126343
151.0,1.0200627048810322,1.2808766216039658
152.0,1.019247707866487,1.3162829279899597
153.0,1.013925137973967,1.3103570193052292
154.0,1.0223584146726699,1.265828713774681
155.0,1.022979628472101,1.2886628955602646
156.0,1.0065923361551194,1.2668150514364243
157.0,1.011664907137553,1.308677151799202
158.0,1.0168412725130718,1.3182810246944427
159.0,1.0019175211588542,1.2959922552108765
160.0,1.02518645070848,1.320362627506256
161.0,1.0366464541071938,1.260828286409378
162.0,1.0332572375025069,1.2901929318904877
163.0,1.0140241838636852,1.3142938762903214
164.0,0.9930928434644427,1.3224516063928604
165.0,0.9871951370012193,1.3530378192663193
166.0,1.0009259099052066,1.3526942878961563
167.0,0.987742909363338,1.3201054632663727
168.0,1.0052355527877808,1.3353310078382492
169.0,1.0077098863465446,1.297628790140152
170.0,1.0062955107007707,1.3029510080814362
171.0,0.9941302140553793,1.3155051171779633
172.0,0.9815644678615388,1.3078433573246002
173.0,0.9834438079879397,1.3294445276260376
174.0,0.9800173271270025,1.3216217458248138
175.0,0.9759933863367353,1.342435970902443
176.0,0.9698718615940639,1.308884084224701
177.0,0.9665362806547255,1.4096462428569794
178.0,0.9838433549517677,1.4234326481819153
179.0,1.0079075807616824,1.3776434361934662
180.0,1.0282954147883825,1.3294766396284103
181.0,1.0022419634319486,1.3257525712251663
182.0,0.981445434547606,1.353444129228592
183.0,0.9661595196951003,1.3176259547472
184.0,0.9637158115704855,1.3640208691358566
185.0,0.9538858419372922,1.36458320915699
186.0,0.9556226304599217,1.3391665667295456
187.0,0.9551572686149961,1.3505122065544128
188.0,0.9563179441860744,1.3899804800748825
189.0,0.9521686207680475,1.3627146184444427
190.0,0.9597849902652559,1.3571938872337341
191.0,0.9582561793781462,1.3726836591959
192.0,0.9671577896390643,1.3528156876564026
193.0,0.9831657750265939,1.3718827813863754
194.0,0.9787039472943261,1.337775096297264
195.0,0.9565038567497617,1.349925234913826
196.0,0.9480555341357276,1.3440840989351273
197.0,0.9567383272307259,1.3929880559444427
198.0,0.9538641600381761,1.3515787869691849
199.0,0.9532995905194964,1.394389033317566
200.0,0.9863652359871637,1.365947112441063
201.0,0.9687379768916539,1.3527478277683258
202.0,0.976137067590441,1.3845613151788712
203.0,0.9591125249862671,1.3540935963392258
204.0,0.9467129593803769,1.37690007686615
205.0,0.93654788959594,1.3754898756742477
206.0,0.9398699204126993,1.403645247220993
207.0,0.9400224288304647,1.3829114884138107
208.0,0.9445729908489046,1.3863457888364792
209.0,0.9380044085638863,1.4289629459381104
210.0,0.9262592593828837,1.4187179952859879
211.0,0.9198029892785209,1.4518559277057648
212.0,0.9237221876780192,1.3806680291891098
213.0,0.9280756059147063,1.4295518398284912
214.0,0.924223970799219,1.4486522525548935
215.0,0.9474554885001409,1.4190525561571121
216.0,0.9366936541738964,1.3716897070407867
217.0,0.9258870340528942,1.4229757338762283
218.0,0.9266256661642165,1.4198761731386185
219.0,0.9352047670455206,1.3983965814113617
220.0,0.9298141172954014,1.4334661066532135
221.0,0.9208201794397264,1.451456531882286
222.0,0.9150335107530866,1.4331415891647339
223.0,0.9149573275021144,1.4264516681432724
224.0,0.9203823293958392,1.43563911318779
225.0,0.926347227323623,1.38580122590065
226.0,0.9215876176243737,1.4093600660562515
227.0,0.9167273470333644,1.4291605353355408
228.0,0.9209341122990563,1.4147553741931915
229.0,0.9099097819555373,1.412943184375763
230.0,0.908895078159514,1.4251926988363266
231.0,0.9116096411432538,1.4672770202159882
232.0,0.9198069402149746,1.4308306872844696
233.0,0.8937463731992812,1.4439511150121689
234.0,0.8939850529034933,1.4468534588813782
235.0,0.9046983094442458,1.4729567021131516
