Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Time,Decode Time,Prefill Throughput,Decode Throughput
2025-04-27T09:02:30.144790,meta-llama/Llama-3.1-8B-Instruct,reclor,0.125,8,180,120,0.7453207969665527,0.0,2.8333333333333335,220.0,120.0,0.010486619001312647,0.7195977209994453,20979.11633601467,166.75983886293116
2025-04-27T09:04:26.593491,meta-llama/Llama-3.1-8B-Instruct,reclor,0.125,8,181,155,1.0164613723754883,1.0,3.3647798742138364,221.0,314.0,0.00865534000331536,0.9909939339995617,25533.37014090119,316.85360447437296
2025-04-27T09:06:39.282872,meta-llama/Llama-3.1-8B-Instruct,airoboros,0.125,8,50,283,1.7062435150146484,0.0,1.3180212014134276,90.0,283.0,0.00723982499766862,1.6852153110012296,12431.239709382746,167.93106385430502
2025-04-27T09:06:02.818573,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,8,22,115,0.6918351650238037,0.0,1.5391304347826087,62.0,115.0,0.009392789004778024,0.6678091549983947,6600.8083401491485,172.204886889094
2025-04-27T09:08:41.643887,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,8,328,246,1.5079081058502197,0.0,2.4959349593495936,368.0,246.0,0.013456222004606389,1.4770593860012013,27347.94356647986,166.54712893161894
2025-04-27T09:00:22.623396,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,8,254,277,1.6830737590789795,0.0,2.0613718411552346,294.0,277.0,0.009803137996641453,1.6589650280002388,29990.396962760715,166.97157283291455
2025-04-27T09:01:20.876488,meta-llama/Llama-3.1-8B-Instruct,reclor,0.125,8,141,416,2.522920846939087,0.0,1.4350961538461537,181.0,416.0,0.009142438000708353,2.4994388179984526,19797.782603062355,166.4373606604751
2025-04-27T09:04:28.586022,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,8,65,185,1.209442138671875,1.0,2.5343915343915344,105.0,374.0,0.007259883001097478,1.1872052929975325,14463.042997266915,315.02554967195323
2025-04-27T09:06:45.170233,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.125,8,20,77,0.45600271224975586,0.0,1.7792207792207793,60.0,77.0,0.007351234002271667,0.4350565540007665,8161.894993610445,176.9884841221455
2025-04-27T09:06:07.822021,meta-llama/Llama-3.1-8B-Instruct,airoboros,0.125,8,21,487,2.994570016860962,0.0,1.5872689938398357,148.0,625.0,0.014176559991028626,3.846501519001322,10439.768187321824,162.4853121499015
2025-04-27T09:00:26.310070,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,8,38,922,51.33053708076477,1.0,1.5251919385796544,1817.0,10897.0,0.07556987899442902,20.832973946009588,24043.971277682587,523.0650231810637
2025-04-27T09:01:28.841672,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,8,22,154,0.9220831394195557,0.0,1.4025974025974026,62.0,154.0,0.00750344900006894,0.9000518399989232,8262.8668495555,171.1012556789887
2025-04-27T09:02:38.055636,meta-llama/Llama-3.1-8B-Instruct,ARB,0.125,8,403,159,1.0465052127838135,1.0,4.693251533742331,443.0,322.0,0.012182177000795491,1.0186584039984155,36364.60051196697,316.1020404250264
2025-04-27T09:04:30.651740,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,8,29,115,0.7585923671722412,1.0,2.546218487394958,69.0,234.0,0.007464875998266507,0.735386804000882,9243.288169290847,318.1998898089003
2025-04-27T09:06:54.302687,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.125,8,64,216,1.3096332550048828,0.0,1.4814814814814814,104.0,216.0,0.008738559001358226,1.2855714480028837,11901.275711914903,168.01866620136346
2025-04-27T09:06:07.852901,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.125,8,47,138,0.8996765613555908,1.0,2.584507042253521,87.0,280.0,0.0065579039946896955,0.8734372969993274,13266.433920113623,320.5725253111279
2025-04-27T09:00:40.585051,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.125,8,42,96,0.6357643604278564,1.0,2.78,82.0,196.0,0.007331516993872356,0.6123710750034661,11184.58841035698,320.06737091377255
2025-04-27T09:01:34.505489,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,8,12,103,0.6107356548309326,0.0,1.5048543689320388,52.0,103.0,0.007025406004686374,0.5895413120015291,7401.707455101218,174.71209888635053
2025-04-27T09:03:08.457444,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,8,134,443,2.8954594135284424,1.0,2.377232142857143,174.0,891.0,0.010850038997887168,2.8616448329994455,16036.808718741295,311.35939363449745
