Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Time,Decode Time,Prefill Throughput,Decode Throughput
2025-04-27T11:41:27.249912,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,27,289,2.0000977516174316,7.0,10.763698630136986,579.0,2564.0,0.07318239099549828,17.589383753998845,7911.739314934605,145.76974587964682
2025-04-27T11:45:27.818769,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,2.0,8,334,439,3.182342529296875,7.0,15.357466063348417,1951.0,4837.0,0.16169672500836896,26.464712318993406,12065.797868812877,182.77168259745423
2025-04-27T11:44:10.004963,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,30,145,1.023101806640625,7.0,9.966442953020135,146.0,1339.0,0.050594479995197617,14.41870950700104,2885.6902969228695,92.86545369055706
2025-04-27T11:43:28.240077,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,44,521,3.5635054111480713,10.0,10.830798479087452,1255.0,4442.0,0.08240712302358588,20.45213431098091,15229.26603857781,217.19004640093019
2025-04-27T11:42:45.843885,meta-llama/Llama-3.1-8B-Instruct,theoremqa,2.0,8,318,93,0.6336145401000977,7.0,11.649484536082474,358.0,772.0,0.015546087000984699,0.5987266059964895,23028.302876300902,1289.40319716563
2025-04-27T11:46:08.664319,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,78,1844,12.734057426452637,9.0,11.886363636363637,5221.0,16745.0,0.36892948401509784,78.75177195198194,14151.755894322447,212.63013624899878
2025-04-27T11:47:23.520014,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,8,35,816,5.736409425735474,12.0,14.103785103785103,1665.0,9886.0,0.12925709099363303,49.503507401001116,12881.304903280045,199.70302144288212
2025-04-27T11:48:02.075259,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,7,335,2.56391978263855,12.0,13.940828402366863,233.0,4479.0,0.06129424199752975,12.153028565000568,3801.335858095614,368.55010880983565
2025-04-27T11:48:39.015712,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,8,334,289,2.0207982063293457,10.0,12.95221843003413,896.0,2899.0,0.020296717004384845,5.01973270799499,44145.070348393325,577.5207901772792
2025-04-27T11:41:27.496880,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,67,583,3.902442693710327,7.0,9.843270868824531,975.0,4803.0,0.10249220698460704,20.145345222001197,9512.918383603857,238.41735880279344
2025-04-27T11:42:47.506120,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,184,594,4.053466320037842,10.0,12.998327759197325,2573.0,5200.0,0.06933386000309838,7.114537533001567,37110.295025908235,730.8978237698834
2025-04-27T11:43:29.737625,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,2.0,8,328,644,4.4661924839019775,8.0,11.587962962962964,1558.0,5951.0,0.11129731102118967,18.278350777989544,13998.541255892296,325.5764194637344
2025-04-27T11:44:10.780546,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,36,264,1.727858304977417,5.0,6.652985074626866,76.0,1707.0,0.046111158007988706,5.9465830310073216,1648.1910948068814,287.05560674074076
2025-04-27T11:45:27.924975,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,8,875,93,0.7461872100830078,14.0,26.711340206185568,1258.0,1333.0,0.02693384300073376,0.702517464000266,46707.036941060665,1897.4617263030705
2025-04-27T11:46:10.156898,meta-llama/Llama-3.1-8B-Instruct,scibench,2.0,8,81,609,4.168572664260864,9.0,13.055555555555555,2869.0,5121.0,0.13831850999849848,29.63812198398955,20741.981677153293,172.78422711015068
2025-04-27T11:47:25.203763,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,2.0,8,442,543,3.8256168365478516,14.0,14.627056672760512,1590.0,6411.0,0.05344119999790564,24.363481357999262,29752.325921991123,263.13973384165297
2025-04-27T11:48:04.208492,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,55,3079,22.497509002685547,9.0,13.98572818683101,8083.0,35035.0,0.622398374012846,154.3827549510097,12986.85912028615,226.9359684060416
2025-04-27T11:48:40.074826,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,8,13,528,3.789252519607544,15.0,15.345215759849907,1677.0,6502.0,0.0625796860185801,18.1728569249899,26797.833397599556,357.7863418414391
2025-04-27T11:41:28.213721,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,62,92,0.6608312129974365,8.0,10.989583333333334,155.0,900.0,0.021993727001245134,1.9783329889978631,7047.464033323,454.9284700832394
2025-04-27T11:42:47.910681,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,8,201,112,0.7530307769775391,7.0,10.586206896551724,316.0,912.0,0.006800490002206061,0.7292810629951418,46467.23984558325,1250.5466633871383
2025-04-27T11:43:29.754483,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,18,164,1.142209529876709,10.0,13.44311377245509,697.0,1548.0,0.010480833007022738,1.1124082169990288,66502.34762188954,1391.5754813247227
2025-04-27T11:44:13.060126,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,18,368,2.5548501014709473,9.0,12.349462365591398,1467.0,3127.0,0.07307665000553243,10.394024572997296,20074.811856987664,300.8459310480806
2025-04-27T11:45:28.303859,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,8,197,209,1.5460903644561768,9.0,14.45754716981132,465.0,2600.0,0.10344707600597758,16.72944607599493,4495.05213635164,155.41458983096507
2025-04-27T11:46:10.350114,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,41,331,2.202298879623413,7.0,10.931750741839762,1255.0,2429.0,0.08016751899413066,11.608730414001911,15654.719214796742,209.23907381553568
2025-04-27T11:48:04.450943,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,8,51,964,7.29809045791626,14.0,15.42812823164426,2361.0,12558.0,0.14277777999086538,30.430756338013452,16536.18651411341,412.67459344455443
2025-04-27T11:48:40.091857,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,2.0,8,191,455,3.236320972442627,13.0,15.056768558951966,1454.0,5442.0,0.05286027901456691,14.418337984992831,27506.476074394453,377.4360127820728
2025-04-27T11:41:28.264400,meta-llama/Llama-3.1-8B-Instruct,guanaco,2.0,8,13,436,2.9041826725006104,7.0,9.709090909090909,713.0,3559.0,0.07769285798713099,11.517983858000662,9177.162720904165,308.99505016477644
2025-04-27T11:42:47.964049,meta-llama/Llama-3.1-8B-Instruct,guanaco,2.0,8,35,755,5.212931871414185,8.0,12.981530343007915,2797.0,7043.0,0.13694569301151205,20.70189121299336,20424.15455712708,340.2104632633526
2025-04-27T11:43:30.126359,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,50,158,1.1433184146881104,10.0,12.938271604938272,463.0,1633.0,0.020493681011430454,2.224416723998729,22592.329788960775,734.1250325903111
2025-04-27T11:44:13.089654,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,13,237,1.6275203227996826,10.0,11.186721991701244,778.0,1918.0,0.022524097003042698,5.636426953999035,34540.78535955971,340.2864998790027
2025-04-27T11:45:28.410910,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,66,190,1.403963565826416,10.0,13.396907216494846,228.0,2371.0,0.08849706700857496,15.215913429994544,2576.356569850025,155.8237046305836
2025-04-27T11:46:10.412440,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,21,96,0.6631639003753662,7.0,8.96,61.0,835.0,0.04428103099780856,4.180456021997088,1377.5650346311686,199.73897479277957
2025-04-27T11:47:27.447745,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,8,237,242,1.7381460666656494,13.0,16.402439024390244,915.0,3120.0,0.029715591997955926,5.494120105999173,30791.915572906673,567.8798314935253
2025-04-27T11:48:05.231476,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,60,372,2.7981951236724854,10.0,13.335106382978724,380.0,4634.0,0.03585492700221948,9.212803930997325,10598.264500063753,502.9956172635436
2025-04-27T11:48:40.546941,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,54,200,1.427473783493042,12.0,14.147783251231527,475.0,2397.0,0.03092875900620129,6.4203145209976356,15357.87452399113,373.34619544893206
2025-04-27T11:41:29.073477,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,8,210,101,0.6930878162384033,8.0,13.314285714285715,570.0,828.0,0.025011413992615417,2.6314379410032416,22789.595189152107,314.6568600756449
2025-04-27T11:42:49.118387,meta-llama/Llama-3.1-8B-Instruct,guanaco,2.0,8,53,382,2.688631534576416,10.0,15.805699481865284,2296.0,3805.0,0.07416101000126218,9.044518914008222,30959.664653446915,420.6967817941965
