epoch,train_loss,val_loss,val_acc,val_f1,val_transition_mae,val_autocorr_r2,avg_lr
1,2.010020822286606,1.9425971508026123,0.12492093611638204,0.10078660024386522,210.1254845189291,0.0,1.25e-06
2,2.0443238019943237,1.9402577877044678,0.12571157495256166,0.10271126360082837,209.95412766997458,0.0,3.2500000000000002e-06
3,2.058604419231415,1.9365253448486328,0.15117014547754587,0.12968812785678138,209.25352045579348,0.0,5.2500000000000006e-06
4,2.0197004973888397,1.9316455125808716,0.15338393421884883,0.13197360807699135,208.6199977253207,0.0,7.250000000000001e-06
5,2.0675803124904633,1.9253370761871338,0.15480708412397218,0.1333647498668309,206.95766278773385,0.0,9.250000000000001e-06
6,2.0011700093746185,1.917999505996704,0.15654648956356737,0.13530253917826213,205.48922982113996,0.0,1.125e-05
7,2.0368897318840027,1.9097893238067627,0.1603415559772296,0.14133412198244313,203.0202509653607,0.0,1.3250000000000002e-05
8,2.0662066638469696,1.9004528522491455,0.16350411132194814,0.1448421744196673,200.5420301626491,0.0,1.525e-05
9,2.055923581123352,1.8904191255569458,0.16698292220113853,0.14744675333875135,196.06460966502445,0.0,1.725e-05
10,1.982833206653595,1.8798446655273438,0.17378241619228338,0.1534947152679923,189.194750953499,0.0,1.925e-05
11,1.9576053023338318,1.8682525157928467,0.17915876027830488,0.158316253050652,184.04110553053226,0.0,2.125e-05
12,1.9856085181236267,1.8560775518417358,0.18738140417457305,0.16446357335851317,178.31039341106447,0.0,2.3250000000000003e-05
13,1.9884903132915497,1.8430662155151367,0.19686907020872865,0.17111120783234643,171.43692755362983,0.0,2.5250000000000004e-05
14,1.965305745601654,1.8293185234069824,0.26296647691334596,0.21665243120352903,165.16677674896823,0.0,2.7250000000000005e-05
15,1.9401685893535614,1.8153891563415527,0.275932953826692,0.22437949783777178,159.0898265199745,0.0,2.925e-05
16,1.896470844745636,1.8007659912109375,0.39152435167615435,0.27808975106174716,150.2695719253636,0.0,3.125e-05
17,1.9139706492424011,1.7870597839355469,0.40860215053763443,0.2879587640564453,141.42818930744164,0.0,3.325e-05
18,1.88172447681427,1.7723366022109985,0.41840607210626185,0.2926521115568996,134.96932553326997,0.1912656924028333,3.525e-05
19,1.832525223493576,1.7575262784957886,0.42710309930423784,0.29954459721657933,130.81845697611072,0.3105254888522795,3.725e-05
20,1.8826406300067902,1.743016004562378,0.43437697659709046,0.30380710781528203,127.29066860810259,0.4821226021687135,3.9250000000000005e-05
21,1.865933746099472,1.728918433189392,0.44228336495888676,0.3116447224387113,123.81225505329849,0.600635370999528,4.125e-05
22,1.7941068410873413,1.7158546447753906,0.4508222643896268,0.32075497997881586,120.63741442530491,0.7087170961472092,4.325e-05
23,1.8336685299873352,1.7033694982528687,0.4573055028462998,0.32763116038856177,119.04353077564585,0.7299597633239778,4.525e-05
24,1.7876897156238556,1.6924188137054443,0.4614168247944339,0.33216112892047805,118.08276258620607,0.756169005234343,4.725e-05
25,1.7671464681625366,1.681540846824646,0.46647691334598357,0.3412028747664034,115.55009789341158,0.7675366919125315,4.925e-05
26,1.7692213654518127,1.670877456665039,0.47043010752688175,0.34564604133494764,113.8441092743619,0.7755964900068559,4.99998803893341e-05
27,1.7779521644115448,1.6626596450805664,0.4731182795698925,0.34986919295393415,111.27543614972585,0.78828299548126,4.999892351120108e-05
28,1.7873043715953827,1.6536219120025635,0.47643896268184693,0.3534724010480274,108.53213263175407,0.7824366963922526,4.999687309916841e-05
29,1.7760488092899323,1.6450387239456177,0.47928526249209363,0.35708595892791656,107.72643911028264,0.7796619832336813,4.9993729242927736e-05
30,1.6775411665439606,1.6370054483413696,0.4803921568627451,0.3593934492852149,105.99160252442543,0.7819775409504723,4.9989492080001514e-05
31,1.7517392933368683,1.63023841381073,0.48118279569892475,0.36061816315172596,104.03505557751926,0.7798829144006512,4.9984161795737006e-05
32,1.7218782305717468,1.6242903470993042,0.48418722327640734,0.36379368743353196,101.96328447594136,0.7920612876478661,4.9977738623298076e-05
33,1.753233641386032,1.6179492473602295,0.48719165085388993,0.36550553454747586,100.58748595196553,0.7976039286897927,4.997022284365512e-05
34,1.7249924838542938,1.6126140356063843,0.48956356736242884,0.36695187960721026,100.03874860157168,0.7967608169698053,4.996161478557267e-05
35,1.756619930267334,1.6074068546295166,0.49383301707779886,0.3677022070878199,98.921062680308,0.791741387129785,4.995191482559508e-05
36,1.6634437441825867,1.6009924411773682,0.4981024667931689,0.36914149121574585,98.19222820426974,0.791299789417034,4.994112338803003e-05
37,1.7073081135749817,1.5956395864486694,0.49968374446552816,0.36950463859814614,98.46952471486603,0.7921222814211656,4.992924094492996e-05
38,1.6796567142009735,1.5915701389312744,0.4988931056293485,0.36816274154115697,98.83593372076608,0.7823570237075952,4.991626801607141e-05
39,1.690491408109665,1.5871148109436035,0.5006325110689437,0.37024767537247305,98.42421412779845,0.7896381646049719,4.990220516893231e-05
40,1.6862598955631256,1.5821138620376587,0.5031625553447185,0.37362448508586077,97.52115766080112,0.7875157329282628,4.988705301866718e-05
41,1.6918911337852478,1.5773909091949463,0.5044275774826059,0.3747854123313779,96.8500619489533,0.7901807395279025,4.987081222808013e-05
42,1.6611626148223877,1.5727955102920532,0.5061669829222012,0.3768600680803977,96.1418511836031,0.7911738042720406,4.985348350759598e-05
43,1.7131768763065338,1.5702595710754395,0.5052182163187856,0.3773193117331231,95.22105254216791,0.8016437515307414,4.983506761522908e-05
44,1.6687481701374054,1.5660237073898315,0.5060088551549652,0.3776831243701215,94.64198018976678,0.8041108491846038,4.981556535655023e-05
45,1.6778881549835205,1.561186671257019,0.5082226438962681,0.37866518050907,94.6313785319422,0.8103481070777554,4.979497758465139e-05
46,1.6751157641410828,1.5568875074386597,0.5096457938013915,0.3792657237939286,93.67355112547202,0.8211501336491506,4.9773305200108424e-05
47,1.6714777052402496,1.5523133277893066,0.5104364326375711,0.37979722002673216,93.44684168816579,0.821882892312276,4.975054915094162e-05
48,1.6923262774944305,1.5494686365127563,0.5109108159392789,0.38032515565340247,93.46716658748407,0.8219405561350915,4.972671043257429e-05
49,1.6981935799121857,1.5457125902175903,0.5123339658444023,0.3805570760857269,92.45963172032704,0.830928651167494,4.970179008778921e-05
50,1.6623992025852203,1.5422818660736084,0.5159709044908286,0.3820395255910511,92.16868863323978,0.8343453691245877,4.9675789206682984e-05
51,1.622851938009262,1.539580225944519,0.5178684376976597,0.3823446685885899,91.49081755619508,0.8336142986961811,4.964870892661839e-05
52,1.6911861300468445,1.538222074508667,0.5167615433270082,0.3810708155759619,90.89425161036719,0.8381547132752232,4.96205504321746e-05
53,1.6650327146053314,1.5361298322677612,0.5162871600253004,0.3804241078085075,91.19118237885893,0.8372704498576522,4.9591314955095384e-05
54,1.6121876239776611,1.5333338975906372,0.5173940543959519,0.381132101447957,90.84783457971677,0.840084801332225,4.956100377423522e-05
55,1.587737888097763,1.529463529586792,0.5202403542061986,0.38296468332597494,90.55057320765991,0.8382718489937507,4.952961821550335e-05
56,1.6167048811912537,1.5271965265274048,0.5208728652751423,0.38365265893276423,89.9751003169069,0.8397051084127004,4.949715965180579e-05
57,1.63347789645195,1.5256558656692505,0.5200822264389627,0.38332965125875007,90.17239222460834,0.8438875989898378,4.946362950298527e-05
58,1.6406262516975403,1.5233556032180786,0.5197659709044908,0.3823531468012296,89.95561333173964,0.8427215882059744,4.942902923575913e-05
59,1.6036784648895264,1.5202008485794067,0.5232447817836812,0.3844770280547598,89.43122245430322,0.8521431096848788,4.939336036365513e-05
60,1.660618782043457,1.518013834953308,0.5248260594560404,0.3861418077288148,89.38657529636158,0.8507145223122371,4.935662444694529e-05
61,1.6197796165943146,1.516088604927063,0.5273561037318153,0.3884729006120298,88.89537494115798,0.8464056807774519,4.931882309257762e-05
62,1.635201781988144,1.5132089853286743,0.5295698924731183,0.39032002500961127,88.36267911722743,0.8382428804821964,4.927995795410583e-05
63,1.6167790591716766,1.5112872123718262,0.5320999367488931,0.3926418003646981,88.01395267593453,0.8322270483864044,4.924003073161696e-05
64,1.6208391785621643,1.5100691318511963,0.5336812144212524,0.3962661907300391,86.93092887190294,0.8266331597485181,4.919904317165708e-05
65,1.6052564978599548,1.5081161260604858,0.534471853257432,0.3987315036263676,86.80703300266345,0.8340904711404007,4.9156997067154855e-05
66,1.6543873846530914,1.50736665725708,0.5347881087919039,0.4011403275066437,86.7514118848799,0.8388654562639546,4.9113894257343085e-05
67,1.6257210075855255,1.5047872066497803,0.5343137254901961,0.4015946344895542,85.68277552912076,0.8448363992796221,4.9069736627678316e-05
68,1.5974792838096619,1.503588318824768,0.5325743200506009,0.4022774221512353,85.25612511918601,0.8485560398224277,4.9024526109758315e-05
69,1.5878554582595825,1.5012667179107666,0.5341555977229602,0.40359995552762556,84.99163420128862,0.848147297164045,4.897826468123761e-05
70,1.643328309059143,1.4993776082992554,0.5349462365591398,0.405598920837563,85.18475726262274,0.839695945269429,4.8930954365740936e-05
71,1.6619243621826172,1.4971115589141846,0.5357368753953194,0.4057414287896865,85.11526154109627,0.8354712378810852,4.888259723277477e-05
72,1.5681918263435364,1.494351863861084,0.5381087919038583,0.40692531641440705,84.09714454415042,0.8324215612766833,4.883319539763675e-05
73,1.593394935131073,1.492542028427124,0.5406388361796332,0.4104826028092798,84.26247116560289,0.8315930773675074,4.878275102132318e-05
74,1.6284839808940887,1.4917678833007812,0.538741302972802,0.4096447125239278,84.3631615533191,0.8304546800500594,4.873126631043453e-05
75,1.5995372235774994,1.4898440837860107,0.5406388361796332,0.41224190235013536,83.7625978278012,0.822100272308868,4.8678743517078814e-05
76,1.5635411739349365,1.4870377779006958,0.5414294750158127,0.4126467719086926,83.01354113515764,0.8250457133651748,4.862518493877316e-05
77,1.6127627193927765,1.484548568725586,0.5417457305502846,0.41261672014482115,82.62044886317476,0.8349467269305355,4.857059291834331e-05
78,1.6020898818969727,1.4822349548339844,0.5441176470588235,0.4170058489865686,82.49410474396326,0.8386911767275572,4.8514969843821074e-05
79,1.5782161951065063,1.4806954860687256,0.5460151802656547,0.4211848455255028,81.98977492271156,0.8471793067806268,4.845831814833994e-05
80,1.6093564331531525,1.4791170358657837,0.5468058191018342,0.42316555411399864,81.87340509030744,0.8476993133096652,4.8400640310028575e-05
81,1.6396045982837677,1.4770164489746094,0.549493991144845,0.4265771259878972,81.3265836173203,0.8394949517433626,4.834193885190249e-05
82,1.5766380727291107,1.4752639532089233,0.5502846299810247,0.42789160539112886,80.91538317871323,0.8414914580869061,4.828221634175363e-05
83,1.5572549700737,1.473460078239441,0.5510752688172043,0.4288999704383761,80.74402632975874,0.846307184376267,4.822147539203805e-05
84,1.5963260531425476,1.471806526184082,0.5521821631878557,0.4297789348541469,80.44703348713368,0.8472451998985722,4.815971865976169e-05
85,1.595917284488678,1.4704824686050415,0.5528146742567995,0.43072754960263665,80.27463790907309,0.8486201374047908,4.809694884636406e-05
86,1.557950109243393,1.4690155982971191,0.5528146742567995,0.43055293837630293,80.20797553735584,0.8478200031958889,4.803316869760015e-05
87,1.570752590894699,1.4673694372177124,0.5550284629981025,0.4332699525147221,80.05920286651127,0.849518089776708,4.7968381003420286e-05
88,1.5473513007164001,1.4649747610092163,0.5551865907653384,0.4328368793290252,79.89888727149052,0.8443048671803546,4.7902588597848104e-05
89,1.6073366701602936,1.4635916948318481,0.5529728020240354,0.431090154473631,80.01127049849173,0.8490863786046599,4.7835794358856544e-05
90,1.5480954349040985,1.4628257751464844,0.5529728020240354,0.4320540449380857,79.96129450837306,0.8508346068960607,4.7768001208242024e-05
91,1.5310582518577576,1.4625476598739624,0.551865907653384,0.43149826294450594,79.9905975114902,0.846824313397721,4.769921211149656e-05
92,1.5663745999336243,1.4625780582427979,0.5491777356103732,0.4313051875595581,79.86698765580063,0.8471735566756167,4.7629430077678075e-05
93,1.594380110502243,1.4615821838378906,0.5483870967741935,0.4307369670042953,79.75747070292712,0.8445189687114623,4.755865815927882e-05
94,1.5952120423316956,1.4595015048980713,0.547438330170778,0.4303007280815039,79.97235120250723,0.8436382244202725,4.748689945209175e-05
95,1.5753323137760162,1.456899642944336,0.5483870967741935,0.43051461692019427,79.99562397812232,0.8457076364662897,4.7414157095075206e-05
96,1.574734091758728,1.45447838306427,0.5509171410499684,0.43264166505354607,79.69543425780442,0.8436033039778325,4.734043427021551e-05
97,1.5475070178508759,1.4524719715118408,0.5523402909550917,0.4345657957901936,78.98184689422115,0.839649192374849,4.726573420238788e-05
98,1.5740922093391418,1.4510586261749268,0.5523402909550917,0.43489569232930836,78.91721066048486,0.840544524471291,4.719006015921524e-05
99,1.514844536781311,1.4497718811035156,0.5532890575585073,0.4356032724943557,78.72450971114178,0.8379257154565551,4.711341545092543e-05
100,1.571112871170044,1.4494537115097046,0.5526565464895635,0.4351292705426151,78.77706596183823,0.837149364699229,4.7035803430206255e-05
101,1.56514111161232,1.4494848251342773,0.5512333965844403,0.43337256303352095,79.04345527302422,0.8301475580274584,4.695722749205894e-05
102,1.5434610247612,1.449051022529602,0.551707779886148,0.43396993040943205,78.77549690408446,0.8307430739579743,4.687769107364957e-05
103,1.5823918282985687,1.4489490985870361,0.5512333965844403,0.4339378679767146,78.94147715480588,0.8293844342139742,4.679719765415875e-05
104,1.5000362694263458,1.448757529258728,0.5506008855154966,0.43308132850290915,78.92484526947928,0.8276081179337806,4.671575075462941e-05
105,1.5331023037433624,1.4477872848510742,0.5507590132827325,0.43339467765921463,78.72110306620246,0.8245805143643402,4.6633353937812786e-05
