timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/10/18 21:31:07.551, 71.97 W, 0 %, 76591 MiB
2025/10/18 21:31:07.565, 70.23 W, 0 %, 76591 MiB
2025/10/18 21:31:07.579, 71.37 W, 0 %, 76591 MiB
2025/10/18 21:31:07.593, 68.57 W, 0 %, 76591 MiB
2025/10/18 21:31:07.606, 70.36 W, 0 %, 76591 MiB
2025/10/18 21:31:07.620, 69.01 W, 0 %, 76591 MiB
2025/10/18 21:31:07.633, 69.36 W, 0 %, 76591 MiB
2025/10/18 21:31:07.646, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:07.910, 71.64 W, 0 %, 76591 MiB
2025/10/18 21:31:07.910, 69.90 W, 0 %, 76591 MiB
2025/10/18 21:31:07.910, 71.37 W, 0 %, 76591 MiB
2025/10/18 21:31:07.910, 68.57 W, 0 %, 76591 MiB
2025/10/18 21:31:07.910, 70.36 W, 0 %, 76591 MiB
2025/10/18 21:31:07.910, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:07.910, 69.36 W, 0 %, 76591 MiB
2025/10/18 21:31:07.910, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:08.160, 71.64 W, 0 %, 76591 MiB
2025/10/18 21:31:08.160, 69.90 W, 0 %, 76591 MiB
2025/10/18 21:31:08.160, 71.37 W, 0 %, 76591 MiB
2025/10/18 21:31:08.161, 68.57 W, 0 %, 76591 MiB
2025/10/18 21:31:08.161, 70.43 W, 0 %, 76591 MiB
2025/10/18 21:31:08.161, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:08.161, 69.36 W, 0 %, 76591 MiB
2025/10/18 21:31:08.161, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:08.411, 71.64 W, 0 %, 76591 MiB
2025/10/18 21:31:08.411, 69.90 W, 0 %, 76591 MiB
2025/10/18 21:31:08.411, 71.37 W, 0 %, 76591 MiB
2025/10/18 21:31:08.411, 68.57 W, 0 %, 76591 MiB
2025/10/18 21:31:08.411, 70.43 W, 0 %, 76591 MiB
2025/10/18 21:31:08.411, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:08.411, 69.36 W, 0 %, 76591 MiB
2025/10/18 21:31:08.411, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:08.661, 71.64 W, 0 %, 76591 MiB
2025/10/18 21:31:08.661, 69.90 W, 0 %, 76591 MiB
2025/10/18 21:31:08.661, 71.37 W, 0 %, 76591 MiB
2025/10/18 21:31:08.661, 68.57 W, 0 %, 76591 MiB
2025/10/18 21:31:08.661, 70.36 W, 0 %, 76591 MiB
2025/10/18 21:31:08.661, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:08.661, 69.43 W, 0 %, 76591 MiB
2025/10/18 21:31:08.661, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:08.912, 71.64 W, 0 %, 76591 MiB
2025/10/18 21:31:08.912, 69.90 W, 0 %, 76591 MiB
2025/10/18 21:31:08.912, 71.37 W, 0 %, 76591 MiB
2025/10/18 21:31:08.912, 68.57 W, 0 %, 76591 MiB
2025/10/18 21:31:08.912, 70.36 W, 0 %, 76591 MiB
2025/10/18 21:31:08.912, 69.01 W, 0 %, 76591 MiB
2025/10/18 21:31:08.912, 69.36 W, 0 %, 76591 MiB
2025/10/18 21:31:08.912, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:09.162, 71.64 W, 0 %, 76591 MiB
2025/10/18 21:31:09.162, 69.90 W, 0 %, 76591 MiB
2025/10/18 21:31:09.162, 71.37 W, 0 %, 76591 MiB
2025/10/18 21:31:09.162, 68.57 W, 0 %, 76591 MiB
2025/10/18 21:31:09.162, 70.36 W, 0 %, 76591 MiB
2025/10/18 21:31:09.162, 69.01 W, 0 %, 76591 MiB
2025/10/18 21:31:09.162, 69.43 W, 0 %, 76591 MiB
2025/10/18 21:31:09.162, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:09.413, 71.97 W, 0 %, 76591 MiB
2025/10/18 21:31:09.413, 69.90 W, 0 %, 76591 MiB
2025/10/18 21:31:09.413, 71.37 W, 0 %, 76591 MiB
2025/10/18 21:31:09.413, 68.57 W, 0 %, 76591 MiB
2025/10/18 21:31:09.413, 70.36 W, 0 %, 76591 MiB
2025/10/18 21:31:09.413, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:09.413, 69.36 W, 0 %, 76591 MiB
2025/10/18 21:31:09.413, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:09.663, 71.97 W, 0 %, 76591 MiB
2025/10/18 21:31:09.663, 69.90 W, 0 %, 76591 MiB
2025/10/18 21:31:09.663, 71.37 W, 0 %, 76591 MiB
2025/10/18 21:31:09.663, 68.57 W, 0 %, 76591 MiB
2025/10/18 21:31:09.663, 70.36 W, 0 %, 76591 MiB
2025/10/18 21:31:09.663, 69.01 W, 0 %, 76591 MiB
2025/10/18 21:31:09.663, 69.43 W, 0 %, 76591 MiB
2025/10/18 21:31:09.663, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:09.913, 71.97 W, 0 %, 76591 MiB
2025/10/18 21:31:09.913, 69.90 W, 0 %, 76591 MiB
2025/10/18 21:31:09.913, 71.37 W, 0 %, 76591 MiB
2025/10/18 21:31:09.914, 68.57 W, 0 %, 76591 MiB
2025/10/18 21:31:09.914, 70.36 W, 0 %, 76591 MiB
2025/10/18 21:31:09.914, 69.01 W, 0 %, 76591 MiB
2025/10/18 21:31:09.914, 69.36 W, 0 %, 76591 MiB
2025/10/18 21:31:09.914, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:10.164, 71.97 W, 0 %, 76591 MiB
2025/10/18 21:31:10.164, 69.90 W, 0 %, 76591 MiB
2025/10/18 21:31:10.164, 71.37 W, 0 %, 76591 MiB
2025/10/18 21:31:10.164, 68.57 W, 0 %, 76591 MiB
2025/10/18 21:31:10.164, 70.36 W, 0 %, 76591 MiB
2025/10/18 21:31:10.164, 69.01 W, 0 %, 76591 MiB
2025/10/18 21:31:10.164, 69.43 W, 0 %, 76591 MiB
2025/10/18 21:31:10.164, 69.08 W, 0 %, 76591 MiB
2025/10/18 21:31:10.414, 71.64 W, 0 %, 76591 MiB
2025/10/18 21:31:10.414, 69.90 W, 0 %, 76591 MiB
2025/10/18 21:31:10.414, 71.37 W, 0 %, 76591 MiB
2025/10/18 21:31:10.414, 68.57 W, 0 %, 76591 MiB
2025/10/18 21:31:10.414, 70.36 W, 0 %, 76591 MiB
2025/10/18 21:31:10.414, 69.01 W, 0 %, 76591 MiB
2025/10/18 21:31:10.414, 69.43 W, 0 %, 76591 MiB
2025/10/18 21:31:10.415, 69.36 W, 0 %, 76591 MiB
2025/10/18 21:31:10.665, 71.64 W, 0 %, 76591 MiB
2025/10/18 21:31:10.665, 69.90 W, 0 %, 76591 MiB
2025/10/18 21:31:10.665, 71.37 W, 0 %, 76591 MiB
2025/10/18 21:31:10.665, 68.57 W, 0 %, 76591 MiB
2025/10/18 21:31:10.665, 70.36 W, 0 %, 76591 MiB
2025/10/18 21:31:10.665, 69.01 W, 0 %, 76591 MiB
