epoch,train_loss,val_loss,val_acc,val_f1,val_transition_mae,val_autocorr_r2,avg_lr
1,2.035113215446472,1.984461784362793,0.2815261044176707,0.10142545395789086,77.55936,0.0,5e-06
2,2.0029784440994263,1.984238624572754,0.28125836680053545,0.10163382503926559,76.80513,0.0,1.3000000000000001e-05
3,2.0053350925445557,1.984061598777771,0.27904953145917,0.10113916160005597,76.14001,0.0,2.1000000000000002e-05
4,2.000980794429779,1.9837013483047485,0.27670682730923696,0.10076902972972056,74.70133,0.0,2.9000000000000004e-05
5,2.004663795232773,1.983679175376892,0.27095046854083,0.0998682584969941,73.699135,0.0,3.7000000000000005e-05
6,2.0121952295303345,1.9833648204803467,0.2643908969210174,0.09866550788549934,72.27724,0.0,4.5e-05
7,1.9975047707557678,1.982866644859314,0.2576974564926372,0.0969952942339422,70.91081,0.0,5.300000000000001e-05
8,2.0099899768829346,1.9819583892822266,0.2498661311914324,0.09542318264266612,70.24779,0.0,6.1e-05
9,2.012689530849457,1.9814951419830322,0.2392235609103079,0.09245688397792856,70.69832,0.0,6.9e-05
10,2.0018465518951416,1.98112154006958,0.22677376171352076,0.08957559261417332,72.0902,0.0,7.7e-05
11,2.005035161972046,1.9809832572937012,0.2143908969210174,0.08625763575447258,73.68811,0.0,8.5e-05
12,1.9977448284626007,1.9804867506027222,0.2028781793842035,0.08358329566520994,75.68502,0.0,9.300000000000001e-05
13,1.9944963157176971,1.9794139862060547,0.19377510040160642,0.08148698829947519,77.41324,0.0,0.00010100000000000002
14,1.9950827956199646,1.97791588306427,0.19123159303882195,0.09349918381890747,79.68298,0.0,0.00010900000000000002
15,1.9832607507705688,1.9768962860107422,0.17684069611780456,0.08793054442242636,82.971985,0.0,0.000117
16,1.9970035552978516,1.976704478263855,0.20602409638554217,0.11823191024645652,87.73797,0.0,0.000125
17,1.990959107875824,1.976269245147705,0.19116465863453816,0.11155051935095624,91.93837,0.0,0.000133
18,1.9844195544719696,1.9749127626419067,0.3680722891566265,0.1976517118645189,96.432205,0.0,0.000141
19,1.9656765460968018,1.9753367900848389,0.4469210174029451,0.21998683450332734,102.442795,0.02672523260116577,0.000149
20,1.969234138727188,1.9752027988433838,0.4303882195448461,0.2102294571466837,107.97427,0.5526502132415771,0.00015700000000000002
21,1.978199064731598,1.9734114408493042,0.41566265060240964,0.2013366809162734,112.39155,0.7452298998832703,0.000165
22,1.9600008428096771,1.972777009010315,0.4021419009370817,0.19189245842450056,117.51135,0.8244978785514832,0.000173
23,2.003889411687851,1.972593069076538,0.3913654618473896,0.18475487933976986,121.28046,0.8804166913032532,0.000181
24,2.0210849940776825,1.9708821773529053,0.38413654618473897,0.18059104827547115,124.09536,0.9019777774810791,0.000189
25,1.9475172460079193,1.969801425933838,0.3781124497991968,0.17887029301871213,127.8201,0.9092432260513306,0.000197
26,1.9711392223834991,1.9696388244628906,0.3742971887550201,0.17693966605783787,129.723,0.9204550385475159,0.0001999995215573364
27,1.9400098323822021,1.9669280052185059,0.3718206157965194,0.17459045357205996,131.94147,0.9207398295402527,0.00019999569404480433
28,1.9407179653644562,1.9673421382904053,0.36934404283801875,0.17250205406391453,133.14577,0.9263947010040283,0.00019998749239667364
29,1.9517388343811035,1.9654775857925415,0.36860776439089693,0.17192161759019653,133.73041,0.926559567451477,0.00019997491697171094
30,1.9538122415542603,1.964787483215332,0.3675368139223561,0.1705466748628789,134.78215,0.923703670501709,0.00019995796832000606
31,1.94025319814682,1.9643287658691406,0.3671352074966533,0.1703160296957824,136.09041,0.9237169623374939,0.00019993664718294803
32,1.9208939373493195,1.9649972915649414,0.36700133868808565,0.17017265463723605,136.76404,0.9237426519393921,0.0001999109544931923
33,1.9155153334140778,1.964766502380371,0.3667336010709505,0.1709223163910346,137.3125,0.9234893321990967,0.00019988089137462048
34,1.9157576262950897,1.9650895595550537,0.3671352074966533,0.17230572601867478,136.86964,0.9221687316894531,0.00019984645914229067
35,1.9106032252311707,1.9637510776519775,0.3672690763052209,0.1721619013151381,136.07153,0.9193243980407715,0.00019980765930238033
36,1.917886883020401,1.9612658023834229,0.3672021419009371,0.17248334455962624,135.69249,0.9149966239929199,0.00019976449355212013
37,1.920579046010971,1.9601218700408936,0.3672021419009371,0.17223164693060886,135.66153,0.914242148399353,0.00019971696377971983
38,1.9214849770069122,1.958763837814331,0.3671352074966533,0.17178939777792826,135.7473,0.9111485481262207,0.00019966507206428563
39,1.9391707479953766,1.959007978439331,0.3670682730923695,0.17153136839310767,136.24089,0.9087074995040894,0.00019960882067572924
40,1.9148091077804565,1.959502100944519,0.3670682730923695,0.17246123433082147,136.83023,0.9084487557411194,0.00019954821207466872
41,1.900083065032959,1.9575570821762085,0.3671352074966533,0.17257846604154667,136.93185,0.9051281213760376,0.00019948324891232052
42,1.8966050148010254,1.9560894966125488,0.3672021419009371,0.17238435166597355,137.03749,0.9029995799064636,0.00019941393403038392
43,1.9094725251197815,1.9528813362121582,0.3671352074966533,0.17208430926898666,137.14914,0.9002929925918579,0.00019934027046091633
44,1.8842279016971588,1.9480085372924805,0.3671352074966533,0.17197422473762222,137.39441,0.8953141570091248,0.0001992622614262009
45,1.8731393814086914,1.9453744888305664,0.3670682730923695,0.17173754304977606,137.82019,0.8927037119865417,0.00019917991033860556
46,1.8842311203479767,1.9445347785949707,0.36700133868808565,0.171534831455779,137.73541,0.889300525188446,0.0001990932208004337
47,1.8814266622066498,1.9409511089324951,0.36693440428380186,0.1709570531523272,138.15027,0.8840660452842712,0.0001990021966037665
