tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_balanced_acc,final_val_f1,final_val_ece,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2,final_tolerance_power_acc,final_boundary_f1
1,64,True,5e-05,42,1.3206466734409332,1.343159794807434,0.49683744465528146,0.40795586052314753,0.401311448963602,0.05649835551316641,0.4028287580494494,500,37.4043734822346,0.9621676478554032,0.5825426944971537,0.07423580741589834
