tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
1,64,True,0.0002,42,1.389541894197464,1.4477044343948364,0.5571619812583668,0.2810080036215107,0.31246742681861933,500,29.71474038326209,0.9180763960220268
