Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741904180.5069277,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,4,26,129,0.9879071712493896
1741904178.0353315,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,4,77,504,3.5246024131774902
1741904180.069487,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,4,167,206,1.5549640655517578
1741904180.0546951,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,4,55,215,1.625063180923462
1741904181.070098,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,4,149,136,1.014024019241333
1741904180.116123,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,4,49,339,2.467148542404175
1741904181.863761,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,4,212,110,0.7995376586914062
1741904181.135942,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,4,135,216,1.553462266921997
1741904178.2682748,meta-llama/Llama-3.1-8B-Instruct,theoremqa,2.0,4,393,710,4.930011510848999
1741904180.5000308,meta-llama/Llama-3.1-8B-Instruct,theoremqa,2.0,4,427,384,2.736635208129883
1741904182.1392558,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,4,38,168,1.141838550567627
1741904179.376991,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,4,45,642,4.456716775894165
1741904183.8652148,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,4,22,38,0.2641031742095947
1741904184.7779095,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,4,142,101,0.7124989032745361
1741904185.0976655,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,4,186,159,1.1685945987701416
1741904184.1459196,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,4,28,306,2.126664400100708
1741904186.2303605,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,4,178,130,0.9169566631317139
1741904185.2260356,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,4,44,365,2.5616629123687744
1741904185.604731,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,4,49,316,2.2397947311401367
1741904186.689743,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,4,197,203,1.4113531112670898
1741904188.5916593,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,4,29,161,1.146559715270996
1741904187.8040307,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,4,191,281,1.9474906921386719
1741904188.8684819,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,4,31,141,0.9928174018859863
1741904186.030802,meta-llama/Llama-3.1-8B-Instruct,scibench,2.0,4,56,594,4.124659061431885
1741904185.877357,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,4,40,673,4.714444875717163
