Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741901226.1291413,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,4,77,164,1.2893261909484863
1741901228.820024,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,4,20,285,1.8340816497802734
1741901235.228097,meta-llama/Llama-3.1-8B-Instruct,reclor,0.125,4,175,113,0.7645087242126465
1741901241.1728134,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,4,29,383,2.404252052307129
1741901524.4787061,meta-llama/Llama-3.1-8B-Instruct,scibench,0.125,4,123,1549,9.70121955871582
1741901557.6250515,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,4,18,216,1.4780998229980469
1741901557.4113402,meta-llama/Llama-3.1-8B-Instruct,ARB,0.125,4,155,307,2.0939934253692627
1741901553.3089128,meta-llama/Llama-3.1-8B-Instruct,scibench,0.125,4,39,1846,11.949682235717773
1741901566.7086456,meta-llama/Llama-3.1-8B-Instruct,reclor,0.125,4,165,510,3.3021316528320312
1741901520.2507925,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,4,78,7803,49.89239525794983
1741901572.828899,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.125,4,20,65,0.4608473777770996
1741901574.7649252,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,4,86,252,1.61863112449646
1741901580.4029207,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,4,24,314,2.041043519973755
1741901594.9447842,meta-llama/Llama-3.1-8B-Instruct,reclor,0.125,4,256,219,1.4304959774017334
1741901600.4349043,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,4,47,149,0.9896607398986816
1741901603.4115505,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,0.125,4,231,516,3.2958734035491943
1741901610.6064928,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,4,54,184,1.2094535827636719
1741901617.662972,meta-llama/Llama-3.1-8B-Instruct,reclor,0.125,4,213,88,0.6005852222442627
1741901625.3579977,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,4,34,221,1.4458870887756348
1741901628.1120634,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.125,4,25,23,0.17091965675354004
1741901641.3195646,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,4,36,178,1.1720013618469238
1741901649.7998576,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,4,41,464,2.9819846153259277
1741901655.5052218,meta-llama/Llama-3.1-8B-Instruct,reclor,0.125,4,169,266,1.7182838916778564
1741901655.6787097,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,4,9,268,1.7024376392364502
1741901666.5651724,meta-llama/Llama-3.1-8B-Instruct,reclor,0.125,4,132,145,0.9712953567504883
1741901692.686066,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,4,20,155,1.0416405200958252
1741901694.1711528,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,4,16,130,0.8313407897949219
1741901693.2770765,meta-llama/Llama-3.1-8B-Instruct,airoboros,0.125,4,45,1781,11.276365041732788
1741901711.7283006,meta-llama/Llama-3.1-8B-Instruct,ARB,0.125,4,321,137,0.9140713214874268
