Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741903351.746496,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,4,26,79,0.585010290145874
1741903353.5539515,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,4,62,113,0.7367799282073975
1741903351.9522662,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,87,459,2.9775969982147217
1741903354.6869767,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,53,304,1.928739309310913
1741903358.4960592,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,4,35,40,0.2881135940551758
1741903358.103358,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,57,277,1.8536641597747803
1741903357.0309658,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,50,594,3.8999741077423096
1741903359.5323362,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,16,325,2.1581969261169434
1741903360.4523296,meta-llama/Llama-3.1-8B-Instruct,ARB,1.0,4,341,308,2.0102150440216064
1741903354.5275776,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,78,1310,8.438451528549194
1741903363.166602,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,4,23,394,2.566239356994629
1741903363.709489,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,52,367,2.3937978744506836
1741903366.3958292,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,10,84,0.5735056400299072
1741903368.0424774,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,70,294,1.9771993160247803
1741903364.865904,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,60,787,5.206458806991577
1741903367.9320467,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,28,513,3.4738471508026123
1741903370.6898391,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,4,190,117,0.8157472610473633
1741903366.142295,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,34,932,6.1963887214660645
1741903369.9006214,meta-llama/Llama-3.1-8B-Instruct,guanaco,1.0,4,25,415,2.789889097213745
1741903374.7227643,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,4,229,156,1.0529966354370117
1741903375.6861045,meta-llama/Llama-3.1-8B-Instruct,guanaco,1.0,4,15,148,1.0041730403900146
1741903376.6921928,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,33,188,1.25960373878479
1741903370.5814834,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,45,1229,8.068020105361938
1741903379.1915932,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,12,123,0.8692107200622559
1741903376.128678,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,4,518,600,4.0371739864349365
1741903379.4391015,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,50,254,1.6994585990905762
1741903377.9458644,meta-llama/Llama-3.1-8B-Instruct,scibench,1.0,4,61,572,3.8180439472198486
1741903381.3165205,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,4,177,68,0.47278761863708496
1741903382.8143911,meta-llama/Llama-3.1-8B-Instruct,theoremqa,1.0,4,362,193,1.3849232196807861
1741903384.1889572,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,4,309,151,1.0676846504211426
1741903382.9688058,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,89,434,3.067448616027832
1741903383.0251796,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,1.0,4,210,568,3.9888601303100586
1741903385.9768035,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,45,177,1.2554001808166504
1741903383.0855632,meta-llama/Llama-3.1-8B-Instruct,guanaco,1.0,4,51,848,5.912946701049805
1741903385.9514732,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,159,487,3.4347946643829346
1741903387.2868152,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,155,371,2.5772852897644043
1741903387.9889598,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,23,279,1.9338927268981934
1741903391.2869446,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,4,435,628,4.363011837005615
1741903396.1525018,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,4,267,409,3.0090208053588867
1741903397.0456748,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,52,437,3.2514755725860596
1741903392.2745042,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,4,53,1232,8.875991582870483
1741903400.0132387,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,12,153,1.1954834461212158
1741903398.8589437,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,12,353,2.7031891345977783
1741903401.4123662,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,41,95,0.736006498336792
1741903400.7659225,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,4,15,202,1.5540599822998047
1741903397.177108,meta-llama/Llama-3.1-8B-Instruct,guanaco,1.0,4,47,721,5.355041742324829
1741903401.5267265,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,4,215,214,1.5765502452850342
1741903402.8092275,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,4,160,74,0.5523273944854736
1741903404.7026253,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,4,116,83,0.6382420063018799
1741903395.9499722,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,32,1352,9.856632471084595
1741903404.9532254,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,45,421,2.964839220046997
1741903407.15347,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,36,321,2.3839058876037598
1741903408.257937,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,4,37,260,1.9540026187896729
1741903408.02041,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,51,378,2.8966822624206543
1741903410.7269564,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,4,25,38,0.3343639373779297
1741903409.4396906,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,23,223,1.7536695003509521
1741903410.1451426,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,23,192,1.5094408988952637
1741903408.2872252,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,4,350,477,3.5963516235351562
1741903414.049608,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,4,156,107,0.8039157390594482
1741903413.4327207,meta-llama/Llama-3.1-8B-Instruct,scibench,1.0,4,67,206,1.5355901718139648
1741903410.6076028,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,60,702,5.964122772216797
1741903415.5117314,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,27,117,2.586158514022827
1741903418.94663,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,36,49,1.1246156692504883
1741903416.4291415,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,57,415,9.167521953582764
1741903419.4274757,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,41,305,6.794870853424072
1741903419.9933336,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,4,32,343,7.636815786361694
1741903426.164618,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,4,179,91,2.0660781860351562
1741903415.0540133,meta-llama/Llama-3.1-8B-Instruct,ARB,1.0,4,48,637,13.486582040786743
1741903382.7709875,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,4,322,5195,46.479846715927124
1741903415.8923507,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,4,486,604,13.381024599075317
1741903420.133176,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,1.0,4,133,437,9.734798192977905
1741903359.749811,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,51,8782,70.68907117843628
1741903426.3754795,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,22,242,4.513410329818726
1741903428.7871013,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,4,212,146,2.1874301433563232
1741903429.3296216,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,20,125,1.665395736694336
1741903410.4591951,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,4,52,1500,21.063936948776245
1741903418.5278585,meta-llama/Llama-3.1-8B-Instruct,scibench,1.0,4,61,801,13.767126321792603
1741903430.8038702,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,55,260,1.8156132698059082
1741903430.0136373,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,36,341,2.671747922897339
1741903434.2051938,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,4,445,137,0.9271681308746338
1741903435.3556495,meta-llama/Llama-3.1-8B-Instruct,ARB,1.0,4,298,130,0.9026894569396973
1741903435.737449,meta-llama/Llama-3.1-8B-Instruct,reclor,1.0,4,161,120,0.839179515838623
1741903436.773159,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,19,184,1.296220302581787
1741903437.2377634,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,23,135,0.9582133293151855
1741903436.4230895,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,72,468,3.2171990871429443
1741903391.790808,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,31,5561,49.60502219200134
1741903438.8224292,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,99,376,2.664553165435791
1741903439.9051673,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,21,267,1.9418048858642578
1741903441.4813128,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,31,110,0.7872092723846436
1741903439.5055256,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,1.0,4,24,417,2.962770462036133
1741903441.3041027,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,4,45,281,1.9261953830718994
1741903441.652384,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,1.0,4,454,435,2.880286931991577
1741903445.7852256,meta-llama/Llama-3.1-8B-Instruct,scienceqa,1.0,4,41,46,0.336531400680542
1741903440.7873354,meta-llama/Llama-3.1-8B-Instruct,airoboros,1.0,4,28,810,5.4512012004852295
