timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_perc,prompt_tokens_total,generation_tokens_total,iteration_tokens_total_sum,iteration_tokens_total_count,request_prefill_time_seconds_sum,request_decode_time_seconds_sum,num_preemptions_total,prefix_cache_queries_total,prefix_cache_hits_total,nixl_xfer_time_seconds_sum,nixl_xfer_time_seconds_count,nixl_post_time_seconds_sum,nixl_post_time_seconds_count,nixl_bytes_transferred_sum,nixl_bytes_transferred_count,nixl_num_descriptors_sum,nixl_num_descriptors_count,nixl_num_failed_transfers,nixl_num_failed_notifications,nixl_num_kv_expired_reqs
1785000217.7461052,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000217.9961894,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000218.2462537,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000218.4963293,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000218.746406,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000218.9964852,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000219.2465444,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000219.496606,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000219.7466786,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000219.996757,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000220.2468348,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000220.4969125,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000220.746999,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000220.9970777,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000221.2471538,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000221.497215,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000221.7472768,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000221.9973404,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000222.2474153,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000222.4974902,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000222.74756,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000222.997629,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000223.2476976,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000223.4977717,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000223.7478447,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000223.9979236,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000224.248016,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000224.498083,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000224.748164,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000224.9982429,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000225.2483215,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000225.4983995,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000225.7484787,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000225.9985743,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000226.2486696,0.0,0.0,0.0,205396.0,24.0,205420.0,24.0,15.732231294736266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
