tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
8,64,True,5e-05,42,1.408757358789444,1.6685237884521484,0.3043753963221306,0.2545268508326805,0.2547517538604155,500,525.1970832314577,0.6851679105618926
