epoch,train_total_loss,train_nll,train_mu_loss,val_total_loss,val_nll,val_mu_loss,mean_sigma,mean_alpha,noise_std,lr
0.0,1.0840581903855007,0.9928817600011826,0.9117643559972445,0.9192476471265157,0.8596970637639364,0.5955057144165039,0.9402695000171661,0.46894264469544095,0.0,0.001
1.0,0.8737155646085739,0.801135410865148,0.7258015386760235,0.6908246080080668,0.6442718108495077,0.4655279169480006,0.7615112513303757,0.4521952619155248,0.0,0.001
2.0,0.5555576806267103,0.49868368233243626,0.5687399500360092,0.2771803637345632,0.24189351995786032,0.3528684824705124,0.5306155358751615,0.41475889335076016,0.0,0.001
3.0,0.4331844391611715,0.38792594980138045,0.4525848974784215,0.37991558015346527,0.3501266936461131,0.2978889097770055,0.2623346584538619,0.3241347596049309,0.0,0.001
4.0,0.32470333327849704,0.29009446284423274,0.3460886732985576,0.3040571411450704,0.27844375371932983,0.2561337624986966,0.3460925767819087,0.3038019463419914,0.0,0.001
5.0,0.25852537838121253,0.2313480661250651,0.27177308965474367,0.20886761446793875,0.18974787493546805,0.1911973630388578,0.288506843149662,0.25061552102367085,0.0,0.001
6.0,0.21496893900136152,0.19389587516585985,0.21073061864202222,0.17966771125793457,0.1629912555217743,0.16676461696624756,0.3185921261707942,0.2336537924905618,0.0,0.001
7.0,0.21764499135315418,0.1984535145262877,0.19191471518327793,0.17235000431537628,0.15690194070339203,0.1544806348780791,0.2968599523107211,0.2124206100900968,0.0,0.001
8.0,0.19586814225961766,0.17751408771922192,0.18354056558261314,0.1546371430158615,0.13973223169644675,0.1490491678317388,0.3119351590673129,0.21636455381910005,0.0,0.001
9.0,0.19964931439608335,0.18216411847000322,0.17485195118933916,0.14779805143674216,0.13349898159503937,0.14299068972468376,0.29806874444087345,0.22159202645222345,0.0,0.001
10.0,0.18030366922418276,0.1634554942138493,0.16848173970356584,0.13373948136965433,0.11954468488693237,0.14194798469543457,0.3011280447244644,0.22845144818226495,0.0,0.001
11.0,0.1796646500006318,0.16302178047286967,0.1664286881374816,0.12161682546138763,0.10752465824286143,0.1409216821193695,0.29735923806826275,0.2433500780413548,0.0,0.001
12.0,0.16390388815974197,0.1471870464932484,0.16716842524086437,0.10753814379374187,0.09342977901299794,0.14108359068632126,0.2931965192159017,0.24857269041240215,0.0,0.001
13.0,0.1602400850582247,0.14364835953650376,0.16591726460804543,0.09085927903652191,0.07672965278228124,0.14129628986120224,0.2944563354055087,0.27020871452987194,0.0,0.001
14.0,0.15391500480473042,0.13619113304109,0.17723870851720372,0.09111476441224416,0.0764828051129977,0.14631963272889456,0.28494711344440776,0.249938844392697,0.0,0.001
15.0,0.14378988121946654,0.12619004910811782,0.17599831925084194,0.06714704632759094,0.052643418312072754,0.14503620564937592,0.2941261554757754,0.2749251611530781,0.0,0.001
