epoch,train_total_loss,train_nll,train_mu_loss,val_total_loss,val_nll,val_mu_loss,mean_sigma,mean_alpha,noise_std,lr
0.0,1.0252518057823181,0.9422985201790219,0.829532823392323,0.8648975640535355,0.7724264115095139,0.924711562693119,0.8966292880830311,0.4662503642695291,0.0,0.001
1.0,0.4951913810911633,0.4416628150003297,0.5352856162048522,1.6351314187049866,1.5705162286758423,0.646151952445507,0.48013844589392346,0.39494415691920687,0.0,0.001
2.0,0.8013046568348294,0.7587739564478397,0.42530701415879385,0.43558407574892044,0.4005637355148792,0.3502034768462181,0.19796321434634073,0.19864653050899506,0.0,0.001
3.0,0.176869271589177,0.147726208681152,0.29143062162966954,0.14416166581213474,0.10106423497200012,0.430974293500185,0.31790734401771,0.1758319480078561,0.0,0.001
4.0,0.0701458959707192,0.04084441890673978,0.29301475627081736,0.06681235320866108,0.038211872801184654,0.28600480780005455,0.2670006588810966,0.1015534656388419,0.0,0.001
5.0,0.04702894300931976,0.02418717812924158,0.2284176532356512,0.14058548584580421,0.11645260266959667,0.24132880195975304,0.24356236699081601,0.06881187288534074,0.0,0.001
6.0,0.04750449321277085,0.027267843085740293,0.20236651670365108,0.13307788409292698,0.11466235108673573,0.18415532633662224,0.2525821101097834,0.06589971819803828,0.0,0.001
7.0,0.034811856491225104,0.01777210326067039,0.17039752414538747,0.09023534879088402,0.07132607139647007,0.18909277766942978,0.2600363478774116,0.06578273184242703,0.0,0.001
8.0,0.020457290645156587,0.003922443127348309,0.1653484624056589,0.08803065493702888,0.07095785345882177,0.1707280296832323,0.25062201846213567,0.06076775828287715,0.0,0.001
9.0,0.014143106838067373,-0.0008881883252234686,0.1503129502137502,0.09303642995655537,0.07851578574627638,0.14520643837749958,0.2470591039884658,0.05830896290994826,0.0,0.001
10.0,0.007783982015791393,-0.005711639388686135,0.13495622770417304,0.07491965405642986,0.06108591752126813,0.1383373849093914,0.2490139901638031,0.05769036869917597,0.0,0.001
11.0,-0.003203655637445904,-0.015970629772969654,0.1276697539502666,0.057969864923506975,0.04396038973936811,0.14009475894272327,0.2463490352744148,0.05666388056817509,0.0,0.001
12.0,-0.013647298550321943,-0.026018459615962847,0.12371159486827396,0.04717735154554248,0.033871065941639245,0.13306284695863724,0.24168908028375535,0.056507429374115806,0.0,0.001
13.0,-0.023533823678181284,-0.035244551520528536,0.11710729946692784,0.033142989967018366,0.019811667036265135,0.13331322744488716,0.23869075093950545,0.05826490975561596,0.0,0.001
14.0,-0.03539731752659593,-0.04683022316367853,0.11432907446509316,0.014951557852327824,0.00040544383227825165,0.14546114765107632,0.23629979150635855,0.06202008007537751,0.0,0.001
15.0,-0.04897052683823165,-0.06052639009708184,0.11555862409018335,-0.005235961638391018,-0.020942351315170527,0.15706389769911766,0.23330325739724295,0.06916710503754162,0.0,0.001
16.0,-0.06331296327213447,-0.07500612950839457,0.11693167101059641,-0.027282288763672113,-0.04380508896429092,0.16522801853716373,0.2297356128692627,0.08013783679122016,0.0,0.001
17.0,-0.07849096529008377,-0.09024970642695691,0.1175874276530175,-0.054833917412906885,-0.07236492447555065,0.17531008087098598,0.22638585170110068,0.09489525357882182,0.0,0.001
18.0,-0.095067671411449,-0.1070805517734871,0.12012881058312598,-0.08266904996708035,-0.10246079508215189,0.1979174818843603,0.22279165330387296,0.11377470372688203,0.0,0.001
19.0,-0.11093694042591822,-0.12372478434727305,0.12787839415527524,-0.11077077314257622,-0.13324257172644138,0.2247179839760065,0.21896016810621535,0.13612391515856698,0.0,0.001
20.0,-0.12558779546192714,-0.13909408077597618,0.13506283504622324,-0.1333665084093809,-0.15654626302421093,0.23179755173623562,0.2154798060655594,0.1583143671353658,0.0,0.001
21.0,-0.13848680355364368,-0.15166426926762575,0.13177463022016345,-0.15617969445884228,-0.1763565819710493,0.20176888816058636,0.21251956337974184,0.17304600917157673,0.0,0.001
22.0,-0.15266216484208903,-0.16434175946882792,0.11679594608999434,-0.19102398492395878,-0.20716041140258312,0.16136425733566284,0.21067318036442712,0.1820375316199802,0.0,0.001
23.0,-0.1696553337609484,-0.17963352692978724,0.09978195173399788,-0.22288390435278416,-0.23521992284804583,0.12336024641990662,0.20684721072514853,0.19825004112152828,0.0,0.001
24.0,-0.18846604298977626,-0.19736652506426686,0.08900479599833488,-0.2536696111783385,-0.26455750688910484,0.10887892916798592,0.20273799697558084,0.23137847724415006,0.0,0.001
25.0,-0.2083078901993022,-0.21655224802504694,0.08244356832333974,-0.2870036968961358,-0.29582703206688166,0.08823340013623238,0.19852467661812193,0.2787005752325058,0.0,0.001
26.0,-0.22768679456341834,-0.23527438512870244,0.07587591647392228,-0.3257711064070463,-0.33328296430408955,0.07511855196207762,0.1948677556855338,0.3344075693970635,0.0,0.001
27.0,-0.24876727766933895,-0.2563868381437801,0.07619557334553628,-0.340454388409853,-0.3468512697145343,0.0639688903465867,0.18785410409881956,0.3695955759003049,0.0,0.001
28.0,-0.2626969917189507,-0.2701296731829643,0.07432679051444643,-0.31713132560253143,-0.32607484911568463,0.08943520672619343,0.1862382363705408,0.39385225091661724,0.0,0.001
29.0,-0.2689864607084365,-0.2764126949367069,0.07426234689496812,-0.36089002527296543,-0.36781991366297007,0.06929890997707844,0.18608870037964412,0.3982263391926175,0.0,0.001
30.0,-0.28447493272168295,-0.291800809048471,0.07325875705906323,-0.378959053196013,-0.3854488153010607,0.06489759217947721,0.17811703752903713,0.4252158474354517,0.0,0.001
31.0,-0.28831547498703003,-0.29566125926517306,0.07345784260403543,-0.23375647887587547,-0.2433705113362521,0.09614027850329876,0.17921759542964755,0.43783638732773916,0.0,0.001
32.0,-0.2702148954073588,-0.27817809688193457,0.0796320198902062,-0.32184879248961806,-0.3304876461625099,0.08638851717114449,0.1806066497450783,0.41883987330255057,0.0,0.001
33.0,-0.2902634725684211,-0.29784554668835234,0.07582076142231624,-0.3814047279302031,-0.388533279299736,0.07128554675728083,0.18512085505894252,0.404157151778539,0.0,0.001
34.0,-0.3063906977574031,-0.3138390736920493,0.07448375668554079,-0.3807906862348318,-0.38779300870373845,0.07002322748303413,0.17829613174710954,0.42890933014097665,0.0,0.001
35.0,-0.3136578280301321,-0.32127654765333447,0.07618721680981773,-0.3301395026501268,-0.33840872813016176,0.08269229717552662,0.1796667150088719,0.4336155837490445,0.0,0.001
36.0,-0.2993109006257284,-0.3071273285008612,0.07816431724599429,-0.18523464491590858,-0.19509233243297786,0.0985768586397171,0.18062631785869598,0.42051190989358084,0.0,0.001
37.0,-0.2685048509211767,-0.2763504229840778,0.07845571530716759,-0.3489304780960083,-0.35703866044059396,0.08108181413263083,0.1794165394135884,0.40915130859329585,0.0,0.001
38.0,-0.31181210918085916,-0.31974671177920844,0.07934599830990746,-0.35740500316023827,-0.36555800028145313,0.081529900431633,0.1791227644398099,0.41755662645612446,0.0,0.001
39.0,-0.3191481126206262,-0.32717623135873247,0.08028119270290647,-0.4295439962297678,-0.43644374795258045,0.06899747997522354,0.17895460554531642,0.4218589138417017,0.0,0.001
40.0,-0.327183057864507,-0.3349317219995317,0.0774866480912481,-0.4008631494361907,-0.40790005965391174,0.07036907412111759,0.17479186753431955,0.4295246019249871,0.0,0.001
41.0,-0.33333611772173927,-0.3410153105145409,0.07679188961074465,-0.4323591785505414,-0.4392362590879202,0.06877072062343359,0.1723262547027497,0.4376244786239806,0.0,0.001
42.0,-0.3355343175076303,-0.34343166188115165,0.07897341659381277,-0.26148002222180367,-0.27104199677705765,0.09561977908015251,0.17619276827289945,0.42950334861165,0.0,0.001
43.0,-0.29468127091725665,-0.3028309210425332,0.08149649256042071,-0.4021769938990474,-0.40962462313473225,0.07447635289281607,0.1807700317530405,0.41597936550776166,0.0,0.001
44.0,-0.34313044803483145,-0.3509911649993488,0.07860715297006425,-0.37834905087947845,-0.3861787859350443,0.07829742133617401,0.17275444524628775,0.4252435692719051,0.0,0.001
45.0,-0.34406979843264535,-0.35204923685107914,0.07979437708854675,-0.46568285673856735,-0.4727272763848305,0.07044423092156649,0.17401105165481567,0.44378858237039476,0.0,0.001
46.0,-0.3579801686462902,-0.36582655353205545,0.07846381213693392,-0.46624233946204185,-0.47314342856407166,0.06901081837713718,0.17438604505289168,0.4385272775377546,0.0,0.001
47.0,-0.3605681764228003,-0.36834563598746345,0.07777458269681249,-0.46173929050564766,-0.46846890449523926,0.06729615293443203,0.17246598218168532,0.45398189766066416,0.0,0.001
48.0,-0.36510167732125237,-0.3727478966826484,0.07646218935648601,-0.4659202452749014,-0.4729214869439602,0.07001249771565199,0.17114844350587755,0.46457222671735854,0.0,0.001
49.0,-0.36886907723687945,-0.37646200507879257,0.07592927469384103,-0.4734570365399122,-0.48025147058069706,0.06794438976794481,0.17227207266149067,0.47092334145591375,0.0,0.001
50.0,-0.37206974377234775,-0.3796620152535893,0.07592274017986797,-0.4279383849352598,-0.43523620069026947,0.07297808397561312,0.17145041908536637,0.4693687175001417,0.0,0.001
51.0,-0.3625265107977958,-0.37019271084240507,0.07666199920432908,-0.35620817728340626,-0.36425502970814705,0.08046859037131071,0.17543357468786694,0.46053675810496014,0.0,0.001
52.0,-0.35146847118933994,-0.3591543785518124,0.0768590975730192,-0.38165444135665894,-0.3896484300494194,0.07993988413363695,0.1737721086967559,0.4509329242365701,0.0,0.001
53.0,-0.36114242105256944,-0.3690141183989389,0.07871696814185097,-0.4664551727473736,-0.4735896959900856,0.07134521752595901,0.17476934620312282,0.4567537917977288,0.0,0.001
54.0,-0.36564403772354126,-0.3735859237966083,0.07941885328009016,-0.41131484881043434,-0.418606661260128,0.07291813660413027,0.17467020522980464,0.45743679716473534,0.0,0.001
55.0,-0.3680455131190164,-0.3759968463508856,0.0795133209654263,-0.4204876534640789,-0.42785147577524185,0.07363820541650057,0.1727973840066365,0.45813110328855966,0.0,0.001
56.0,-0.3707546123436519,-0.3790260725432918,0.08271459809371404,-0.482609324157238,-0.4897770956158638,0.07167772855609655,0.17539294347876594,0.44618718113218037,0.0,0.001
57.0,-0.37437910870427177,-0.38241807903562275,0.08038969923342977,-0.40296535938978195,-0.4107193164527416,0.07753951195627451,0.17588509477320172,0.4222343549841926,0.0,0.001
58.0,-0.37267411837265607,-0.3806940255065759,0.08019905750240598,-0.48519185185432434,-0.49273423478007317,0.07542387023568153,0.17410708112376078,0.45503604270163034,0.0,0.001
59.0,-0.3889961728293981,-0.39706409199252013,0.08067918054404713,-0.47151603549718857,-0.47916144132614136,0.07645402383059263,0.17259712659177326,0.44149325007484075,0.0,0.001
60.0,-0.390651799028828,-0.39872885761516436,0.08077060590897288,-0.502903051674366,-0.5099266842007637,0.07023635413497686,0.17418192965643747,0.4522423531327929,0.0,0.001
61.0,-0.39758674800395966,-0.4054617155343294,0.07874967760982968,-0.5062050297856331,-0.5131268501281738,0.06921827048063278,0.17046429074945904,0.46410522716385977,0.0,0.001
62.0,-0.40230321050399825,-0.4100602923759392,0.0775708332657814,-0.5154972523450851,-0.5223099291324615,0.06812679767608643,0.17181733605407534,0.4714693086487906,0.0,0.001
63.0,-0.40384260853309006,-0.41148809112963225,0.07645482498975027,-0.5070412680506706,-0.5137995518743992,0.06758287735283375,0.1712339243718556,0.47812047884577796,0.0,0.001
64.0,-0.40505924608026234,-0.41268112794274375,0.0762188250110263,-0.5067338235676289,-0.5134228430688381,0.0668902276083827,0.17177551275207883,0.4794161773863293,0.0,0.001
65.0,-0.40542320126578923,-0.41301800984711873,0.07594806204239528,-0.505850300192833,-0.5125419721007347,0.0669168084859848,0.17391443181605565,0.47062080814724877,0.0,0.001
66.0,-0.3937115307365145,-0.40122746995517183,0.07515933169495492,-0.49723324179649353,-0.5039047375321388,0.06671500951051712,0.16858690622307004,0.47588909239996047,0.0,0.001
67.0,-0.41178988062200095,-0.41933488561993554,0.07545006913798195,-0.491158839315176,-0.4978882893919945,0.06729452963918447,0.17099991937478384,0.4800948103268941,0.0,0.001
68.0,-0.4093833590547244,-0.4168268983207998,0.07443541820560183,-0.49354275688529015,-0.500348299741745,0.06805542763322592,0.16893954220272245,0.47490480826014564,0.0,0.001
69.0,-0.41532949606577557,-0.42283089246068684,0.07501397725372087,-0.5030919313430786,-0.5095206201076508,0.06428680941462517,0.17398000898815336,0.4710114002227783,0.0,0.001
70.0,-0.40692148144756046,-0.41433966452521936,0.0741818371628012,-0.5088488422334194,-0.5153621099889278,0.06513257138431072,0.17109296719233194,0.4771837421825954,0.0,0.001
71.0,-0.41132220315436524,-0.41879451412352775,0.07472312326232593,-0.5153982490301132,-0.5218937285244465,0.06495477259159088,0.16787468322685786,0.48592184980710346,0.0,0.001
72.0,-0.3988488827432905,-0.4062533598570597,0.07404477663692974,-0.5011732019484043,-0.5078569874167442,0.06683789938688278,0.16329684853553772,0.4814692352499281,0.0,0.001
73.0,-0.4236852150587809,-0.431184654434522,0.07499437779188156,-0.43842998053878546,-0.4450914787594229,0.06661491747945547,0.1700455801827567,0.4790707982721783,0.0,0.001
74.0,-0.42374864859240396,-0.4310507313126609,0.07302085487615495,-0.5124599300324917,-0.5192094892263412,0.06749559193849564,0.1667416056706792,0.489256093899409,0.0,0.001
75.0,-0.43148271597567056,-0.438841978708903,0.0735926479101181,-0.5205709040164948,-0.5271603614091873,0.06589470338076353,0.17542396982510886,0.4750193627107711,0.0,0.001
