epoch,train_total_loss,train_nll,train_mu_loss,val_total_loss,val_nll,val_mu_loss,mean_sigma,mean_alpha,noise_std,lr
0.0,1.0061979350589572,0.9198857574235826,0.863121686237199,0.8130229413509369,0.7343365103006363,0.7868640869855881,0.8990357120831808,0.4662827437832242,0.0,0.001
1.0,0.33288710316022235,0.2755156526608126,0.573714513863836,1.42666295170784,1.356979325413704,0.6968359537422657,0.49300687440804075,0.40653346124149503,0.0,0.001
2.0,0.8463029982078643,0.7943178975865954,0.5198511028928416,-0.15668445080518723,-0.20430409163236618,0.4761964101344347,0.1138789224482718,0.20679645027433122,0.0,0.001
3.0,-0.3694678516615005,-0.4072719095718293,0.3780405762649718,-0.13172657042741776,-0.1877526268362999,0.5602605221793056,0.21261265412682578,0.1198210185837178,0.0,0.001
4.0,-0.39905165632565814,-0.44149397242636906,0.4244231835362457,-0.360785648226738,-0.3996183001436293,0.38832654152065516,0.15734536555551348,0.05385006254627591,0.0,0.001
5.0,-0.4894783255599794,-0.5199861077236987,0.30507777187795865,-0.3940377961844206,-0.4177183776628226,0.23680575098842382,0.1501439522419657,0.04827059024856204,0.0,0.001
6.0,-0.5163442802925905,-0.5371616662014276,0.20817386358976364,-0.3564164713025093,-0.3771024364978075,0.20685976557433605,0.16329227139552435,0.045947074003162836,0.0,0.001
7.0,-0.5192661682764689,-0.5360615989636808,0.16795428114987554,-0.3869217727333307,-0.40173112228512764,0.1480935006402433,0.15737846245368323,0.04340813379912149,0.0,0.001
8.0,-0.5339289581669229,-0.5477336969758783,0.13804739864454382,-0.4272747999057174,-0.43914269318338484,0.11867896001785994,0.15473427800905137,0.040817806408518835,0.0,0.001
9.0,-0.555844963217775,-0.5677030093834868,0.11858042223112923,-0.41136767994612455,-0.4228612738661468,0.11493598902598023,0.16398176444428308,0.03905783327562468,0.0,0.001
10.0,-0.5595842415378207,-0.5699613950481373,0.10377150428082262,-0.4251480489037931,-0.43520602851640433,0.10057968460023403,0.15728792619137538,0.03996513606536956,0.0,0.001
11.0,-0.5727449524260703,-0.5826772318354675,0.09932276100984641,-0.47164538502693176,-0.4811912355944514,0.09545852616429329,0.15361565067654565,0.03802540312920298,0.0,0.001
12.0,-0.5965781405213333,-0.6063756999515352,0.09797563164361886,-0.4480033880099654,-0.4579730061814189,0.09969616774469614,0.16133114447196326,0.04059538316159021,0.0,0.001
