epoch,train_total_loss,train_nll,train_mu_loss,val_total_loss,val_nll,val_mu_loss,mean_sigma,mean_alpha,noise_std,lr
0.0,1.021341743923369,0.9397951903797331,0.8154654985382443,0.7963041663169861,0.7358371615409851,0.6046701222658157,0.8980765399478731,0.46328596699805485,0.0,0.001
1.0,0.511784295241038,0.4601940704243524,0.5159022339752742,0.6701010735705495,0.6296235527843237,0.40477537363767624,0.4856831104982467,0.3899377144518353,0.0,0.001
2.0,0.23342925633880354,0.20168784424839986,0.3174140928756623,0.03721712902188301,0.011216886341571808,0.26000243052840233,0.21615842623370035,0.17175347322509402,0.0,0.001
3.0,0.10658126253457297,0.07604455158469223,0.3053671203198887,0.03491232171654701,0.007911158725619316,0.270011592656374,0.24874386759031386,0.11048833174364907,0.0,0.001
4.0,0.043853173564587324,0.020320692759317655,0.23532478795165107,0.009912554174661636,-0.013730021193623543,0.2364257164299488,0.25964843801089693,0.08840698642390114,0.0,0.001
5.0,-0.005025099253370648,-0.027879998398323853,0.22854899118343988,0.022503970190882683,0.0011505614966154099,0.21353407576680183,0.22904219513847715,0.07166486393128123,0.0,0.001
6.0,-0.012528655252286367,-0.03373453300446272,0.21205876235451018,-0.0036605391651391983,-0.023078637197613716,0.19418099895119667,0.24042059623059772,0.07077220259677797,0.0,0.001
7.0,-0.03101117026415609,-0.04861101273092486,0.17599841881366002,-0.006832152605056763,-0.024725131690502167,0.17892978340387344,0.23929190493765332,0.0708335100540093,0.0,0.001
8.0,-0.03793005450140862,-0.05491794548219159,0.16987890892085575,-0.015250872820615768,-0.031542422249913216,0.16291553899645805,0.23434057051227206,0.06839681469968387,0.0,0.001
9.0,-0.04731252301661741,-0.061931162052566095,0.14618639115776336,-0.02787279337644577,-0.04341057687997818,0.1553778275847435,0.23611856358391897,0.07142118027522451,0.0,0.001
10.0,-0.06987105930844943,-0.08366397295252509,0.13792914223103298,-0.042059822008013725,-0.05863995477557182,0.16580135747790337,0.23061425345284597,0.07308802008628845,0.0,0.001
11.0,-0.06852461056162913,-0.08355720912749391,0.15032600114742914,-0.05186419561505318,-0.06531981751322746,0.13455623015761375,0.22930429733934857,0.07685942415680204,0.0,0.001
12.0,-0.11189358091602723,-0.12377425331977152,0.1188067268757593,-0.07589820772409439,-0.0975174605846405,0.21619254350662231,0.2271712344317209,0.08894035344322522,0.0,0.001
13.0,-0.0973271941322656,-0.11761113974664893,0.20283944461317288,-0.08652512729167938,-0.1000722385942936,0.13547112233936787,0.2208492500441415,0.09393261142429851,0.0,0.001
14.0,-0.12386455555402097,-0.13826487832037465,0.14400322877225422,-0.09590267576277256,-0.1100851409137249,0.14182467572391033,0.22929409075350987,0.09717134066990443,0.0,0.001
15.0,-0.161990806105591,-0.17861935261282183,0.16628546480621612,-0.0968971848487854,-0.1164572723209858,0.1956008542329073,0.19706468426045917,0.07237903170642399,0.0,0.001
16.0,-0.09651251172735578,-0.11983602006165754,0.23323507819856917,-0.07176869362592697,-0.08309316635131836,0.11324474588036537,0.24027488629023233,0.0731333355818476,0.0,0.001
17.0,-0.18812267526629425,-0.2021657961997248,0.14043121572051728,-0.131550595164299,-0.1479186713695526,0.16368083283305168,0.21545516947905222,0.07471264863298052,0.0,0.001
18.0,-0.13659159448884783,-0.15896121217381387,0.22369616904429027,-0.10332629829645157,-0.11385922506451607,0.10532926116138697,0.2012870560089747,0.06140565552881786,0.0,0.001
19.0,-0.2001491588141237,-0.20971246609198196,0.09563305140251205,-0.16696560475975275,-0.1797021550592035,0.1273655015975237,0.2192490597565969,0.08508912544874918,0.0,0.001
