epoch,train_total_loss,train_nll,train_mu_loss,val_total_loss,val_nll,val_mu_loss,mean_sigma,mean_alpha,noise_std,lr
0.0,1.0593860745429993,0.9701382392331174,0.892478294278446,0.9150824993848801,0.8304212093353271,0.8466128706932068,0.9161197574515092,0.467144732412539,0.0,0.001
1.0,0.6757731029861852,0.611512519811329,0.6426058521396235,0.4259700495749712,0.3658435922116041,0.6012645848095417,0.603928738518765,0.43132315340795013,0.0,0.001
2.0,0.5822396768551124,0.5342386764915366,0.4800100293206541,0.3432511016726494,0.2975661884993315,0.4568491103127599,0.29732049217349604,0.3525067112947765,0.0,0.001
3.0,0.370446781284715,0.33360255485106455,0.36844224325920405,0.5249731885269284,0.486129330471158,0.38843850139528513,0.3980095951180709,0.34648613867006806,0.0,0.001
4.0,0.46707086667026343,0.43653287960976167,0.3053798344182341,0.2870820814277977,0.25468445097794756,0.32397631742060184,0.31593511606517594,0.3341526491077323,0.0,0.001
5.0,0.3347975074460632,0.3093622724868749,0.25435239351109457,0.24456558376550674,0.21927235508337617,0.2529322952032089,0.30630390189195933,0.3268701638046064,0.0,0.001
6.0,0.2992774248123169,0.27821334892589794,0.21064073680654952,0.28061541728675365,0.25671791238710284,0.23897512070834637,0.3558760802996786,0.35046664821474177,0.0,0.001
7.0,0.29132874192375885,0.27182360797336225,0.19505132519100843,0.23671348113566637,0.21437970758415759,0.2233377550728619,0.294284020599566,0.3577062001353816,0.0,0.001
8.0,0.2838848032253353,0.26465321057721186,0.1923159046196624,0.25043812138028443,0.22684992803260684,0.23588191997259855,0.3523726777026528,0.38581801323514237,0.0,0.001
9.0,0.2818162491496064,0.2628337532575977,0.18982494994997978,0.20323928352445364,0.18164257588796318,0.21596703492105007,0.2807321940597735,0.3670527742881524,0.0,0.001
10.0,0.24473760757399232,0.2262455900444796,0.18492020176429497,0.23016158258542418,0.20719672460108995,0.22964850859716535,0.3432414876787286,0.3887297252291127,0.0,0.001
11.0,0.23975859379003706,0.22116092469935356,0.18597671938569924,0.18242622981779277,0.1613270379602909,0.2109918729402125,0.2714311182498932,0.3760892560607509,0.0,0.001
12.0,0.20737413461565188,0.1884782196904876,0.1889591750345732,0.17372191045433283,0.15159354731440544,0.22128363139927387,0.34287313097401667,0.39618108029428284,0.0,0.001
13.0,0.3874896874553279,0.3679460828241549,0.19543603366534962,0.23697203770279884,0.21348406374454498,0.23487982992082834,0.24276282050107656,0.29414527863264084,0.0,0.001
14.0,0.1846262055302137,0.16495777611424656,0.1966843083500862,0.38294947892427444,0.3599984459578991,0.2295104768127203,0.35717725283221197,0.34251849353313446,0.0,0.001
15.0,0.2575483537818256,0.23911877236280002,0.18429587928480223,0.10329086612910032,0.08196328021585941,0.2132758842781186,0.23436192697600314,0.34748890486202744,0.0,0.001
16.0,0.17670948881852,0.15686123073101044,0.19848261753979482,0.03747137635946274,0.015540886670351028,0.21930503193289042,0.3548386324393122,0.37017664999554034,0.0,0.001
17.0,0.10536471046017189,0.08643746045173,0.18927252841623207,0.04064137302339077,0.01940944604575634,0.21231931634247303,0.25959783714068563,0.37991988207948835,0.0,0.001
18.0,0.10336843485894956,0.08481731932414205,0.18551115799499185,-0.024432264268398285,-0.04553002491593361,0.21097766747698188,0.327541546994134,0.3749852223615897,0.0,0.001
19.0,0.06782217882573605,0.05012497737219459,0.17697202267223283,-0.041984714567661285,-0.06270059570670128,0.2071586917154491,0.26276585381282,0.40616396147953837,0.0,0.001
20.0,0.11217366122199517,0.09409053591815264,0.1808312175501334,0.021826494485139847,-0.0043338267132639885,0.26160326413810253,0.3209466773428415,0.38815945131998314,0.0,0.001
21.0,0.2468441739482315,0.22736412943585924,0.1948004411043305,0.005730513483285904,-0.017340168356895447,0.2307068444788456,0.24815020474948382,0.30753173973215253,0.0,0.001
22.0,0.07112284122329009,0.05267774705824099,0.1844509957652343,0.09027354419231415,0.07080243527889252,0.19471102626994252,0.2984232502548318,0.43643006839250265,0.0,0.001
23.0,0.04619591369440681,0.030373578400988328,0.15822334371899305,0.025993078015744686,0.006416321732103825,0.19576757727190852,0.2682701082606065,0.35426809874020126,0.0,0.001
24.0,0.14271801822867833,0.1254319389791865,0.17286084141386182,0.3375835418701172,0.31844912469387054,0.19134410237893462,0.3291640642442201,0.36019756292041977,0.0,0.001
25.0,0.08331628379068877,0.06693997155678899,0.16376315263148986,0.09418060444295406,0.07562635559588671,0.18554240372031927,0.22668983434375964,0.3454948642144078,0.0,0.001
26.0,0.23675983614827456,0.2203662723891045,0.16393558553567059,0.12692563608288765,0.10798394866287708,0.18941708002239466,0.35911193254746887,0.3553876731740801,0.0,0.001
27.0,0.11068947417171378,0.09468891638282098,0.16000560288758656,-0.009338095784187317,-0.029806194826960564,0.20468109473586082,0.26371162502389206,0.41751166884052127,0.0,0.001
28.0,0.8362756802847511,0.8187561137111563,0.17519565681485752,-0.001766979694366455,-0.024758033454418182,0.2299106903374195,0.26472009443923045,0.26059772446751595,0.0,0.001
29.0,0.1202275129525285,0.10163469213110052,0.18592820689082146,-0.0315207801759243,-0.05001455172896385,0.18493776582181454,0.3102889508008957,0.41115655514754745,0.0,0.001
30.0,0.46284271149258865,0.4453711423434709,0.17471564649359175,-0.050141289830207825,-0.06893892958760262,0.1879762653261423,0.2361406707449963,0.28611182950829206,0.0,0.001
31.0,0.06324466278678492,0.047069391137675234,0.16175272923551107,-0.062187399715185165,-0.08059699460864067,0.18409595265984535,0.29163719870542226,0.3927657408149619,0.0,0.001
32.0,0.33569625863119174,0.3182494957980357,0.17446757088366308,-0.006285932846367359,-0.024424608796834946,0.18138689268380404,0.22459308450159274,0.2645249372642291,0.0,0.001
33.0,0.07477883381867095,0.0591586496631958,0.15620179062611178,0.121694540604949,0.10393696837127209,0.17757558915764093,0.33298924879023906,0.37938087590430913,0.0,0.001
34.0,0.24456803030089327,0.22811552254777206,0.1645249852812604,0.03708051145076752,0.01898993458598852,0.18090582406148314,0.20039962388967214,0.25048220765433815,0.0,0.001
35.0,0.05026328507320661,0.0348507850492177,0.15412499716407374,0.005046181380748749,-0.012396279722452164,0.17442462779581547,0.3479470885113666,0.3509621124126409,0.0,0.001
36.0,0.13464074385793587,0.11855957627688583,0.1608116905155935,0.006711922585964203,-0.010855751112103462,0.17567661497741938,0.1999406598900494,0.23639148905089027,0.0,0.001
37.0,0.028451117833978253,0.013398280857424987,0.15052838799984833,-0.03250954672694206,-0.04980895295739174,0.17299404507502913,0.34588341258074107,0.3574766387280665,0.0,0.001
38.0,0.14620859183273033,0.13047218236974195,0.15736406512166323,-0.027174650691449642,-0.0446194801479578,0.17444836860522628,0.20476003383335314,0.21552782152828417,0.0,0.001
39.0,0.02851776425775729,0.013745789269083425,0.14771971312400542,-0.05170726031064987,-0.0687098354101181,0.17002564435824752,0.3433698988274524,0.3794523952038665,0.0,0.001
40.0,0.5389895368563501,0.5235274116459646,0.15462134592235088,-0.012680158019065857,-0.03038123343139887,0.17701060138642788,0.19429389191301247,0.19484654166980794,0.0,0.001
41.0,0.03487725683340901,0.020051137985367524,0.14826123269372865,-0.08727293834090233,-0.10386920720338821,0.16596270073205233,0.34487623603720413,0.3742490985283726,0.0,0.001
42.0,1.0404824296894826,1.0259136204656802,0.14568815860701234,-0.09150795266032219,-0.10835877805948257,0.16850837506353855,0.19115027510806135,0.2181369697577075,0.0,0.001
43.0,-0.014450766538318834,-0.02882217870731103,0.143714112768832,-0.10591680556535721,-0.12216416373848915,0.1624737037345767,0.3236182269297148,0.40330668362347705,0.0,0.001
44.0,0.2737130158041653,0.25962015574699954,0.14092859101334684,-0.07547160983085632,-0.09199294447898865,0.16521341167390347,0.1971965988999919,0.2596386114233418,0.0,0.001
45.0,-0.0334848625291335,-0.047746817373033414,0.1426194880745913,-0.15424758940935135,-0.1704966053366661,0.16249004937708378,0.33361094405776576,0.4069031351491025,0.0,0.001
46.0,0.156039849315819,0.14155923026172737,0.14480608780133097,-0.09008652716875076,-0.10640294849872589,0.16316424310207367,0.2123723308506765,0.27748690467131765,0.0,0.001
47.0,0.0124594704493096,-0.0016145306198220503,0.1407400142205389,-0.1289413720369339,-0.14483895897865295,0.1589759849011898,0.3344346449563378,0.44233604402918564,0.0,0.001
48.0,0.30175170341604635,0.2877878385939096,0.13963868067060647,-0.18155648559331894,-0.19724008440971375,0.15683607617393136,0.20511614021502042,0.2634153022970024,0.0,0.001
49.0,-0.1356277473663029,-0.14929644763469696,0.13668703081968583,-0.019183486700057983,-0.03479338437318802,0.1560988686978817,0.2838688971180665,0.3741297998318547,0.0,0.001
50.0,-0.12500619260888352,-0.1388435865703382,0.13837394034980158,-0.047972793923690915,-0.06348541984334588,0.15512613439932466,0.23003636535845304,0.3057287602048171,0.0,0.001
51.0,-0.08820816600009014,-0.10182037902995944,0.13612215544440245,-0.17723260074853897,-0.19241222739219666,0.15179638471454382,0.33118736469431925,0.37090675787706123,0.0,0.001
52.0,-0.15686228361568952,-0.1702151686737412,0.13352875882073453,-0.16156134754419327,-0.17694847285747528,0.1538711756002158,0.23364624283031413,0.331498673479808,0.0,0.001
53.0,-0.15127070250577832,-0.16496725498061432,0.13696550391614437,-0.12178602814674377,-0.13683189451694489,0.15045881131663918,0.28446480592614726,0.3842778837210254,0.0,0.001
54.0,0.7257578876849852,0.7124349978801451,0.1332286718350492,-0.07614343240857124,-0.09121042117476463,0.15066980477422476,0.21302909639320874,0.25115505645149633,0.0,0.001
55.0,-0.01039381109570202,-0.023720252107044582,0.1332643931045344,-0.11882418394088745,-0.13363150507211685,0.14807334495708346,0.3481791497845399,0.40676273699653775,0.0,0.001
56.0,1.0620217362516804,1.0485074214245145,0.13514314503654054,-0.17916468530893326,-0.19430546462535858,0.15140758827328682,0.19045811362172427,0.2767632533060877,0.0,0.001
57.0,-0.16949069931318886,-0.18275781230706917,0.13267113743840078,-0.1821153536438942,-0.19714907556772232,0.15033718710765243,0.2846939999021982,0.42396383301207896,0.0,0.001
58.0,0.17691556481938614,0.16341415341747434,0.1350141833291242,-0.16330662742257118,-0.17820876650512218,0.14902144810184836,0.22028439099851407,0.2991291557095553,0.0,0.001
59.0,-0.11343931053814135,-0.12678291923121401,0.13343609982219182,-0.17857861518859863,-0.19329339265823364,0.14714758843183517,0.31979505286404963,0.41787296729652507,0.0,0.001
60.0,-0.047350654868703136,-0.060501717031002045,0.13151061378027262,-0.18964771553874016,-0.20588644221425056,0.1623871996998787,0.21667078490320005,0.3003891408443451,0.0,0.001
61.0,-0.12168886414483975,-0.1365598177439288,0.1487095603033116,-0.19646089524030685,-0.21109415590763092,0.1463326974771917,0.3068346502749543,0.35648735279315397,0.0,0.001
62.0,-0.09356163206853364,-0.10657574981451035,0.13014120098791623,-0.17017780803143978,-0.18502378836274147,0.14845999563112855,0.2154523108742739,0.28841642878557505,0.0,0.001
63.0,-0.11145106948127873,-0.12504076045986853,0.13589693674523579,-0.2436852678656578,-0.25815399736166,0.14468742487952113,0.31308142291872126,0.37733458021753713,0.0,0.001
64.0,0.33185069262981415,0.31906154830204814,0.12789126995362735,-0.20918210595846176,-0.22372104227542877,0.1453893557190895,0.22291954273456022,0.27299608643117707,0.0,0.001
65.0,-0.22425991061486697,-0.23714456550384821,0.1288465617322608,-0.06298847496509552,-0.07774968445301056,0.14761186810210347,0.27552288535394165,0.38230522173015696,0.0,0.001
66.0,0.0276022460801821,0.014487172967117084,0.1311507301993276,-0.21055549010634422,-0.22481823712587357,0.14262753073126078,0.2372419912564127,0.29005388248907893,0.0,0.001
67.0,-0.21457628984200328,-0.22736533770435735,0.1278903914713546,-0.19231507927179337,-0.2064627856016159,0.14147697249427438,0.2751806437184936,0.36692775668282257,0.0,0.001
