epoch,train_total_loss,train_nll,train_mu_loss,val_total_loss,val_nll,val_mu_loss,mean_sigma,mean_alpha,noise_std,lr
0.0,1.1199249245903709,1.0288559577681802,0.910689733245156,0.926992654800415,0.8732926845550537,0.5369995981454849,0.9456036957827482,0.46933065490289166,0.0,0.001
1.0,0.9515504240989685,0.8765729449012063,0.7497746808962389,0.7251513302326202,0.6843792200088501,0.40772101283073425,0.774371244690635,0.453500744971362,0.0,0.001
2.0,0.7538738602941687,0.692786761305549,0.6108710156245665,0.4083290845155716,0.37819381803274155,0.3013525828719139,0.5891901173374869,0.42159168828617444,0.0,0.001
3.0,0.6613782953301613,0.6114739205222577,0.4990437681024725,0.2962949499487877,0.27056795079261065,0.25727006047964096,0.38612496852874756,0.351453344930302,0.0,0.001
4.0,0.5936687459999864,0.5530611076815561,0.40607632967558777,0.3035234063863754,0.27955566719174385,0.2396772801876068,0.45744313435121015,0.3330153687433763,0.0,0.001
5.0,0.5766548070717942,0.5403338122096929,0.36321001567623834,0.28748633712530136,0.26565344259142876,0.21832892298698425,0.45584843917326495,0.3021880361166867,0.0,0.001
6.0,0.558774134398184,0.524668962379854,0.3410517011176456,0.27750835195183754,0.2578246551565826,0.19683701172471046,0.4300138706510717,0.2702816237102855,0.0,0.001
7.0,0.5448246659203009,0.5121634057299658,0.32661256329579785,0.2675507045350969,0.24905410036444664,0.18496614322066307,0.4257281612266194,0.25194518539038574,0.0,0.001
8.0,0.5327434993603013,0.5012439651922747,0.31499526581980963,0.2463094498962164,0.2287325020879507,0.17576944082975388,0.4267091073773124,0.2413249435749921,0.0,0.001
9.0,0.5239631283012304,0.49322004277597775,0.30743080377578735,0.226581122726202,0.2096632458269596,0.16917872056365013,0.42446177114139905,0.23455992070111362,0.0,0.001
10.0,0.51586149294268,0.48573429814793845,0.3012718537991697,0.2100193351507187,0.19363326579332352,0.16386082768440247,0.4229962229728699,0.23175580935044723,0.0,0.001
11.0,0.5063821375370026,0.47675083442167804,0.29631298035383224,0.19154582172632217,0.17561716586351395,0.1592864654958248,0.42052852836522187,0.2310724055225199,0.0,0.001
12.0,0.49555922773751343,0.466264391487295,0.2929483618248593,0.17091799527406693,0.15538561344146729,0.15532391890883446,0.41650444811040704,0.23147044534032996,0.0,0.001
13.0,0.4830842465162277,0.4539959837089885,0.2908826135098934,0.14860500395298004,0.13342906534671783,0.1517593339085579,0.4113787927410819,0.2322457324374806,0.0,0.001
14.0,0.46892564676024695,0.43993164734406903,0.2899399646981196,0.12647519260644913,0.11158879846334457,0.14886397868394852,0.4044052037325772,0.2327252125198191,0.0,0.001
15.0,0.454436413266442,0.4253761957992207,0.29060213708064775,0.10842229425907135,0.09367220103740692,0.147500891238451,0.39809830351309344,0.23372671414505353,0.0,0.001
16.0,0.4422602653503418,0.4129400144923817,0.29320248995314946,0.09623327851295471,0.08143709599971771,0.1479618214070797,0.3947620446031744,0.23569854281165384,0.0,0.001
17.0,0.4323668154803189,0.40280100161379034,0.29565817524086346,0.0870441198348999,0.07221028208732605,0.1483384296298027,0.39271045137535443,0.2378712757067247,0.0,0.001
18.0,0.42394920912655915,0.3942836346951398,0.2966557118025693,0.07809363305568695,0.06328709423542023,0.14806543663144112,0.391543137756261,0.23990850150585175,0.0,0.001
19.0,0.4164477695118297,0.3869105577468872,0.29537214677442203,0.06997495889663696,0.055208995938301086,0.14765958487987518,0.38898811828006397,0.24112388627095657,0.0,0.001
20.0,0.4086155200546438,0.37937186522917316,0.29243661937388504,0.06129072606563568,0.04667846858501434,0.14612257853150368,0.3881266252561049,0.24235976148735394,0.0,0.001
21.0,0.4028400020165877,0.37400630793788214,0.2883369136940349,0.05488574504852295,0.0402868390083313,0.14598911255598068,0.38273676010695373,0.2427434115247293,0.0,0.001
22.0,0.3941923528909683,0.36565556580370123,0.2853679186241193,0.05201829969882965,0.03769364953041077,0.1432463750243187,0.38707223534584045,0.24468102238394998,0.0,0.001
