epoch,train_total_loss,train_nll,train_mu_loss,val_total_loss,val_nll,val_mu_loss,mean_sigma,mean_alpha,noise_std,lr
0.0,1.0998209635416667,1.012042498588562,0.8777847747008006,0.9308546980222067,0.862012525399526,0.6884217858314514,0.9211989482243855,0.4679661492506663,0.0,0.001
1.0,0.8575980345408122,0.791620143254598,0.6597789913415909,0.6219845612843832,0.5745576520760854,0.4742692708969116,0.6798439145088195,0.4411031484603882,0.0,0.001
2.0,0.6652512689431508,0.6175413390000661,0.4770992298920949,0.4816164970397949,0.4541645844777425,0.2745191752910614,0.4291759649912516,0.3689127186934153,0.0,0.001
3.0,0.6129323224226634,0.5797795216242473,0.3315279687444369,0.4241783370574315,0.40177855392297107,0.22399763762950897,0.45554036100705464,0.33086981972058616,0.0,0.001
4.0,0.5904181361198425,0.5617840528488159,0.28634081929922106,0.47771843274434406,0.4567971130212148,0.20921316494544348,0.4252522885799408,0.30274250706036887,0.0,0.001
5.0,0.5821980734666189,0.5553538064161937,0.26844263821840286,0.4049252321322759,0.384308194120725,0.20617026338974634,0.44899409810702007,0.3124868949254354,0.0,0.001
6.0,0.5774917980035146,0.551032684246699,0.26459113011757535,0.46016407012939453,0.44120553135871887,0.18958532561858496,0.41994091471036277,0.32269697189331054,0.0,0.001
7.0,0.5685089906056722,0.5433545152346293,0.2515448118249575,0.39388128121693927,0.3746887395779292,0.19192539403835931,0.44675440589586896,0.34469904700915016,0.0,0.001
8.0,0.5639484941959381,0.5385328769683838,0.25415623784065244,0.4383958677450816,0.4194500744342804,0.18945773442586264,0.40951616962750753,0.35513061185677847,0.0,0.001
9.0,0.5579114814599355,0.5329206953446071,0.2499078427751859,0.3868231227000554,0.3680534114440282,0.1876970777908961,0.4437108059724172,0.3809995194276174,0.0,0.001
10.0,0.5581599414348603,0.5325527350107829,0.2560720463593801,0.4194841931263606,0.40032048026720685,0.19163722544908524,0.40363672773043313,0.38092001974582673,0.0,0.001
11.0,0.5615754306316376,0.5361174533764521,0.254579758644104,0.38619357347488403,0.3680574595928192,0.18136116862297058,0.439781653881073,0.40212676922480267,0.0,0.001
12.0,0.5586908419926961,0.5327396551767986,0.2595119039217631,0.41143078605333966,0.39111587405204773,0.2031490554412206,0.4046382447083791,0.3779914786418279,0.0,0.001
13.0,0.5506302773952484,0.525162794192632,0.25467478881279626,0.37914105256398517,0.3609296878178914,0.18211363007624945,0.42882372935612995,0.3922880272070567,0.0,0.001
14.0,0.5450595001379649,0.5202229013045628,0.24836599975824356,0.3946729650100072,0.3759416838486989,0.18731271972258887,0.4029280881086985,0.3792332212130229,0.0,0.001
15.0,0.5413896590471268,0.5172599901755651,0.24129664699236553,0.37081139783064526,0.3529750257730484,0.17836363365252814,0.4213898758093516,0.39679861466089883,0.0,0.001
16.0,0.538755401968956,0.5143060326576233,0.24449375321467717,0.3818005671103795,0.3631122211615245,0.1868834470709165,0.4014613191286723,0.39240169823169707,0.0,0.001
17.0,0.5347301592429479,0.5107072472572327,0.2402291884024938,0.36214975516001385,0.3443845858176549,0.1776516834894816,0.41609150966008507,0.4097555120786031,0.0,0.001
18.0,0.5338001817464828,0.5094750086466472,0.24325172404448192,0.36967218418916065,0.35111558934052783,0.18556581189235052,0.40036500493685406,0.4060853352149328,0.0,0.001
19.0,0.5284671386082967,0.5046380529801051,0.23829080909490585,0.35258399943510693,0.33488812545935315,0.17695867518583933,0.41163111527760826,0.4218191693226496,0.0,0.001
20.0,0.5289319266875585,0.5047117422024409,0.24220185478528342,0.3572293470303218,0.3387576639652252,0.18471678346395493,0.3991378088792165,0.41839930415153503,0.0,0.001
21.0,0.5220566193262736,0.4983698745568593,0.23686748246351877,0.34120099743207294,0.32357386499643326,0.17627129952112833,0.40761054754257203,0.43308253089586896,0.0,0.001
22.0,0.52338374654452,0.4992583304643631,0.24125414242347082,0.3430702015757561,0.32470933347940445,0.183608740568161,0.39761966864267984,0.42964701155821483,0.0,0.001
23.0,0.515237890680631,0.4916686862707138,0.2356921325127284,0.3294786959886551,0.31190454959869385,0.17574149121840796,0.4042270064353943,0.44371536175409954,0.0,0.001
24.0,0.518829878171285,0.49468031724294026,0.24149563858906428,0.33214252442121506,0.3137879918018977,0.1835453286767006,0.397975226243337,0.4386923054854075,0.0,0.001
25.0,0.5094991952180863,0.4860136499007543,0.23485549539327621,0.3214673449595769,0.3039560317993164,0.1751131440202395,0.40251397490501406,0.45109128654003144,0.0,0.001
26.0,0.5153557111819586,0.49122344255447387,0.24132273942232133,0.32634595036506653,0.30798355986674625,0.18362392981847128,0.4000529627005259,0.443972913424174,0.0,0.001
27.0,0.5046188404162725,0.4812991609176,0.2331967423359553,0.3153799846768379,0.2980279525121053,0.17352028439442316,0.40102340976397194,0.4548273424307505,0.0,0.001
28.0,0.5101912826299667,0.4863522857427597,0.23838996837536494,0.31982312599817914,0.30166788399219513,0.18155245731274286,0.40039487878481544,0.44855606158574424,0.0,0.001
29.0,0.5003184835116069,0.4772539625565211,0.2306451956431071,0.31001247217257816,0.29283538460731506,0.17177091042200723,0.39931693077087405,0.45978334645430247,0.0,0.001
30.0,0.5061200847228368,0.48254345953464506,0.2357662469148636,0.3137928694486618,0.29582932963967323,0.17963534345229468,0.4008916000525157,0.4542199581861496,0.0,0.001
31.0,0.4962542921304703,0.47342905203501384,0.22825241883595784,0.3051026314496994,0.28812125076850253,0.16981379936138788,0.39761624733606976,0.4658074120680491,0.0,0.001
32.0,0.5023508379856746,0.4790454188982646,0.23305418888727825,0.3078688581784566,0.2901161847015222,0.1775267074505488,0.4011855244636536,0.4601779907941818,0.0,0.001
33.0,0.4922477642695109,0.4696669101715088,0.22580851564804713,0.3003558913866679,0.28358761469523114,0.1676827942331632,0.39583004713058473,0.4722069482008616,0.0,0.001
34.0,0.4987880975008011,0.47575242122014366,0.23035672158002854,0.3020176800588767,0.28447440390785533,0.17543277392784754,0.40131606459617614,0.465995791554451,0.0,0.001
35.0,0.4882255017757416,0.46587889790534975,0.22346598158280054,0.2956001857916514,0.27905239289005596,0.16547792901595434,0.3940836290518443,0.478739990790685,0.0,0.001
36.0,0.4954242279132207,0.4726460496584574,0.22778175820906957,0.2964022035400073,0.27905412142475444,0.17348083357016245,0.40122438669204713,0.4712513327598572,0.0,0.001
37.0,0.4840676595767339,0.46194000244140626,0.22127655694882076,0.2904542237520218,0.27413760870695114,0.16316613306601843,0.3925487061341604,0.48521596093972524,0.0,0.001
38.0,0.4921819070974986,0.46965405245622,0.2252784882982572,0.2913695474465688,0.27418392275770503,0.1718562419215838,0.4004747450351715,0.47553570171197257,0.0,0.001
39.0,0.47975130478541056,0.457808958987395,0.21942346195379894,0.28368457530935604,0.26763827726244926,0.1604629854361216,0.3916541516780853,0.49197275638580323,0.0,0.001
40.0,0.4882940540711085,0.4660600910584132,0.2223396142323812,0.2887670199076335,0.27161866426467896,0.17148355642954508,0.39734012087186177,0.4786229302485784,0.0,0.001
41.0,0.47623416483402253,0.4543394520878792,0.21894718160231907,0.2721795154114564,0.25652171423037845,0.1565780391295751,0.3940218249956767,0.5008149653673172,0.0,0.001
42.0,0.48253039668003717,0.46067057847976683,0.21859824061393737,0.3011219874024391,0.283187718441089,0.17934270451466242,0.38774426182111105,0.48060473004976906,0.0,0.001
43.0,0.4813799391190211,0.4588259552915891,0.22553980797529222,0.260586965829134,0.24524666741490364,0.15340293695529303,0.41095344424247743,0.5144600788752238,0.0,0.001
