epoch,train_total_loss,train_nll,train_mu_loss,val_total_loss,val_nll,val_mu_loss,mean_sigma,mean_alpha,noise_std,lr
0.0,1.0289414197206497,0.9456344157457351,0.8330699443817139,0.8292562961578369,0.7641250193119049,0.6513127833604813,0.9025476425886154,0.46311756074428556,0.0,0.001
1.0,0.5481021542102098,0.49218573831021784,0.5591641426086426,1.6372109055519104,1.5759171545505524,0.6129372268915176,0.5090020060539245,0.39476477205753324,0.0,0.001
2.0,0.4193713113665581,0.3846819011494517,0.3468941368162632,0.2955339327454567,0.256046399474144,0.39487527310848236,0.21274321302771568,0.1810932330787182,0.0,0.001
3.0,0.15208815215155483,0.11790992803871632,0.3417822249233723,0.2703760452568531,0.23073216155171394,0.3964388072490692,0.2732955411076546,0.13425361104309558,0.0,0.001
4.0,0.04637410650029779,0.016952086193487047,0.2942202154546976,0.27104539424180984,0.23431722819805145,0.36728159338235855,0.2549842469394207,0.08182944655418396,0.0,0.001
5.0,0.020528957527130843,-0.006735598412342369,0.2726455494761467,0.2594704329967499,0.22578264027833939,0.3368779271841049,0.247550018876791,0.06557303052395583,0.0,0.001
6.0,0.02213328965008259,-0.0017415492329746485,0.23874839581549168,0.2665709815919399,0.23500340059399605,0.3156758099794388,0.23999091014266014,0.062458619847893714,0.0,0.001
7.0,0.007734579779207706,-0.01380667234188877,0.21541251800954342,0.26774540916085243,0.2385566420853138,0.29188768565654755,0.24235472679138184,0.06309984903782606,0.0,0.001
8.0,-0.007201259024441242,-0.027840215945616364,0.2063895545899868,0.2628408446907997,0.23503877595067024,0.2780207023024559,0.23944552168250083,0.062045911140739915,0.0,0.001
9.0,-0.015640573902055623,-0.03491277139401063,0.192721951007843,0.2594650723040104,0.23265675827860832,0.26808319240808487,0.2359184816479683,0.061889049038290976,0.0,0.001
10.0,-0.028891656128689647,-0.04722114170435816,0.18329486362636088,0.2537471577525139,0.22663713619112968,0.2711002305150032,0.23541039898991584,0.06282138079404831,0.0,0.001
11.0,-0.04866940742358565,-0.06655555635225027,0.17886150404810905,0.2410886250436306,0.21278272196650505,0.2830589860677719,0.2319958448410034,0.06335276812314987,0.0,0.001
12.0,-0.06646695025265217,-0.08398435171693563,0.17517401091754436,0.2279990054666996,0.1981435939669609,0.29855409264564514,0.22785751521587372,0.06549437586218118,0.0,0.001
13.0,-0.09500336330384015,-0.11269068429246545,0.17687320094555617,0.21345356851816177,0.1796588972210884,0.33794671297073364,0.22937072888016702,0.06991958264261484,0.0,0.001
14.0,-0.08974819201976061,-0.11060431115329265,0.208561191894114,0.20906492322683334,0.18262264877557755,0.2644227296113968,0.230270591378212,0.07685852143913507,0.0,0.001
15.0,-0.1413517461158335,-0.15879735089838504,0.17445605546236037,0.18849879875779152,0.1613120511174202,0.2718674764037132,0.2257171243429184,0.08590035699307919,0.0,0.001
16.0,-0.13370377104729414,-0.15449755075387656,0.2079378193244338,0.18655705079436302,0.16436537355184555,0.2219167947769165,0.21912674307823182,0.08727171551436186,0.0,0.001
17.0,-0.17477926993742585,-0.19058401219081134,0.15804741643369197,0.16303080320358276,0.14107992686331272,0.21950874477624893,0.2216656096279621,0.09417996071279049,0.0,0.001
18.0,-0.19908337630331516,-0.2179650692269206,0.188816948980093,0.1580332014709711,0.13794831931591034,0.2008488029241562,0.20878842547535897,0.0923132598400116,0.0,0.001
19.0,-0.18042524007614702,-0.19814829875249415,0.17723060250282288,0.14192322827875614,0.12420147471129894,0.1772175133228302,0.22369270846247674,0.09801383279263973,0.0,0.001
20.0,-0.25302601754665377,-0.2682274151593447,0.152013944927603,0.12722494825720787,0.11062493920326233,0.1660001166164875,0.20328433476388455,0.10315674841403961,0.0,0.001
