epoch,train_total_loss,train_nll,train_mu_loss,val_total_loss,val_nll,val_mu_loss,mean_sigma,mean_alpha,noise_std,lr
0.0,1.020272958278656,0.9340811461210251,0.8619180768728256,0.8389397263526917,0.7581807672977448,0.8075896948575974,0.881538113951683,0.4595077261328697,0.0,0.001
1.0,0.5800135508179665,0.5171586528420449,0.6285490155220032,0.25429094582796097,0.20487907901406288,0.49411872029304504,0.46506595611572266,0.36858208775520324,0.0,0.001
2.0,0.22840820588171482,0.18106295336037875,0.4734524726867676,0.14575122529640794,0.10903378203511238,0.367174468934536,0.28083614632487297,0.15791924819350242,0.0,0.001
3.0,0.27621235605329275,0.23391666477546097,0.42295690476894376,0.0916421115398407,0.05758959800004959,0.3405251279473305,0.25928670912981033,0.07597481328994035,0.0,0.001
4.0,0.18261261638253928,0.14429621687158942,0.38316398933529855,0.09427493601106107,0.0639179244171828,0.30357011407613754,0.31144377440214155,0.06684811022132635,0.0,0.001
5.0,0.1717516148928553,0.13619170226156713,0.35559912100434304,0.0609133206307888,0.034018578473478556,0.26894740387797356,0.27901546135544775,0.056269179470837115,0.0,0.001
6.0,0.15069958483800291,0.11890096496790648,0.31798619255423544,0.05808413750492036,0.03423551679588854,0.238486185669899,0.2798204250633717,0.056400243751704694,0.0,0.001
7.0,0.14281003708019852,0.1140457073226571,0.28764329142868517,0.04618635540828109,0.02491976087912917,0.21266594342887402,0.2816589817404747,0.057054747641086576,0.0,0.001
8.0,0.1340107636526227,0.10810220167040825,0.2590855944901705,0.03648787410929799,0.017142848577350378,0.19345024973154068,0.28172676265239716,0.057230479270219806,0.0,0.001
9.0,0.12523454939946532,0.10160025879740715,0.23634291999042034,0.026627087965607643,0.008682943880558014,0.1794414296746254,0.2818255081772804,0.057434468530118465,0.0,0.001
10.0,0.11590004228055477,0.09408008139580488,0.21819959580898285,0.014738338999450207,-0.0021946802735328674,0.1693301908671856,0.281126369535923,0.05771311968564987,0.0,0.001
11.0,0.10495017431676387,0.08450877889990807,0.2044139590114355,0.00011471472680568695,-0.01613583229482174,0.16250544786453247,0.279782110452652,0.058274198323488235,0.0,0.001
12.0,0.09096100926399231,0.07143852300941944,0.1952248618006706,-0.019352789036929607,-0.03521600738167763,0.15863218531012535,0.277760686725378,0.059373877756297586,0.0,0.001
13.0,0.07129951789975167,0.05214437991380692,0.1915513776242733,-0.04657710716128349,-0.06223806366324425,0.15660958364605904,0.2742921747267246,0.06117084752768278,0.0,0.001
14.0,0.04305518977344036,0.023676544055342676,0.19378644786775112,-0.077746307477355,-0.09361646510660648,0.1587015502154827,0.26853008568286896,0.06365026514977216,0.0,0.001
15.0,0.007995222508907319,-0.011737916618585587,0.19733138158917427,-0.10468977503478527,-0.12269463762640953,0.18004857189953327,0.261887189745903,0.06678548268973827,0.0,0.001
16.0,-0.023543839901685716,-0.04312664642930031,0.19582806453108786,-0.14751308225095272,-0.1652640514075756,0.17750969529151917,0.2548680856823921,0.0713203128427267,0.0,0.001
17.0,-0.05882088765501976,-0.07736063413321972,0.18539746291935444,-0.1912468746304512,-0.20718621462583542,0.15939342975616455,0.24866508916020394,0.07820097580552102,0.0,0.001
18.0,-0.09360510706901551,-0.11028466168791055,0.1667955856770277,-0.2263040989637375,-0.24146292358636856,0.15158830396831036,0.2395297296345234,0.08848157078027725,0.0,0.001
19.0,-0.1224693232215941,-0.13764302826020866,0.1517370417714119,-0.2460513524711132,-0.2617624974809587,0.15711142867803574,0.23269182220101356,0.1091153558343649,0.0,0.001
20.0,-0.152844973327592,-0.1682970063528046,0.15452032648026942,-0.28345781844109297,-0.29804905015043914,0.14591229986399412,0.22895753383636475,0.14572632052004336,0.0,0.001
21.0,-0.1988227244000882,-0.21323564127087594,0.14412916004657744,-0.3505515409633517,-0.36162841226905584,0.11076879315078259,0.22072797939181327,0.19575133807957174,0.0,0.001
22.0,-0.281588742043823,-0.29407197260297835,0.12483231239020824,-0.39185251481831074,-0.40071810595691204,0.08865596540272236,0.20091638788580896,0.25547137558460237,0.0,0.001
