tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
8,64,True,0.0001,42,1.2443945109844208,1.4514456987380981,0.35817073170731706,0.25726360635379114,0.2634303709321773,500,442.80661170372645,0.7090378073735853
