tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_balanced_acc,final_val_f1,final_val_ece,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2,final_tolerance_power_acc,final_boundary_f1
4,64,True,6e-05,42,1.2835752964019775,1.4962190389633179,0.4756701631701632,0.4170013562149091,0.40547234885533473,0.06366470210375763,0.4061430765194729,500,333.5359330248757,0.7223624311883875,0.4756701631701632,0.036923076491129005
