epoch,train_loss,val_loss,lr
0.0,2.2348464670635404,2.104108512401581,0.001
1.0,2.0390730017707464,1.8116158545017242,0.001
2.0,1.9131225574584234,1.6862941980361938,0.001
3.0,1.8417096251533145,1.6511069536209106,0.001
4.0,1.8030015570776803,1.659811109304428,0.001
5.0,1.7914488769712902,1.6582348346710205,0.001
6.0,1.7743365878150577,1.673937514424324,0.001
7.0,1.7681011188597906,1.6345540285110474,0.001
8.0,1.7526033719380696,1.6307818591594696,0.001
9.0,1.7353387673695881,1.63472518324852,0.001
10.0,1.7299166179838634,1.6273626387119293,0.001
11.0,1.719262727669307,1.6250942647457123,0.001
12.0,1.7144191236723036,1.6497149765491486,0.001
13.0,1.7195759529159182,1.6562821418046951,0.001
14.0,1.7102622247877575,1.6564492732286453,0.001
15.0,1.707161886351449,1.5781227499246597,0.001
16.0,1.69272023723239,1.594847857952118,0.001
17.0,1.689147296405974,1.6002612859010696,0.001
18.0,1.6870560220309667,1.6133187115192413,0.001
19.0,1.6871202446165539,1.610460638999939,0.001
20.0,1.6856060425440471,1.5741935968399048,0.001
21.0,1.6789478688012986,1.5280037224292755,0.001
22.0,1.6758172256605965,1.5700550377368927,0.001
23.0,1.6740206224577767,1.5487373769283295,0.001
24.0,1.6683069722993034,1.5347128808498383,0.001
25.0,1.6650619960966564,1.5280817747116089,0.001
26.0,1.663794565768469,1.5306925028562546,0.001
27.0,1.6570847687267123,1.5191592872142792,0.001
28.0,1.6561421751976013,1.5613959580659866,0.001
29.0,1.6464540646189736,1.5285821110010147,0.001
30.0,1.6406751842725844,1.5372659265995026,0.001
31.0,1.6322353936377025,1.514088198542595,0.001
32.0,1.6176398793856304,1.4750299900770187,0.001
33.0,1.60476473399571,1.4618719965219498,0.001
34.0,1.5884143596603757,1.4686197340488434,0.001
35.0,1.5851170959926786,1.4935701936483383,0.001
36.0,1.5830481676828294,1.4301505535840988,0.001
37.0,1.5668970743815105,1.429013431072235,0.001
38.0,1.5588853926885695,1.4254785031080246,0.001
39.0,1.5511821593557085,1.4111494421958923,0.001
40.0,1.543754103637877,1.4074438214302063,0.001
41.0,1.5369983996663774,1.4008627086877823,0.001
42.0,1.5275288422902424,1.4061994701623917,0.001
43.0,1.5171678378468467,1.4307015240192413,0.001
44.0,1.515992371808915,1.3793621063232422,0.001
45.0,1.4970318362826394,1.3639088422060013,0.001
46.0,1.491164749576932,1.3542749732732773,0.001
47.0,1.480223195893424,1.3574486374855042,0.001
48.0,1.4730666535241264,1.3525760024785995,0.001
