t_bin,time_s,power_w
0,0.0,516.5866911395908
1,0.25,1522.107258227705
2,0.5,1579.0998618163514
3,0.75,1529.9352965496073
4,1.0,1603.9276782293405
5,1.25,1531.4007779504334
6,1.5,1430.161983711983
7,1.75,1471.6524273160717
8,2.0,1504.585175664484
9,2.25,1537.239069128444
10,2.5,1593.1230126990793
11,2.75,1673.1689410082568
12,3.0,1637.895886951159
13,3.25,1758.7960672118918
14,3.5,1709.1753067543912
15,3.75,1565.3214559526734
16,4.0,1746.3027421493703
17,4.25,1700.1377819978813
18,4.5,1539.4384036884678
19,4.75,1614.694651077873
20,5.0,1691.746826837424
21,5.25,1607.9266966334048
22,5.5,1684.1306418042
23,5.75,1623.1071542158072
24,6.0,1653.4311331991016
25,6.25,1552.9654364871094
26,6.5,1621.5606709174556
27,6.75,1548.5244673640962
28,7.0,1650.8058486082723
29,7.25,1418.2388133738284
30,7.5,1617.2809102434437
31,7.75,1707.3300646607433
32,8.0,1641.4468306155316
33,8.25,1581.8649711583914
34,8.5,1637.3850230591488
35,8.75,1501.208800339517
36,9.0,1502.599620684505
37,9.25,1549.0824542666987
38,9.5,1569.8373884005568
39,9.75,1679.3845586712807
40,10.0,1496.4337011357882
41,10.25,1682.786516075782
42,10.5,1429.6697435023564
43,10.75,1506.9529863306127
44,11.0,1580.72937604479
45,11.25,1698.2057636352483
46,11.5,1523.982654415519
47,11.75,1373.5095196789619
48,12.0,1625.6309535620658
49,12.25,1581.4613843193624
50,12.5,1477.8823029046287
51,12.75,1481.6462814350316
52,13.0,1515.8877459750902
53,13.25,1593.9607501400294
54,13.5,1649.546385358247
55,13.75,1438.8879196040184
56,14.0,1809.387103297303
57,14.25,1580.5434761347615
58,14.5,1547.5805693247305
59,14.75,1650.4162154484247
60,15.0,1594.933523515125
61,15.25,1813.9874859010454
62,15.5,1692.0038862338456
63,15.75,1547.9421507652023
64,16.0,1545.7579268206441
65,16.25,1535.1775954585494
66,16.5,1550.5400003954321
67,16.75,1650.2958102765367
68,17.0,1520.5821441290732
69,17.25,1742.7361543107809
70,17.5,1576.0138918404427
71,17.75,1569.7363630103766
72,18.0,1677.3726846248624
73,18.25,1389.3640627692419
74,18.5,1491.9630818887217
75,18.75,1642.8940686387693
76,19.0,1585.1055443157536
77,19.25,1582.7762377075514
78,19.5,1622.9878375271983
79,19.75,1524.8210376080365
80,20.0,1567.1172353617858
81,20.25,1450.037845522961
82,20.5,1399.450429396183
83,20.75,1708.2540883264264
84,21.0,1492.090431977506
85,21.25,1513.3824718873038
86,21.5,1721.13296493128
87,21.75,1687.974978417139
88,22.0,1531.9663528077854
89,22.25,1531.4976905085173
90,22.5,1575.6335437625567
91,22.75,1489.7442354105963
92,23.0,1637.570617666726
93,23.25,1597.8923389855706
94,23.5,1596.3546528316806
95,23.75,1657.690773135891
