t_bin,time_s,power_w
0,0.0,517.4462566729874
1,0.25,517.7402754549431
2,0.5,670.0197129868475
3,0.75,516.2769186721048
4,1.0,516.1715692570511
5,1.25,516.4576131961486
6,1.5,515.0858257034024
7,1.75,516.6781473216016
8,2.0,517.3861686409545
9,2.25,517.4139996792254
10,2.5,517.3292758711284
11,2.75,516.4772505901727
12,3.0,518.1829711621839
13,3.25,514.0811475016258
14,3.5,516.466348021314
15,3.75,516.5618047126144
16,4.0,518.3273538502826
17,4.25,517.9894180451091
18,4.5,518.1829464408896
19,4.75,517.0443819632584
20,5.0,518.3904202875984
21,5.25,515.5679251274107
22,5.5,517.1156904409105
23,5.75,513.9594370722727
24,6.0,519.4795666212025
25,6.25,519.3017562743697
26,6.5,516.1377337046138
27,6.75,515.7750647809763
28,7.0,513.9695344064369
29,7.25,514.7859363745132
30,7.5,517.1725424811839
31,7.75,516.7692261282945
32,8.0,514.8661387648398
33,8.25,516.2749157758564
34,8.5,516.0367223230796
35,8.75,517.6749372501174
36,9.0,518.0228756984986
37,9.25,516.6821395729954
38,9.5,517.1660713318668
39,9.75,516.9929093996417
40,10.0,513.9850213406146
41,10.25,517.2606952794586
42,10.5,516.9089570515105
43,10.75,518.0860374274364
44,11.0,514.352652746386
45,11.25,518.1077732526378
46,11.5,516.0825437121626
47,11.75,517.3907895690647
48,12.0,518.7547770626271
49,12.25,514.8759486548402
50,12.5,515.1135248992001
51,12.75,518.4437222939796
52,13.0,515.3613276129122
53,13.25,515.623754196509
54,13.5,517.8788855489646
55,13.75,941.6788856143725
56,14.0,518.1339071254864
57,14.25,517.4440030159271
58,14.5,516.974304039708
59,14.75,518.4341048540279
60,15.0,520.1725652444449
61,15.25,516.8696737988759
62,15.5,519.1505831087627
63,15.75,518.6511821887317
64,16.0,517.1739378509518
65,16.25,517.6752801464705
66,16.5,515.6618628983714
67,16.75,887.1024961402849
68,17.0,1157.6557833596835
69,17.25,1155.0047111743447
70,17.5,1166.0238888090328
71,17.75,1144.7726731247462
72,18.0,1152.9979648734543
73,18.25,1150.1847930156275
74,18.5,949.2611142328673
75,18.75,642.0728312842865
76,19.0,632.9191326933692
77,19.25,640.8631079613717
78,19.5,635.3028380587383
79,19.75,636.330969717871
80,20.0,641.4411092290914
81,20.25,597.775827899521
82,20.5,659.6460335761294
83,20.75,517.1877898231256
84,21.0,516.7737949313455
85,21.25,516.5039539286572
86,21.5,514.5249314259537
87,21.75,515.9480029429657
88,22.0,517.2680429582535
89,22.25,517.3206004641097
90,22.5,519.5612783042832
91,22.75,518.4788193061056
92,23.0,517.8603092556867
93,23.25,515.1533483905581
94,23.5,515.5281726772115
95,23.75,517.7683812065005
96,24.0,514.4955681638999
97,24.25,515.9651723044976
98,24.5,516.9620208848697
99,24.75,516.8573394532716
100,25.0,516.9597750200455
101,25.25,517.6082629360478
102,25.5,515.891912604422
103,25.75,516.3428444173022
104,26.0,520.0134663186797
105,26.25,515.0231527941684
106,26.5,516.4009268142588
107,26.75,517.2115292260089
108,27.0,516.1182868469314
109,27.25,518.8188530495484
110,27.5,517.1602516959449
111,27.75,518.1513453214732
112,28.0,513.2797561328059
113,28.25,518.7747907200227
114,28.5,518.7194800796077
115,28.75,515.9685340125235
116,29.0,518.9494550375883
117,29.25,517.4474193232634
118,29.5,518.4058467747273
119,29.75,519.6854615948087
120,30.0,517.2143399621416
121,30.25,515.6071016153624
122,30.5,517.0559719387451
123,30.75,515.2301749447882
124,31.0,515.9162924087941
125,31.25,515.9726581858617
126,31.5,516.0503214350064
127,31.75,518.7644357570953
128,32.0,518.2894893524657
129,32.25,515.7873656683552
130,32.5,518.719596308183
131,32.75,514.6603915768098
132,33.0,516.1401331523175
133,33.25,516.889852921011
134,33.5,518.8107684597765
135,33.75,518.1463939826874
136,34.0,517.7552309933844
137,34.25,518.9829097258261
138,34.5,518.1379772701819
139,34.75,519.078881788652
140,35.0,515.9706027668611
141,35.25,514.6667354374912
142,35.5,516.50714327671
143,35.75,518.311755750181
144,36.0,517.4891465607662
145,36.25,518.3994522413088
146,36.5,518.1422050648702
147,36.75,517.8617950671196
148,37.0,518.2999336760728
149,37.25,516.0838145906836
150,37.5,518.6980078950215
151,37.75,515.6656035739649
152,38.0,516.9543128746659
153,38.25,515.0751537800415
154,38.5,517.850674527787
155,38.75,514.8776787054061
156,39.0,519.1516863204405
157,39.25,515.1778113765265
158,39.5,517.4954407284105
159,39.75,516.9188547919281
160,40.0,515.8538038623556
161,40.25,518.9267398696365
162,40.5,516.5021540378509
163,40.75,519.2405009207466
164,41.0,515.6390812681832
165,41.25,515.9624533566619
