t_bin,time_s,power_w
0,0.0,737.8252124442457
1,0.25,516.2323547644754
2,0.5,637.5330948466038
3,0.75,515.5349316642332
4,1.0,516.6275767370543
5,1.25,516.451175672289
6,1.5,518.5935599723946
7,1.75,518.4636543049855
8,2.0,518.8422943001025
9,2.25,516.0513610154153
10,2.5,517.7065316476686
11,2.75,519.1279690866152
12,3.0,517.463512148229
13,3.25,517.09066697379
14,3.5,516.0470850264871
15,3.75,518.4464962030903
16,4.0,517.4596547682956
17,4.25,518.6946698205627
18,4.5,516.9695271289578
19,4.75,520.2858386693124
20,5.0,517.1568554183011
21,5.25,515.3555160256019
22,5.5,517.5016636304094
23,5.75,517.9189498605333
24,6.0,519.1192944047024
25,6.25,516.4822620902993
26,6.5,516.3826576103577
27,6.75,516.7914287523953
28,7.0,516.6059618205045
29,7.25,514.021799926576
30,7.5,518.2691117819243
31,7.75,519.0678028645358
32,8.0,516.054020654558
33,8.25,515.7185497304995
34,8.5,516.9823346777217
35,8.75,515.9751786320595
36,9.0,518.3809759901793
37,9.25,516.2691534590048
38,9.5,518.1179058126303
39,9.75,515.3459881146212
40,10.0,515.0915148845389
41,10.25,514.8826387836946
42,10.5,515.0831512550819
43,10.75,517.8485314438451
44,11.0,518.4722056934854
45,11.25,517.4264011581589
46,11.5,517.5296843136138
47,11.75,629.2690763684675
48,12.0,518.873786869684
49,12.25,515.3649887006006
50,12.5,519.1574001286631
51,12.75,520.8211866204401
52,13.0,517.3051755146175
53,13.25,518.1422928203486
54,13.5,518.137735027865
55,13.75,515.2510852516899
56,14.0,515.5268849479589
57,14.25,516.1841854237008
58,14.5,1008.6140024614152
59,14.75,518.4673270350352
60,15.0,517.3859558389757
61,15.25,642.4950556823649
62,15.5,590.6952449551242
63,15.75,515.1066829772096
64,16.0,517.2582345254152
65,16.25,517.1321460088069
66,16.5,515.0999608889658
67,16.75,518.7474559638605
68,17.0,515.7929959149016
69,17.25,576.429712204486
70,17.5,517.5481515337
