t_bin,time_s,power_w
0,0.0,832.5121231922407
1,0.25,516.6275767370543
2,0.5,636.0611061931634
3,0.75,518.5935599723946
4,1.0,518.4636543049855
5,1.25,518.8422943001025
6,1.5,516.0513610154153
7,1.75,517.7065316476686
8,2.0,519.1279690866152
9,2.25,517.463512148229
10,2.5,517.09066697379
11,2.75,516.0470850264871
12,3.0,518.4464962030903
13,3.25,517.4596547682956
14,3.5,518.6946698205627
15,3.75,516.9695271289578
16,4.0,520.2858386693124
17,4.25,517.1568554183011
18,4.5,515.3555160256019
19,4.75,517.5016636304094
20,5.0,517.9189498605333
21,5.25,519.1192944047024
22,5.5,516.4822620902993
23,5.75,516.3826576103577
24,6.0,516.7914287523953
25,6.25,516.6059618205045
26,6.5,514.021799926576
27,6.75,518.2691117819243
28,7.0,519.0678028645358
29,7.25,516.054020654558
30,7.5,515.7185497304995
31,7.75,516.9823346777217
32,8.0,515.9751786320595
33,8.25,518.3809759901793
34,8.5,516.2691534590048
35,8.75,518.1179058126303
36,9.0,515.3459881146212
37,9.25,515.0915148845389
38,9.5,514.8826387836946
39,9.75,515.0831512550819
40,10.0,517.8485314438451
41,10.25,518.4722056934854
42,10.5,517.4264011581589
43,10.75,517.5296843136138
44,11.0,513.9115969526503
45,11.25,518.873786869684
46,11.5,515.3649887006006
47,11.75,519.1574001286631
48,12.0,520.8211866204401
49,12.25,517.3051755146175
50,12.5,518.1422928203486
51,12.75,518.137735027865
52,13.0,1145.3998460438033
53,13.25,633.589117387385
54,13.5,635.3470484963922
55,13.75,638.7067782030938
56,14.0,641.4532446927416
57,14.25,638.5611487091021
58,14.5,642.4950556823649
59,14.75,590.6952449551242
60,15.0,515.1066829772096
61,15.25,517.2582345254152
62,15.5,517.1321460088069
63,15.75,515.0999608889658
64,16.0,518.7474559638605
65,16.25,515.7929959149016
66,16.5,516.1385108005096
67,16.75,517.5481515337
68,17.0,515.6158281237994
69,17.25,518.140405475232
70,17.5,517.7971554706941
71,17.75,517.8967883706282
72,18.0,517.217775879556
73,18.25,516.5152251648893
74,18.5,516.0927674667258
75,18.75,517.6829446854323
76,19.0,519.2622837523331
77,19.25,518.4009783095087
78,19.5,517.7864243521049
79,19.75,518.7287573612865
80,20.0,519.2208144951029
81,20.25,515.3810558944457
82,20.5,517.1883852799729
83,20.75,519.068595902714
84,21.0,516.2908943080911
85,21.25,516.565091744009
86,21.5,518.1765041319277
87,21.75,516.9365746897583
88,22.0,519.0612500162641
89,22.25,516.8068361076663
90,22.5,518.1591201144782
91,22.75,521.0044471166577
92,23.0,518.9820345528165
93,23.25,515.2645019626174
94,23.5,515.7303033122582
95,23.75,515.7804398748874
96,24.0,517.2017511943822
97,24.25,515.194518933084
98,24.5,518.1012916878286
99,24.75,519.8299213631674
100,25.0,519.5916926732509
101,25.25,516.1414011654898
102,25.5,516.8524887392106
103,25.75,516.8188859661323
104,26.0,516.0365217538845
105,26.25,519.777307533518
106,26.5,516.2390988432246
107,26.75,515.6030683550777
108,27.0,517.7883044950455
109,27.25,517.747273951595
110,27.5,519.5114738720805
111,27.75,519.5240242327005
112,28.0,516.9745282796314
113,28.25,514.1402637013975
114,28.5,518.2428649248409
115,28.75,518.4346720538219
116,29.0,519.8955027813245
117,29.25,514.9052011115594
118,29.5,515.5051976998042
119,29.75,519.5303707248228
120,30.0,519.6317254593033
121,30.25,519.1443842708641
122,30.5,517.1858431151247
123,30.75,519.1245101227128
124,31.0,516.3926123741918
125,31.25,515.3670693049337
126,31.5,517.1132121632364
127,31.75,517.3546467553148
128,32.0,518.3906876048869
129,32.25,518.8124403929098
130,32.5,514.5865222439085
131,32.75,642.584080291693
132,33.0,517.9060595897594
133,33.25,515.3136847526498
134,33.5,516.78832941086
