t_bin,time_s,power_w
0,0.0,632.6594361547266
1,0.25,1431.0945697172324
2,0.5,1424.5007220268317
3,0.75,1506.290189713007
4,1.0,1637.0637159141909
5,1.25,1652.2930402245813
6,1.5,1609.9083898062167
7,1.75,1606.0055010968158
8,2.0,1464.339135434078
9,2.25,1449.2418088766638
10,2.5,1609.6246186161488
11,2.75,1712.2946955140394
12,3.0,1543.9238432978555
13,3.25,1454.9729284055095
14,3.5,1428.9374179602337
15,3.75,1512.7941452741825
16,4.0,1735.0862013234446
17,4.25,1559.3054397455498
18,4.5,1477.654222071001
19,4.75,1519.7948413582558
20,5.0,1532.179752633664
21,5.25,1605.8600848602232
22,5.5,1514.8236398593592
23,5.75,1492.2105152469812
24,6.0,1561.245168757139
25,6.25,1625.8308958565658
26,6.5,1650.2586245587597
27,6.75,1633.8820593320554
28,7.0,1534.7415985608493
29,7.25,1413.0245975805353
30,7.5,1501.2020835842652
31,7.75,1607.6764254139334
32,8.0,1448.5726838215792
33,8.25,1604.5820955613
34,8.5,1521.7121800214902
35,8.75,1522.4804961038903
36,9.0,1689.841209192978
37,9.25,1601.2493217675926
38,9.5,1714.5025920201986
39,9.75,1487.3605012313858
40,10.0,1690.946100271165
41,10.25,1669.1455833912555
42,10.5,1285.1758492719503
43,10.75,1571.0552952250532
44,11.0,1731.4158068969975
45,11.25,1656.2593626865894
46,11.5,1536.33249890671
47,11.75,1556.841668111847
48,12.0,1451.5808912140328
49,12.25,1600.0258239716022
50,12.5,1403.3768689075778
51,12.75,1479.8805529164792
52,13.0,1689.8075095291035
53,13.25,1577.714202331744
54,13.5,1543.9935456446544
55,13.75,1569.3203465316365
56,14.0,1849.4042810869455
57,14.25,1681.5483657612338
58,14.5,1503.4518355150885
59,14.75,1743.6629747887237
60,15.0,1571.0037371609924
61,15.25,1652.4885486865735
62,15.5,1522.0412122948212
63,15.75,1487.497897274457
64,16.0,1658.6055487452918
65,16.25,1504.1161583604319
66,16.5,1502.8935234636108
67,16.75,1668.0395192855208
68,17.0,1465.446363613081
69,17.25,1440.1522106479251
70,17.5,1633.343330990266
71,17.75,1386.980850697074
72,18.0,1505.8039656841445
73,18.25,1543.7752006441249
