t_bin,time_s,power_w
0,0.0,516.9089570515105
1,0.25,518.0860374274364
2,0.5,630.4486673306386
3,0.75,1070.291170942798
4,1.0,1309.7504795621833
5,1.25,1346.2470814511119
6,1.5,1259.7461694194892
7,1.75,1169.7391795108624
8,2.0,1175.2520613351035
9,2.25,1252.528241612606
10,2.5,1289.6304564706852
11,2.75,1187.0917712644641
12,3.0,1359.8636693179942
13,3.25,1212.4404533495376
14,3.5,1245.3390783363657
15,3.75,1347.731595982559
16,4.0,1469.6286376744297
17,4.25,1528.7811816822834
18,4.5,1423.8512709335553
19,4.75,1216.0029427027418
20,5.0,1268.9307238918607
21,5.25,1381.4087044908795
22,5.5,1477.7179932147299
23,5.75,1354.1836166902287
24,6.0,1187.976071672566
25,6.25,1310.9520852532066
26,6.5,1228.6962301387916
27,6.75,1333.9013416342725
28,7.0,1388.2194290376037
29,7.25,1283.463391043232
30,7.5,1454.204550931158
31,7.75,1434.062285571565
32,8.0,1462.4923764173586
33,8.25,1539.5147465639354
34,8.5,1287.260470913815
35,8.75,1247.9557410753669
36,9.0,1199.7128152931884
37,9.25,1208.6332598389388
38,9.5,1376.153046815722
39,9.75,1210.0329182569117
40,10.0,1362.8497323707636
41,10.25,1223.384724718916
42,10.5,1213.7781038197097
43,10.75,922.0680415675715
44,11.0,739.1690678062047
45,11.25,870.6876936404041
46,11.5,1156.814547791504
47,11.75,1157.1119899500573
48,12.0,1143.277241700839
49,12.25,1104.5828186146925
50,12.5,1070.9664893762517
51,12.75,1058.712814047547
52,13.0,1184.8738322533977
53,13.25,1236.8571646648404
54,13.5,1160.9125701819285
55,13.75,1306.4761274852451
56,14.0,1218.145827709064
57,14.25,1331.3652330577168
58,14.5,1334.2229146472228
59,14.75,1352.3140136369486
60,15.0,1425.7690875348344
61,15.25,1444.0412816891876
62,15.5,1592.778439133917
63,15.75,1280.1962727785008
64,16.0,1205.1258167568187
65,16.25,1479.2412321700483
66,16.5,1198.5672454531893
67,16.75,1386.0862783760292
68,17.0,1477.1634169476115
69,17.25,1517.3234913391832
70,17.5,1319.9219752939293
71,17.75,1542.5861032054313
72,18.0,1540.3448624422022
73,18.25,1306.5699102546241
74,18.5,1389.7297286787766
75,18.75,1229.409345388385
76,19.0,1251.6493521334326
77,19.25,1170.4956044868488
78,19.5,1224.0008123214714
79,19.75,1296.4869015912607
80,20.0,1336.906554443362
81,20.25,1398.9548361320622
82,20.5,1426.7569808397834
83,20.75,1429.0409767629385
84,21.0,1308.8515631886894
85,21.25,1542.1665100703601
86,21.5,1371.3184302647962
87,21.75,1421.5327443461492
88,22.0,1258.9298111078194
89,22.25,1164.7372454969588
90,22.5,1311.3570727413253
91,22.75,1216.4711928678537
92,23.0,1261.0454321319298
93,23.25,1245.6288319196433
94,23.5,1356.4140340197405
95,23.75,1390.6630260643474
96,24.0,1367.0916435952279
97,24.25,1267.2669173716527
98,24.5,1306.6276230332026
99,24.75,1164.884452783359
100,25.0,1207.5905362697501
101,25.25,1162.7213004176708
