t_bin,time_s,power_w
0,0.0,1159.0159987589557
1,0.25,1062.78991233249
2,0.5,1477.8559698009055
3,0.75,1334.852269474233
4,1.0,1495.339612641278
5,1.25,1659.2420472462018
6,1.5,1515.3675629115908
7,1.75,1641.3195724264872
8,2.0,1452.474049882875
9,2.25,1435.1372688728306
10,2.5,1420.9069342423554
11,2.75,1434.567470578932
12,3.0,1622.967604952981
13,3.25,1665.4573547947318
14,3.5,1594.208665090102
15,3.75,1601.2451515903435
16,4.0,1354.7516865136877
17,4.25,1692.8163226015163
18,4.5,1453.7685239542027
19,4.75,1712.138358797131
20,5.0,1825.4889931490486
21,5.25,1585.9497907314958
22,5.5,1642.9810132474602
23,5.75,1642.6704994454672
24,6.0,1446.008496899822
25,6.25,1464.7982098111029
26,6.5,1509.5788509891554
27,6.75,1595.1628933217435
28,7.0,1665.1249809998649
29,7.25,1591.4532018088232
30,7.5,1691.6635432123637
31,7.75,1528.0430617570505
32,8.0,1436.170642406416
33,8.25,1582.7517897082394
34,8.5,1574.1616169831423
35,8.75,1435.7126792180059
36,9.0,1684.2096363565477
37,9.25,1482.927847874662
38,9.5,1506.467125092776
39,9.75,1602.5032884497514
40,10.0,1470.8577405577528
41,10.25,1642.852431985821
42,10.5,1619.4674568414903
43,10.75,1626.2552583206282
44,11.0,1579.9954185056686
45,11.25,1532.1319639305482
46,11.5,1503.3507180733764
47,11.75,1611.686491541413
48,12.0,1719.2838821770217
49,12.25,1660.6047675205207
50,12.5,1618.736365980132
51,12.75,1682.935735844836
52,13.0,1716.4586599286204
53,13.25,1454.8631515543143
54,13.5,1577.9930924120267
55,13.75,1706.0882944443995
56,14.0,1516.848725937901
57,14.25,1535.5292798746996
58,14.5,1645.3117653533711
59,14.75,1560.8377120321384
60,15.0,1705.5878330612354
61,15.25,1551.998867232807
62,15.5,1644.1274250457498
63,15.75,1837.9741849693812
64,16.0,1700.191033005063
65,16.25,1446.9225520998484
66,16.5,1478.6567191487559
67,16.75,1482.0724285599879
68,17.0,1578.9036869411113
69,17.25,1442.1547403459535
70,17.5,1640.187683452285
71,17.75,1757.9559615502212
72,18.0,1741.725890410495
73,18.25,1506.6640402051682
74,18.5,1555.109094879769
75,18.75,1552.8198013536867
76,19.0,1499.5188037853018
77,19.25,1754.3714806111568
78,19.5,1513.3199986473587
79,19.75,1469.9884415906517
80,20.0,1618.864456571112
81,20.25,1616.0691230647349
82,20.5,1736.2607348484332
83,20.75,1737.1157672366976
84,21.0,1563.4234184970649
85,21.25,1370.3303206436074
86,21.5,1649.8328009609957
87,21.75,1662.9002587451964
88,22.0,1762.4238998262847
89,22.25,1422.444063067827
90,22.5,1463.3206985151287
91,22.75,1737.5481417700446
92,23.0,1744.4532485879674
93,23.25,1711.2516129643925
94,23.5,1577.819899517633
95,23.75,1709.8976247505907
96,24.0,1523.7785858535467
97,24.25,1453.910271601603
98,24.5,1572.8716898099453
99,24.75,1589.3201730148742
100,25.0,1659.9036812317638
101,25.25,1688.6369028911336
102,25.5,1400.7330731172974
103,25.75,1606.5224459044593
104,26.0,1626.886888986541
105,26.25,1450.273282783704
106,26.5,1550.738040898941
107,26.75,1582.8902812518556
108,27.0,1621.9704233268324
109,27.25,1490.4017622154402
110,27.5,1516.3117065468634
111,27.75,1465.7193117714946
112,28.0,1610.8270694689704
113,28.25,1542.9762956352406
114,28.5,1517.1779389309647
115,28.75,1640.7343979646855
116,29.0,1559.1188682462227
117,29.25,1455.5365932866528
118,29.5,1690.2964186288968
119,29.75,1673.9711498363367
120,30.0,1622.1674432364114
121,30.25,1471.7136304008436
122,30.5,1687.3533907598994
123,30.75,1516.8227000760758
124,31.0,1387.9550330694008
125,31.25,1563.0292567868257
126,31.5,1756.730294798297
127,31.75,1530.7044945705572
128,32.0,1634.6175005403986
129,32.25,1713.0852898368646
130,32.5,1594.2831134095904
131,32.75,1544.3465341878336
132,33.0,1576.9756719795091
133,33.25,1633.9095679463999
134,33.5,1524.6774502410144
135,33.75,1610.5602687955177
136,34.0,1631.3655325206141
137,34.25,1538.171754816529
138,34.5,1647.587175878635
139,34.75,1631.796914762144
140,35.0,1543.388216055144
141,35.25,1557.3821751064768
142,35.5,1587.0077089665797
143,35.75,1561.0044971467416
144,36.0,1555.042735903494
145,36.25,1474.0606007999565
146,36.5,1586.6076850531024
147,36.75,1649.1156266852045
148,37.0,1639.6213085887487
149,37.25,1494.311952433314
150,37.5,1631.8379569791948
151,37.75,1636.7090737651868
152,38.0,1484.6549011465584
153,38.25,1628.00607173952
154,38.5,1559.0547184427528
155,38.75,1539.448289376589
156,39.0,1599.3568144900728
157,39.25,1555.5708093780154
158,39.5,1355.743645523261
159,39.75,1597.1363245770576
160,40.0,1465.6445159025448
161,40.25,1567.0643901078074
162,40.5,1643.4914850484333
163,40.75,1552.9458777255177
164,41.0,1531.876885727592
165,41.25,1589.3723097100844
166,41.5,1624.7392278685545
167,41.75,1493.307721416073
168,42.0,1513.4653917473145
169,42.25,1624.9000601316325
170,42.5,1733.2573682430168
171,42.75,1575.517317531804
172,43.0,1661.9480760072665
173,43.25,1502.6156602882709
174,43.5,1576.3277282492288
175,43.75,1582.451040301201
176,44.0,1448.6541439133875
177,44.25,1573.3703644405737
178,44.5,1556.6573615987659
179,44.75,1323.9653860315748
180,45.0,1565.729814704661
181,45.25,1603.0616021010924
182,45.5,1597.5073900375808
183,45.75,1604.8875946563458
184,46.0,1463.9720334958367
185,46.25,1500.638179450403
186,46.5,1553.753182060174
187,46.75,1487.28215142784
188,47.0,1526.3057253245786
189,47.25,1691.8126467077147
190,47.5,1485.471387842603
191,47.75,1538.4661106906403
192,48.0,1751.4945024954286
193,48.25,1559.1452149478857
194,48.5,1474.337260330967
195,48.75,1597.9501981285134
196,49.0,1590.6834023026506
197,49.25,1586.9422466782707
198,49.5,1411.509758974219
199,49.75,1601.840521392691
200,50.0,1611.6167500445692
201,50.25,1776.2985138415406
202,50.5,1642.2996894191872
203,50.75,1534.1280233477844
204,51.0,1607.870784706759
205,51.25,1643.0301266593283
206,51.5,1563.92078872845
207,51.75,1574.4880812266656
208,52.0,1712.4399935455153
209,52.25,1627.2747186101326
210,52.5,1630.365796742642
211,52.75,1486.6406188769686
212,53.0,1622.9706126940282
213,53.25,1396.6030277505834
214,53.5,1702.0879228535468
215,53.75,1537.7035234262385
216,54.0,1645.0529416995898
217,54.25,1719.6414970971337
218,54.5,1478.45603592802
219,54.75,1697.242475747347
220,55.0,1606.9410651357043
221,55.25,1697.3485529383672
222,55.5,1550.2575577977534
223,55.75,1518.6060599915206
224,56.0,1711.9819259113412
225,56.25,1627.2695442791987
226,56.5,1591.3640352480757
227,56.75,1475.272432032468
228,57.0,1715.1480063395961
229,57.25,1554.366211417149
230,57.5,1565.5453283906081
231,57.75,1519.6342760800376
232,58.0,1587.8947185283225
233,58.25,1644.4341702616186
234,58.5,1580.655535624373
235,58.75,1577.9714661125313
236,59.0,1532.7778132620974
237,59.25,1730.9230658489616
238,59.5,1743.5787787986503
239,59.75,1557.5236710153354
240,60.0,1500.3217958869052
241,60.25,1611.0852129319348
242,60.5,1428.588524599678
243,60.75,1609.1462061871375
244,61.0,1611.418130681963
245,61.25,1600.8643154914844
246,61.5,1739.3526535435285
247,61.75,1762.769369297212
248,62.0,1628.4407912244092
249,62.25,1550.264084049694
250,62.5,1684.76872908753
251,62.75,1695.5127486290162
252,63.0,1469.1467811420064
253,63.25,1514.2582546104777
254,63.5,1559.8197682412322
255,63.75,1423.873118718686
256,64.0,1476.9845353931237
257,64.25,1743.2159213990635
258,64.5,1462.7602406161625
259,64.75,1530.9785805237207
260,65.0,1506.8493945651605
261,65.25,1680.9539982257606
262,65.5,1616.1110797115414
263,65.75,1671.9791206973505
264,66.0,1450.6086460835613
265,66.25,1613.0019616851218
266,66.5,1530.000523260053
267,66.75,1659.0151255030546
268,67.0,1654.195641688443
269,67.25,1601.5128113674848
270,67.5,1572.6592603294953
271,67.75,1583.801906048427
272,68.0,1609.1634883314312
273,68.25,1535.5535896195086
274,68.5,1542.5404253536515
275,68.75,1522.5051933025395
276,69.0,1482.838489599554
277,69.25,1685.4821162792848
278,69.5,1456.935072539375
279,69.75,1710.1879889717356
280,70.0,1653.0053288455472
281,70.25,1419.2888967599122
282,70.5,1407.3534125778435
283,70.75,1586.6651667970193
284,71.0,1481.3006972978917
285,71.25,1597.733520162901
286,71.5,1676.0566783593183
287,71.75,1618.7914497268782
288,72.0,1563.405125398679
289,72.25,1566.6398098994284
290,72.5,1726.6055326955059
291,72.75,1549.5731186101164
292,73.0,1752.4307986887634
293,73.25,1782.4070927134892
294,73.5,1550.0652274919423
295,73.75,1614.3527111396816
296,74.0,1751.7836551034343
297,74.25,1519.14243943642
298,74.5,1628.3039020018737
299,74.75,1688.7333962986588
300,75.0,1487.0533678199197
301,75.25,1623.4296558438625
302,75.5,1600.395115684837
303,75.75,1537.106624903695
304,76.0,1737.2651277190557
305,76.25,1575.2018992921282
306,76.5,1808.894904696849
307,76.75,1657.8526586808593
308,77.0,1520.806628298069
309,77.25,1614.4536814497405
310,77.5,1515.0871507328281
311,77.75,1668.1948264476687
312,78.0,1652.9255506997226
313,78.25,1416.7069895078864
314,78.5,1549.274830798102
315,78.75,1634.9987032051454
316,79.0,1594.968002303505
317,79.25,1494.806951645161
318,79.5,1694.3243954376228
319,79.75,1720.5167517721388
320,80.0,1445.6798384887059
321,80.25,1730.6952799690398
322,80.5,1391.3247548405361
323,80.75,1574.5478775094427
324,81.0,1523.2675555769997
325,81.25,1533.8148590593999
326,81.5,1604.4240898070195
327,81.75,1474.494197906358
328,82.0,1576.6539725139428
329,82.25,1748.6729019766417
330,82.5,1630.199185678326
331,82.75,1729.8002605401807
332,83.0,1669.7003761210956
333,83.25,1429.9069736966114
334,83.5,1757.454369613156
335,83.75,1668.6817626374543
336,84.0,1649.7645544555003
