t_bin,time_s,power_w
0,0.0,518.1515290218741
1,0.25,639.3445726160196
2,0.5,520.4769443933046
3,0.75,545.0590368970417
4,1.0,516.1154052701104
5,1.25,515.7540837696064
6,1.5,518.486467414126
7,1.75,517.6052138752461
8,2.0,518.7932748530786
9,2.25,518.5937331061544
10,2.5,516.8651661257355
11,2.75,516.0079880167293
12,3.0,515.7581655764552
13,3.25,520.3836885256504
14,3.5,518.5880467255754
15,3.75,518.0477139084547
16,4.0,516.7024627296065
17,4.25,516.9059147560317
18,4.5,516.6955886741997
19,4.75,516.7249046198328
20,5.0,513.7225962501512
21,5.25,517.1039770188588
22,5.5,516.6406713263473
23,5.75,517.6109109257288
24,6.0,517.4952531204092
25,6.25,518.4247660716791
26,6.5,517.1740647532339
27,6.75,518.3435104333441
28,7.0,513.4960299433052
29,7.25,515.6033708335036
30,7.5,519.6846452196287
31,7.75,515.4332525528033
32,8.0,516.7905603436159
33,8.25,518.2138329592583
34,8.5,868.0499055285891
35,8.75,1162.2959674496271
36,9.0,515.1319157701984
37,9.25,630.6592790626347
38,9.5,632.9142574774536
39,9.75,631.6617205136612
40,10.0,637.9781973417653
41,10.25,636.8196161754422
42,10.5,639.3146003875945
43,10.75,515.6983356424973
44,11.0,520.8645332956344
45,11.25,517.0557293473009
46,11.5,517.1274820085008
47,11.75,517.8515671515834
48,12.0,516.8421046610559
49,12.25,516.282095807156
50,12.5,517.317629183797
51,12.75,518.5201307221697
52,13.0,518.1548692261008
53,13.25,518.5537709701077
54,13.5,516.3798864521938
55,13.75,516.0759750313081
56,14.0,520.0884595502417
57,14.25,516.8503476895304
58,14.5,517.886262446101
59,14.75,518.2619317826205
60,15.0,519.2473156648714
61,15.25,515.2460021312188
62,15.5,516.503620866584
63,15.75,516.5711473208607
64,16.0,516.7620115189336
65,16.25,513.7143160367317
66,16.5,517.0586522840831
67,16.75,513.020026214716
68,17.0,517.6284321960987
69,17.25,517.9745452706838
70,17.5,518.0619917444815
71,17.75,515.4598688313856
72,18.0,518.5782654666627
73,18.25,515.9523935125347
74,18.5,515.4284767045463
75,18.75,515.7850471311745
76,19.0,515.9767458752734
77,19.25,517.4500244632188
78,19.5,518.3919854744782
79,19.75,514.1678698455298
80,20.0,516.4210347814586
81,20.25,518.5045311147055
82,20.5,517.4972097675463
83,20.75,517.9383474382386
84,21.0,515.0418131897833
85,21.25,518.5835918232752
86,21.5,514.949027388008
87,21.75,517.4883698180709
88,22.0,519.1791121016671
89,22.25,519.9270392412328
90,22.5,517.9524418335935
91,22.75,518.4857605759079
92,23.0,516.3386698754438
93,23.25,516.5189594224518
94,23.5,518.9021775170179
95,23.75,517.2162986848189
96,24.0,517.0301874628009
97,24.25,515.1776759969345
98,24.5,517.4313751720855
99,24.75,518.1463581809518
100,25.0,516.06750423635
101,25.25,516.481951339945
102,25.5,519.4955514954044
