t_bin,time_s,power_w
0,0.0,631.0361784417031
1,0.25,1109.9544602899366
2,0.5,513.0878731022065
3,0.75,1156.6235054931628
4,1.0,1060.7949850898228
5,1.25,1290.715682571526
6,1.5,1229.5655724786282
7,1.75,1199.311597074386
8,2.0,1207.2661482163055
9,2.25,1151.8084469949654
10,2.5,1348.8984377417523
11,2.75,1334.9454301347575
12,3.0,1367.7290721866705
13,3.25,1403.3455802341173
14,3.5,1369.5625625703092
15,3.75,1291.9396584855263
16,4.0,1169.5971246397175
17,4.25,1198.6869217911453
18,4.5,1165.1132989469738
19,4.75,1065.8512401386186
20,5.0,1201.6296674199898
21,5.25,1228.624730526493
22,5.5,1176.5742511031494
23,5.75,1295.4303391064916
24,6.0,1361.8669195562966
25,6.25,1329.1056341369936
26,6.5,1323.0613425481567
27,6.75,1354.1066874865335
28,7.0,1317.7599998392188
29,7.25,1439.19476314803
30,7.5,1322.796590654573
31,7.75,1244.179425348211
32,8.0,1482.8397962427334
33,8.25,1409.4605061742025
34,8.5,1461.612696636183
35,8.75,1517.259490173334
36,9.0,1416.6554585753436
37,9.25,1295.30846193445
38,9.5,1235.3329258270358
39,9.75,1154.3946237241287
40,10.0,1251.646234694727
41,10.25,1505.6380115116
42,10.5,1565.458023623117
43,10.75,1362.2344304432536
44,11.0,1319.3611717739
45,11.25,1205.9503106090276
46,11.5,1237.5778313397882
47,11.75,1357.2201238315683
48,12.0,1304.3201012335649
49,12.25,1408.8256014887759
50,12.5,1294.0509613950949
51,12.75,1355.4191772731938
52,13.0,1287.7115584944424
53,13.25,1274.6353777493896
54,13.5,1371.2594258566576
55,13.75,1242.4752469083437
56,14.0,1299.4882497230315
57,14.25,1575.4907833596324
58,14.5,1422.1559086244229
59,14.75,1294.2865576383895
60,15.0,1367.597485900353
61,15.25,1231.3935941138825
62,15.5,1334.8504046173603
63,15.75,1338.6136066747085
64,16.0,1492.4321357696447
65,16.25,1335.6932398336291
66,16.5,1334.3672540582013
67,16.75,1264.9585751895318
68,17.0,1400.8402107141796
69,17.25,1515.0790632054393
70,17.5,1200.399326799503
71,17.75,1242.2556876133056
72,18.0,1265.378818668247
73,18.25,1153.6086537998103
74,18.5,1158.8204326324856
75,18.75,1081.61020392084
76,19.0,1247.2718545338391
77,19.25,1285.6927296242493
78,19.5,1275.3595106052294
79,19.75,1371.6546796873847
80,20.0,1336.808248811853
81,20.25,1195.7868098541348
82,20.5,1296.543072971825
83,20.75,1240.2838125122564
84,21.0,1239.6759609081848
85,21.25,1066.8996004441647
86,21.5,1252.4149262323867
87,21.75,1203.7412781085293
88,22.0,1261.1832865452027
89,22.25,1225.3326346839929
90,22.5,1222.7755611651455
91,22.75,1223.9832971489857
92,23.0,1337.3439805761868
93,23.25,1176.8375762878895
94,23.5,1276.413717948522
95,23.75,1489.7074618258403
96,24.0,1265.668323675161
97,24.25,1370.2109993403126
98,24.5,1213.8731155282017
99,24.75,1411.3945517163395
100,25.0,1298.28307584287
101,25.25,1402.9265094756659
102,25.5,1512.5707826130651
103,25.75,1282.7386031729902
104,26.0,1144.3343578758768
105,26.25,1253.5679581867944
106,26.5,1073.0160452241232
107,26.75,640.928495805029
108,27.0,1321.6825982559672
109,27.25,1158.0032444831888
110,27.5,1148.621915035889
111,27.75,1079.3744650576464
112,28.0,1250.490692731531
113,28.25,1371.2074764655015
114,28.5,1262.7827001906007
115,28.75,1373.82707679459
116,29.0,1401.4813781376404
117,29.25,1390.297149160857
118,29.5,1373.095246497061
119,29.75,1341.2760048727932
120,30.0,1212.5415150639817
121,30.25,1244.1466334077224
122,30.5,1236.814706953801
123,30.75,1158.439751808452
124,31.0,1213.633842242177
125,31.25,1280.312267632973
126,31.5,1184.8712844897632
127,31.75,1223.2342956271123
128,32.0,1204.5571791953062
129,32.25,1382.8780847762223
130,32.5,1398.9244208191953
131,32.75,1391.4178177459683
132,33.0,1523.5293573059162
133,33.25,1397.292934888324
134,33.5,1601.0857803110875
135,33.75,1362.123485705621
136,34.0,1220.3590804991989
137,34.25,1342.1804477998176
138,34.5,1212.619021334371
139,34.75,1238.1918770108007
140,35.0,1159.042639124118
141,35.25,1211.9295886711723
142,35.5,1137.9045715695127
143,35.75,1222.815935096459
144,36.0,1160.404309394509
145,36.25,1071.479161880508
146,36.5,1067.037859727456
147,36.75,1071.0030775905545
148,37.0,1074.7606465174192
149,37.25,1064.9677138199575
150,37.5,1077.6226523336538
151,37.75,1055.2640551091597
152,38.0,1059.7999618523002
153,38.25,1193.6713229567824
154,38.5,1142.1061299703217
155,38.75,1301.051052802559
156,39.0,1265.8112217355308
157,39.25,1265.5819935105392
158,39.5,1345.2354762265022
159,39.75,1580.0134693846574
160,40.0,1493.3499156315818
161,40.25,1530.776583108169
162,40.5,1493.4751307178365
