t_bin,time_s,power_w
0,0.0,1064.5877250401409
1,0.25,687.0169199466835
2,0.5,641.4434220824626
3,0.75,518.8422943001025
4,1.0,516.0513610154153
5,1.25,517.7065316476686
6,1.5,519.1279690866152
7,1.75,517.463512148229
8,2.0,517.09066697379
9,2.25,516.0470850264871
10,2.5,1163.4838459476564
11,2.75,1157.8989491430298
12,3.0,1164.888351265679
13,3.25,1155.125137474525
14,3.5,1271.585460901964
15,3.75,637.9484262610681
16,4.0,633.1307961616344
17,4.25,638.8706058502769
18,4.5,639.9866258021369
19,4.75,643.1969125638195
20,5.0,636.1442459189124
21,5.25,587.4272573003072
22,5.5,516.7914287523953
23,5.75,516.6059618205045
24,6.0,481.0828866392251
25,6.25,672.4022149330294
26,6.5,708.3790978753719
27,6.75,634.9989265865236
28,7.0,515.7185497304995
29,7.25,516.9823346777217
30,7.5,515.9751786320595
31,7.75,518.3809759901793
32,8.0,516.2691534590048
33,8.25,518.1179058126303
34,8.5,515.3459881146212
35,8.75,515.0915148845389
36,9.0,514.8826387836946
37,9.25,515.0831512550819
38,9.5,517.8485314438451
39,9.75,518.4722056934854
40,10.0,517.4264011581589
41,10.25,517.5296843136138
42,10.5,513.9115969526503
43,10.75,518.873786869684
44,11.0,515.3649887006006
45,11.25,519.1574001286631
46,11.5,520.8211866204401
47,11.75,628.9818951025121
48,12.0,666.6896797178404
49,12.25,518.137735027865
50,12.5,515.2510852516899
51,12.75,515.5268849479589
52,13.0,1150.6806013762387
53,13.25,1157.7900220235435
54,13.5,1163.6017352484748
55,13.75,1157.4818599325945
56,14.0,1165.8062794251816
57,14.25,1152.2144134946163
58,14.5,1144.5826207298974
59,14.75,1156.7590382807707
60,15.0,1156.045457224405
61,15.25,1144.544577972642
62,15.5,1165.1870873671821
63,15.75,1148.466716793909
64,16.0,1150.422111969411
65,16.25,1158.399784722992
66,16.5,1060.8063339688165
67,16.75,1161.7515665077508
68,17.0,1159.8089891230354
69,17.25,1160.3728481634632
70,17.5,1156.5300679984014
71,17.75,1064.877659666608
72,18.0,1150.1632337041963
73,18.25,1031.0290054746117
74,18.5,643.5793334378851
75,18.75,1097.388843622141
76,19.0,1159.7482577959897
77,19.25,1165.0812651326423
78,19.5,1167.8659965164804
79,19.75,1146.135397472664
80,20.0,1156.3637358401534
81,20.25,1267.028236632395
82,20.5,1202.5725471529427
83,20.75,1208.9352121777952
84,21.0,1246.3275284367107
85,21.25,1217.5553567766538
86,21.5,1266.8577776540521
87,21.75,1329.9563231889108
88,22.0,1245.9241377943176
89,22.25,1311.9490535286106
90,22.5,1265.0196078074991
91,22.75,1178.7554364769746
92,23.0,1189.5642098922617
93,23.25,1148.3956575687066
94,23.5,1223.708693935824
95,23.75,1145.0797165469132
96,24.0,1161.5302072715212
97,24.25,1171.3131551796523
98,24.5,1279.1665322199055
99,24.75,888.5613339747727
100,25.0,637.1344063820856
101,25.25,637.0445367374963
102,25.5,1149.8449186326498
103,25.75,1171.0153942641416
104,26.0,1063.6277109366595
105,26.25,633.7928677060092
106,26.5,1040.7662373795727
107,26.75,1159.526691352792
108,27.0,1169.5109442947976
109,27.25,644.2793507814066
110,27.5,637.4607976027713
111,27.75,629.8806389734766
112,28.0,640.8529272719172
113,28.25,1073.5664734912423
114,28.5,1171.6843044238922
115,28.75,1143.442361121834
116,29.0,829.7641445449473
117,29.25,1169.617888499588
118,29.5,1170.1914920318027
119,29.75,1167.433449908608
120,30.0,1156.349348798997
121,30.25,1164.2568180579885
122,30.5,635.9044803464302
123,30.75,633.1616950730121
124,31.0,637.8317036378415
125,31.25,638.4774134705114
126,31.5,641.2482747537158
127,31.75,642.3762403854755
128,32.0,506.5206925042469
129,32.25,642.584080291693
130,32.5,1160.42531738524
131,32.75,1145.7541195274205
132,33.0,1154.099673280249
133,33.25,1156.7705426992677
134,33.5,1044.9796207639183
135,33.75,866.5008235886467
136,34.0,1063.8264930114226
137,34.25,1147.0372128987049
138,34.5,1070.10650448639
139,34.75,1153.4549092502627
140,35.0,1151.3118535494445
141,35.25,1161.575622553818
142,35.5,1154.7958641279856
143,35.75,1146.1913399173786
144,36.0,1165.6927131168343
145,36.25,1256.0890196591072
146,36.5,1160.033275549574
147,36.75,1147.5351577429599
148,37.0,642.325854195262
149,37.25,635.6314166368174
150,37.5,630.5725234451039
151,37.75,637.4453241947499
152,38.0,645.049348425074
153,38.25,636.176367261657
154,38.5,640.255627875602
155,38.75,519.1712993986721
156,39.0,634.491703989875
157,39.25,516.6945134160148
158,39.5,517.1734513505621
159,39.75,518.0091400749839
160,40.0,516.405806110904
161,40.25,1029.5012337443159
162,40.5,1160.7973559095403
