t_bin,time_s,power_w
0,0.0,517.6290284379938
1,0.25,517.4826809485581
2,0.5,685.0707694970935
3,0.75,518.2327902916153
4,1.0,515.8693742385526
5,1.25,517.1512947015865
6,1.5,518.3738710590989
7,1.75,518.3138933516942
8,2.0,516.8372404115838
9,2.25,516.9171574198741
10,2.5,517.100351307552
11,2.75,515.7283701757366
12,3.0,515.4639855486198
13,3.25,519.5881819719091
14,3.5,516.7522696590914
15,3.75,517.4603811176338
16,4.0,516.2428337960998
17,4.25,519.1957440764787
18,4.5,519.8523808951993
19,4.75,517.005254316145
20,5.0,518.065344575684
21,5.25,516.2328182079207
22,5.5,519.8707342988803
23,5.75,518.6592438485311
24,6.0,516.1101642332894
25,6.25,519.1241335126276
26,6.5,517.8423202683615
27,6.75,517.919483252371
28,7.0,517.8379778937436
29,7.25,516.356078687958
30,7.5,516.5440942526507
31,7.75,518.2190377165322
32,8.0,517.2479097662573
33,8.25,515.9496453413923
34,8.5,520.2504072833023
35,8.75,517.0145945727553
36,9.0,516.508905712625
37,9.25,516.3085703742425
38,9.5,518.3117605044159
39,9.75,518.7220753415722
40,10.0,517.6692889077483
41,10.25,518.568704806784
42,10.5,515.1493988393962
43,10.75,516.7763689714011
44,11.0,516.6331085922551
45,11.25,517.3188968758715
46,11.5,518.0156499037157
47,11.75,514.3650812335429
48,12.0,521.8209486848433
49,12.25,516.0552531706712
50,12.5,517.8038235183034
51,12.75,518.4997592718149
52,13.0,518.5323504639526
53,13.25,517.6492723463153
54,13.5,513.0981756007769
55,13.75,515.7278954761708
56,14.0,518.3905908933567
57,14.25,515.9620005428887
58,14.5,515.7654528600094
59,14.75,513.8865102092917
60,15.0,519.0424182671338
61,15.25,518.0173915190537
62,15.5,515.9883867792444
63,15.75,517.0827014852678
64,16.0,620.9054014426798
65,16.25,515.6560765149152
66,16.5,516.868819346546
67,16.75,517.6286544682325
68,17.0,1065.5715774908945
69,17.25,519.0844211850368
70,17.5,517.2963353538532
71,17.75,929.55105178107
72,18.0,517.8317675465155
73,18.25,516.339930366636
74,18.5,515.4406395800002
75,18.75,518.8969718997372
76,19.0,516.6947652477783
77,19.25,517.4188122613976
78,19.5,518.1813529987094
79,19.75,515.6440446701056
80,20.0,518.1683115121855
81,20.25,517.8924902965778
82,20.5,517.1003740720562
83,20.75,517.8113890699013
84,21.0,576.911404475637
85,21.25,514.0573296281771
86,21.5,516.8322572234899
87,21.75,515.925385445574
88,22.0,518.4944779541039
89,22.25,517.6222923513866
90,22.5,516.4754090500189
91,22.75,517.3086737897557
