Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741985689.0264673,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,28,200,3.3070197105407715
1741985691.2376027,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,19,276,5.34673285484314
1741985692.3454587,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,23,297,5.187527179718018
1741985691.9160845,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,8,1519,141,5.691567420959473
1741985691.9012496,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,8,168,64,5.854554176330566
1741985692.8320763,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,9,253,5.380168676376343
1741985690.8153996,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,8,213,58,8.642160177230835
1741985692.3456538,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,8,24,312,9.083540201187134
1741985695.1259882,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,4.0,8,32,38,6.998332977294922
1741985694.1666803,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,8,121,50,8.957578897476196
1741985695.3684244,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,8,163,59,10.080227851867676
1741985693.377683,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,8,192,71,12.078186273574829
1741985694.9225888,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scibench,4.0,8,161,421,11.122888088226318
1741985689.451974,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,20,187,17.12452483177185
1741985696.31961,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,8,586,225,13.435476541519165
1741985689.4689422,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,8,159,219,22.563162326812744
1741985692.975226,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,4.0,8,14,615,19.592292070388794
1741985688.6885107,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,8,218,105,25.62071657180786
1741985694.0604308,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,8,68,451,21.111246585845947
1741985696.3348906,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,8,170,279,18.99024224281311
1741985696.6677706,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,8,137,37,19.02464747428894
1741985698.535277,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,21,184,19.773523569107056
1741985692.2224286,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,53,539,27.515640020370483
1741985693.558051,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,47,366,27.382050275802612
1741985689.791201,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,32,210,31.40980100631714
1741985690.0445251,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,4.0,8,18,547,31.266703605651855
1741985693.4849718,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,61,516,28.33176612854004
1741985696.1188567,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,35,259,26.21971607208252
1741985699.5602973,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,8,259,28,24.91942524909973
1741985696.0365286,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ARB,4.0,8,452,100,30.924234867095947
1741985698.6215765,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,8,24,578,28.49198579788208
1741985689.0539346,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,57,450,38.52240490913391
1741985692.1746104,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,33,417,37.996583700180054
1741985694.236783,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,8,203,127,35.93627738952637
1741985700.3028553,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,8,145,92,30.032541751861572
1741985697.5348322,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,20,288,34.50483679771423
1741985696.7210815,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,27,358,36.596601247787476
1741985690.3146377,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,39,296,43.202648878097534
1741985702.5464127,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,4.0,8,62,65,34.81218695640564
1741985701.9201884,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,8,128,138,37.67617869377136
1741985703.575608,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,8,692,243,38.550785779953
1741985699.6800208,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,62,1043,42.686503648757935
1741985692.8681347,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tigerbot-kaggle,4.0,8,201,495,49.80815553665161
1741985703.5073404,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,8,137,181,39.72829985618591
1741985697.2618427,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,179,337,50.07805824279785
1741985704.1400292,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,9,238,43.51692986488342
1741985698.7956538,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,4.0,8,292,426,49.39202666282654
1741985701.819882,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,35,332,48.06848430633545
1741985702.677946,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,4.0,8,10,252,52.08248043060303
1741985705.98851,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,19,256,50.44338536262512
1741985694.142657,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,90,503,62.36507868766785
1741985699.5636659,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,95,547,57.08273100852966
1741985691.984309,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,8,97,292,65.7138295173645
1741985706.4343505,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,8,29,67,54.48009490966797
1741985704.57866,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,8,233,86,58.616039991378784
1741985701.4420714,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,43,523,63.0272114276886
1741985707.270677,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,4.0,8,59,76,62.044294357299805
1741985689.1894803,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,86,605,80.62220454216003
1741985701.982444,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,8,35,439,68.87073493003845
