Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741980632.1719449,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,197,425,6.203892469406128
1741980633.0678608,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,55,291,6.329475164413452
1741980637.3221579,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,17,142,3.2499194145202637
1741980634.7004201,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,26,329,6.699301481246948
1741980636.253572,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,4,701,195,5.980340480804443
1741980633.009792,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,4,11,261,11.015226125717163
1741980636.2115157,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,4,36,457,8.030275583267212
1741980631.6482072,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,29,241,13.658441066741943
1741980637.877046,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,4.0,4,22,149,7.5949695110321045
1741980634.1042993,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,35,608,11.91277027130127
1741980635.8540726,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,4,1399,237,10.315229654312134
1741980637.5282423,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,37,438,9.540373802185059
1741980633.3301098,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ARB,4.0,4,131,205,15.051442861557007
1741980639.687511,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,17,273,11.528662204742432
1741980634.3180168,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ARB,4.0,4,270,160,18.052785634994507
1741980632.1568456,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,4,238,104,20.437199592590332
1741980633.0547996,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,45,300,20.89467453956604
1741980630.9337878,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,23,413,24.07622194290161
1741980637.286093,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,4.0,4,35,460,19.949039459228516
1741980631.9527116,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,22,270,25.44093608856201
1741980635.1981075,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,47,252,22.314518451690674
1741980641.1918817,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,4,1409,116,17.680721759796143
1741980631.4471638,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,38,283,28.572637796401978
1741980639.9419737,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,4,314,52,20.50720524787903
1741980637.0355828,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,4.0,4,358,493,23.9517080783844
1741980632.2110808,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,33,654,29.56855583190918
1741980633.692745,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,53,597,29.62554955482483
1741980641.27423,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,4,988,313,24.647084712982178
1741980642.1000278,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,4,898,323,24.2023708820343
1741980640.185067,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,4,218,103,26.414957523345947
1741980642.361097,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,22,411,24.653685331344604
1741980640.6841104,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,48,203,26.602817058563232
1741980640.1747167,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,4,100,466,27.301554918289185
1741980637.9023004,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,48,265,29.81682777404785
1741980632.7805727,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,60,212,35.16719150543213
1741980635.090916,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,4,188,341,34.573976278305054
1741980639.1703765,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,35,404,32.035630226135254
1741980643.2867434,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,4,544,44,28.31199812889099
1741980641.9745986,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,4,570,392,29.69782519340515
1741980642.5208907,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,4.0,4,166,67,29.355072736740112
1741980642.715575,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,4.0,4,416,69,29.20812702178955
1741980631.4825654,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,4.0,4,64,471,43.31106233596802
