Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741942859.8647084,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,64,373,73.09622168540955
1741942860.2447631,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,118,376,8.06967830657959
1741942862.7604594,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,1.0,1,48,380,201.97127556800842
1741942863.2188025,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ARB,1.0,1,50,35,7.174607992172241
1741942865.421923,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,39,167,4.30339789390564
1741942866.9230914,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,1.0,1,365,544,49.26191997528076
1741942867.5078342,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,61,430,39.87733435630798
1741942869.1094644,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,1.0,1,108,571,47.235312700271606
1741942869.4700868,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,1.0,1,201,127,9.097668886184692
1741942870.6201522,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,17,330,6.144892930984497
1741942872.83575,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,1.0,1,218,43,8.61788034439087
1741942872.8405862,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,1.0,1,63,245,10.988845348358154
1741942873.7887554,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,22,257,42.85321593284607
1741942873.8776836,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,theoremqa,1.0,1,510,444,81.3217921257019
1741942875.131939,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,50,738,81.59221625328064
1741942875.9776525,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,1.0,1,25,21,6.170197248458862
1741942877.6292155,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,60,476,9.588109493255615
1741942878.982386,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,1.0,1,162,229,107.92705368995667
1741942879.7114084,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,29,463,60.024702072143555
1741942883.2722533,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,20,953,16.829978704452515
1741942883.7150593,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tigerbot-kaggle,1.0,1,165,681,81.13322854042053
1741942885.461283,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,1.0,1,26,496,11.862572193145752
1741942888.2067864,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scibench,1.0,1,88,509,129.1734390258789
1741942888.9748387,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,1.0,1,141,41,11.249125957489014
1741942890.087177,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,1.0,1,23,960,105.85707879066467
1741942890.7253785,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,132,475,455.1109502315521
1741942891.3890061,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,108,546,175.23620343208313
1741942891.658603,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,1.0,1,39,97,9.682785511016846
1741942891.9286423,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,48,585,91.63978052139282
1741942892.4105206,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,1.0,1,47,29,7.362386226654053
1741942893.8267574,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,1.0,1,398,453,223.56854128837585
1741942894.483158,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,1.0,1,45,462,12.940300941467285
1741942899.6958272,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,39,373,41.53092098236084
1741942901.8614936,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,43,465,75.57646203041077
1741942903.5424898,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,1.0,1,170,291,136.70421886444092
1741942905.09631,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,theoremqa,1.0,1,314,426,15.524271249771118
1741942905.8503726,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,1.0,1,87,104,14.40158486366272
1741942906.167966,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,1.0,1,872,171,11.224973678588867
1741942906.5595887,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,1.0,1,172,57,10.161604642868042
1741942907.8559139,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,theoremqa,1.0,1,438,202,18.083378314971924
1741942908.946312,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,31,252,23.900036573410034
1741942909.5692587,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,1.0,1,102,53,9.82377576828003
1741942911.1738536,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,100,287,350.7960202693939
1741942913.3880336,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,1.0,1,115,134,21.231491565704346
1741942916.7690408,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,27,384,134.25501322746277
1741942916.9375694,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,23,275,9.14353084564209
1741942921.1616714,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,32,316,9.595785140991211
1741942922.7666216,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,1.0,1,34,93,12.78755521774292
1741942922.8499768,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,1.0,1,575,804,475.721125125885
1741942922.9553275,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,1.0,1,51,37,15.071562051773071
1741942924.6733892,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,130,360,12.875747680664062
1741942926.6193817,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,1,118,519,135.6891393661499
1741942927.2533026,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,1.0,1,477,469,98.87450814247131
