Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741974328.2799816,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,23,398,6.764545679092407
1741974329.439772,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,193,82,10.058918952941895
1741974329.76342,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,2.0,2,16,555,6.963045835494995
1741974329.933459,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,174,88,18.956453561782837
1741974330.0398884,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,192,91,8.25674295425415
1741974330.248863,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,2.0,2,13,78,7.809241056442261
1741974330.9485557,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,2.0,2,798,853,150.70187854766846
1741974331.734202,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,195,751,187.63916158676147
1741974332.8483028,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,204,113,13.14591360092163
1741974333.390695,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,33,337,6.128360271453857
1741974335.130463,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,69,352,68.09078931808472
1741974335.591261,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,2.0,2,376,813,95.34748911857605
1741974336.4303687,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,2.0,2,17,462,10.21891736984253
1741974338.3784425,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,23,243,4.22144079208374
1741974338.9632666,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,200,114,6.165677070617676
1741974339.0045455,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,2.0,2,40,2462,34.856531620025635
1741974339.8590379,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,2.0,2,50,179,12.19125509262085
1741974339.8673794,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ARB,2.0,2,408,340,48.22614145278931
1741974340.2279904,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,12,215,3.402094841003418
1741974340.5343704,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,37,269,9.130761861801147
1741974342.048716,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,77,200,3.6826326847076416
1741974342.1326544,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,50,323,35.621654987335205
1741974344.0701308,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,26,191,37.85062098503113
1741974344.3837004,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,85,353,6.4273412227630615
1741974344.9855351,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,203,66,14.238690376281738
1741974346.3723712,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,2.0,2,23,446,50.5165913105011
1741974347.1830251,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,361,539,84.2245192527771
1741974347.1993484,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,169,66,22.758182525634766
1741974347.2756906,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,125,114,32.522605657577515
1741974348.9979029,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scibench,2.0,2,64,83,11.55293607711792
1741974349.1522977,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,36,550,95.9460608959198
1741974349.7459033,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,26,383,7.229536533355713
1741974350.4879074,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,2.0,2,32,30,3.129359483718872
1741974351.8950028,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,161,305,74.5043568611145
1741974352.3823302,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,2.0,2,792,950,289.30125284194946
1741974353.6796527,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,2.0,2,684,542,72.70324897766113
1741974353.9682481,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,116,48,6.583956956863403
1741974353.9731362,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,265,55,11.573503971099854
1741974354.6557148,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scibench,2.0,2,64,621,61.95580720901489
1741974354.7976344,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,274,698,124.84339547157288
1741974355.3512836,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,45,551,79.67541694641113
1741974356.1418607,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,163,43,7.5946736335754395
1741974356.1536076,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,117,206,22.24145483970642
1741974356.1815908,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,theoremqa,2.0,2,407,474,339.84191632270813
1741974356.436932,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,51,531,76.95211696624756
1741974356.5948958,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,35,452,62.02212858200073
1741974356.7130628,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,154,93,12.410709619522095
1741974357.112495,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,2.0,2,19,65,7.027628421783447
1741974357.650303,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,2.0,2,43,191,4.083611488342285
1741974358.1557896,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,2.0,2,501,464,135.57208442687988
1741974358.6432052,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,83,591,305.77904415130615
1741974358.7295473,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,203,56,59.65703105926514
1741974358.9439561,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,2.0,2,41,1385,28.26196789741516
1741974360.032932,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,2.0,2,356,522,112.50592470169067
1741974362.4591312,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,12,234,6.236557722091675
1741974362.7115774,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,32,281,9.204953670501709
1741974363.0341475,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,48,499,68.37570667266846
1741974363.7381942,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,2.0,2,141,63,28.367580890655518
1741974364.6330054,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,35,272,28.169420957565308
1741974365.5251217,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,2.0,2,49,686,23.462467432022095
1741974367.5995378,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,93,328,130.7631299495697
1741974367.697835,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,2.0,2,726,253,14.48497724533081
1741974368.4568052,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ARB,2.0,2,350,189,33.3060200214386
1741974370.4757438,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,2.0,2,57,388,36.87339472770691
