Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741978765.542901,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,4,36,196,2.7025320529937744
1741978764.6486201,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,1.0,4,556,234,6.204878330230713
1741978761.3466427,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,1.0,4,88,897,13.12779188156128
1741978771.325668,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,1.0,4,86,219,8.507664680480957
1741978774.0626159,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,1.0,4,185,77,7.397189617156982
1741978775.478798,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,4,52,454,6.700326919555664
1741978764.5353348,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,4,34,373,21.93567943572998
1741978769.1194825,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ARB,1.0,4,462,328,19.419440507888794
1741978771.8866885,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,1.0,4,164,118,22.199039220809937
1741978783.844254,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,1.0,4,214,158,10.671954870223999
1741978782.333847,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,1.0,4,652,155,14.594927549362183
1741978781.192103,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,4,36,562,21.15423607826233
1741978790.7788785,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,1.0,4,162,60,12.675666332244873
1741978782.4442723,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,4,76,289,27.016133308410645
1741978805.232712,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,4,48,273,4.596920490264893
1741978776.2296536,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,1.0,4,343,536,33.64931845664978
1741978802.4866457,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,1.0,4,52,122,7.8945677280426025
1741978808.0933225,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,4,41,207,3.835953950881958
1741978807.2972014,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,1.0,4,26,205,8.777014255523682
1741978813.26857,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,4,14,279,4.812914133071899
1741978807.0809393,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,4,90,638,12.23969578742981
1741978769.9166448,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,4,22,619,52.57141375541687
1741978818.5072486,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,1.0,4,80,56,4.75628399848938
1741978787.602738,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,1.0,4,251,107,36.64600729942322
1741978808.0982718,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,1.0,4,79,467,16.217551946640015
1741978802.3722289,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,1.0,4,205,189,24.674060821533203
1741978805.272042,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,4,81,321,23.12676501274109
1741978824.4398587,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,4,9,205,5.739871978759766
1741978800.9056702,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ARB,1.0,4,289,93,29.686443567276
1741978809.2253788,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scibench,1.0,4,51,290,22.701544523239136
1741978825.9167364,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,1.0,4,24,231,7.0877525806427
