timestamp,query.start,query.end,index,uuid,power.draw [W],clocks.sm [MHz],clocks.mem [MHz],utilization.gpu [%],utilization.memory [%],memory.used [MiB],temperature.gpu,pstate,power.limit [W],clocks_event_reasons.sw_power_cap,clocks_event_reasons.hw_slowdown,clocks_event_reasons.hw_thermal_slowdown,clocks_event_reasons.sw_thermal_slowdown
2026/07/25 10:20:37.755,2026/07/25 10:20:37.740,2026/07/25 10:20:37.770,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.23,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:37.755,2026/07/25 10:20:37.740,2026/07/25 10:20:37.770,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.78,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:38.016,2026/07/25 10:20:37.990,2026/07/25 10:20:38.042,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.50,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:38.016,2026/07/25 10:20:37.990,2026/07/25 10:20:38.042,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:38.255,2026/07/25 10:20:38.240,2026/07/25 10:20:38.270,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.32,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:38.255,2026/07/25 10:20:38.240,2026/07/25 10:20:38.270,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:38.509,2026/07/25 10:20:38.490,2026/07/25 10:20:38.528,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.59,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:38.509,2026/07/25 10:20:38.490,2026/07/25 10:20:38.528,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:38.757,2026/07/25 10:20:38.740,2026/07/25 10:20:38.774,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.23,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:38.757,2026/07/25 10:20:38.740,2026/07/25 10:20:38.774,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:39.006,2026/07/25 10:20:38.990,2026/07/25 10:20:39.022,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.32,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:39.006,2026/07/25 10:20:38.990,2026/07/25 10:20:39.022,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.54,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:39.257,2026/07/25 10:20:39.240,2026/07/25 10:20:39.273,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.50,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:39.257,2026/07/25 10:20:39.240,2026/07/25 10:20:39.273,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.78,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:39.506,2026/07/25 10:20:39.490,2026/07/25 10:20:39.522,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.32,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:39.506,2026/07/25 10:20:39.490,2026/07/25 10:20:39.522,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:39.757,2026/07/25 10:20:39.740,2026/07/25 10:20:39.774,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.32,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:39.757,2026/07/25 10:20:39.740,2026/07/25 10:20:39.774,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:40.006,2026/07/25 10:20:39.990,2026/07/25 10:20:40.022,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.32,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:40.006,2026/07/25 10:20:39.990,2026/07/25 10:20:40.022,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.78,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:40.256,2026/07/25 10:20:40.240,2026/07/25 10:20:40.272,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.92,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:40.256,2026/07/25 10:20:40.240,2026/07/25 10:20:40.272,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:40.505,2026/07/25 10:20:40.490,2026/07/25 10:20:40.521,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.32,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:40.505,2026/07/25 10:20:40.490,2026/07/25 10:20:40.521,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.54,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:40.757,2026/07/25 10:20:40.740,2026/07/25 10:20:40.773,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.32,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:40.757,2026/07/25 10:20:40.740,2026/07/25 10:20:40.773,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.54,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:41.008,2026/07/25 10:20:40.990,2026/07/25 10:20:41.026,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.23,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:41.008,2026/07/25 10:20:40.990,2026/07/25 10:20:41.026,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.78,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:41.256,2026/07/25 10:20:41.240,2026/07/25 10:20:41.272,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.32,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:41.256,2026/07/25 10:20:41.240,2026/07/25 10:20:41.272,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.78,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:41.506,2026/07/25 10:20:41.490,2026/07/25 10:20:41.522,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.32,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:41.506,2026/07/25 10:20:41.490,2026/07/25 10:20:41.522,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.87,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:41.757,2026/07/25 10:20:41.740,2026/07/25 10:20:41.773,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.23,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:41.757,2026/07/25 10:20:41.740,2026/07/25 10:20:41.773,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.78,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:42.007,2026/07/25 10:20:41.990,2026/07/25 10:20:42.024,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.90,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:42.007,2026/07/25 10:20:41.990,2026/07/25 10:20:42.024,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:42.257,2026/07/25 10:20:42.240,2026/07/25 10:20:42.273,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.72,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:42.257,2026/07/25 10:20:42.240,2026/07/25 10:20:42.273,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.54,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:42.506,2026/07/25 10:20:42.490,2026/07/25 10:20:42.521,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.00,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:42.506,2026/07/25 10:20:42.490,2026/07/25 10:20:42.521,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:42.756,2026/07/25 10:20:42.740,2026/07/25 10:20:42.772,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.72,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:42.756,2026/07/25 10:20:42.740,2026/07/25 10:20:42.772,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.78,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:43.005,2026/07/25 10:20:42.990,2026/07/25 10:20:43.019,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:43.005,2026/07/25 10:20:42.990,2026/07/25 10:20:43.019,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:43.257,2026/07/25 10:20:43.240,2026/07/25 10:20:43.273,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.00,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:43.257,2026/07/25 10:20:43.240,2026/07/25 10:20:43.273,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:43.506,2026/07/25 10:20:43.490,2026/07/25 10:20:43.522,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.90,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:43.506,2026/07/25 10:20:43.490,2026/07/25 10:20:43.522,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:43.757,2026/07/25 10:20:43.740,2026/07/25 10:20:43.773,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.00,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:43.757,2026/07/25 10:20:43.740,2026/07/25 10:20:43.773,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:44.006,2026/07/25 10:20:43.990,2026/07/25 10:20:44.021,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.72,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:44.006,2026/07/25 10:20:43.990,2026/07/25 10:20:44.021,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:44.256,2026/07/25 10:20:44.240,2026/07/25 10:20:44.273,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.32,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:44.256,2026/07/25 10:20:44.240,2026/07/25 10:20:44.273,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:44.506,2026/07/25 10:20:44.490,2026/07/25 10:20:44.522,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.00,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:44.506,2026/07/25 10:20:44.490,2026/07/25 10:20:44.522,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:44.756,2026/07/25 10:20:44.740,2026/07/25 10:20:44.771,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.32,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:44.756,2026/07/25 10:20:44.740,2026/07/25 10:20:44.771,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:45.003,2026/07/25 10:20:44.990,2026/07/25 10:20:45.016,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.72,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:45.003,2026/07/25 10:20:44.990,2026/07/25 10:20:45.016,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.78,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:45.255,2026/07/25 10:20:45.240,2026/07/25 10:20:45.270,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.72,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:45.255,2026/07/25 10:20:45.240,2026/07/25 10:20:45.270,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:45.505,2026/07/25 10:20:45.490,2026/07/25 10:20:45.520,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.72,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:45.505,2026/07/25 10:20:45.490,2026/07/25 10:20:45.520,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:45.755,2026/07/25 10:20:45.740,2026/07/25 10:20:45.770,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.72,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:45.755,2026/07/25 10:20:45.740,2026/07/25 10:20:45.770,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:46.006,2026/07/25 10:20:45.990,2026/07/25 10:20:46.022,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.72,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:46.006,2026/07/25 10:20:45.990,2026/07/25 10:20:46.022,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:46.255,2026/07/25 10:20:46.240,2026/07/25 10:20:46.270,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.72,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:46.255,2026/07/25 10:20:46.240,2026/07/25 10:20:46.270,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.54,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:46.505,2026/07/25 10:20:46.490,2026/07/25 10:20:46.520,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:46.505,2026/07/25 10:20:46.490,2026/07/25 10:20:46.520,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.78,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:46.755,2026/07/25 10:20:46.740,2026/07/25 10:20:46.770,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.00,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:46.755,2026/07/25 10:20:46.740,2026/07/25 10:20:46.770,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.54,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:47.007,2026/07/25 10:20:46.990,2026/07/25 10:20:47.023,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:47.007,2026/07/25 10:20:46.990,2026/07/25 10:20:47.023,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:47.255,2026/07/25 10:20:47.240,2026/07/25 10:20:47.271,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.72,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:47.255,2026/07/25 10:20:47.240,2026/07/25 10:20:47.271,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.54,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:47.505,2026/07/25 10:20:47.490,2026/07/25 10:20:47.520,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.90,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:47.505,2026/07/25 10:20:47.490,2026/07/25 10:20:47.520,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:47.756,2026/07/25 10:20:47.740,2026/07/25 10:20:47.771,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:47.756,2026/07/25 10:20:47.740,2026/07/25 10:20:47.771,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:48.006,2026/07/25 10:20:47.990,2026/07/25 10:20:48.022,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.90,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:48.006,2026/07/25 10:20:47.990,2026/07/25 10:20:48.022,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.78,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:48.256,2026/07/25 10:20:48.240,2026/07/25 10:20:48.273,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:48.256,2026/07/25 10:20:48.240,2026/07/25 10:20:48.273,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.05,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:48.505,2026/07/25 10:20:48.490,2026/07/25 10:20:48.520,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.00,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:48.505,2026/07/25 10:20:48.490,2026/07/25 10:20:48.520,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.78,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:48.756,2026/07/25 10:20:48.740,2026/07/25 10:20:48.771,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.90,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:48.756,2026/07/25 10:20:48.740,2026/07/25 10:20:48.771,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:49.005,2026/07/25 10:20:48.990,2026/07/25 10:20:49.020,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.00,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:49.005,2026/07/25 10:20:48.990,2026/07/25 10:20:49.020,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:49.255,2026/07/25 10:20:49.240,2026/07/25 10:20:49.270,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.90,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:49.255,2026/07/25 10:20:49.240,2026/07/25 10:20:49.270,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:49.505,2026/07/25 10:20:49.490,2026/07/25 10:20:49.519,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.90,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:49.505,2026/07/25 10:20:49.490,2026/07/25 10:20:49.519,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.54,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:49.755,2026/07/25 10:20:49.740,2026/07/25 10:20:49.771,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.90,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:49.755,2026/07/25 10:20:49.740,2026/07/25 10:20:49.771,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.87,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:50.006,2026/07/25 10:20:49.990,2026/07/25 10:20:50.022,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.90,1410,1593,0,0,73509,33,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:20:50.006,2026/07/25 10:20:49.990,2026/07/25 10:20:50.022,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.46,1410,1593,0,0,73509,31,P0,500.00,Not Active,Not Active,Not Active,Not Active
