timestamp,index,uuid,power.draw [W],clocks.sm [MHz],clocks.mem [MHz],utilization.gpu [%],utilization.memory [%],memory.used [MiB],temperature.gpu
2026/07/18 15:51:25.606,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,84.84,1410,1593,0,0,73353,35
2026/07/18 15:51:25.856,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,496.09,1410,1593,68,19,73353,49
2026/07/18 15:51:26.106,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,287.77,1410,1593,64,18,73353,44
2026/07/18 15:51:26.357,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,291.72,1410,1593,88,73,73353,42
2026/07/18 15:51:26.607,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,500.34,1410,1593,41,12,73551,52
2026/07/18 15:51:26.857,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,297.18,1410,1593,99,33,73551,47
2026/07/18 15:51:27.107,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,279.26,1410,1593,94,78,73551,46
2026/07/18 15:51:27.357,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,390.35,1410,1593,56,47,73785,44
2026/07/18 15:51:27.607,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,502.79,1410,1593,97,26,73785,54
2026/07/18 15:51:27.857,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,303.55,1410,1593,97,48,73785,48
2026/07/18 15:51:28.107,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,295.63,1410,1593,94,78,73785,47
2026/07/18 15:51:28.357,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,288.67,1410,1593,94,78,73785,47
2026/07/18 15:51:28.607,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,289.57,1410,1593,94,78,73785,46
2026/07/18 15:51:28.857,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,296.89,1410,1593,94,78,73785,46
2026/07/18 15:51:29.107,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,296.28,1410,1593,94,78,73785,46
2026/07/18 15:51:29.357,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,293.23,1410,1593,94,78,73785,46
2026/07/18 15:51:29.608,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,293.20,1410,1593,94,78,73785,46
2026/07/18 15:51:29.858,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,293.20,1410,1593,94,78,73785,47
2026/07/18 15:51:30.108,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,290.20,1410,1593,94,78,73785,47
2026/07/18 15:51:30.358,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,287.44,1410,1593,94,78,73785,47
2026/07/18 15:51:30.608,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,287.15,1410,1593,94,78,73785,47
2026/07/18 15:51:30.858,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,292.30,1410,1593,94,77,73785,47
2026/07/18 15:51:31.108,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,292.90,1410,1593,94,78,73785,47
2026/07/18 15:51:31.358,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,499.41,1395,1593,93,38,74025,52
2026/07/18 15:51:31.608,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,499.14,1395,1593,98,33,74025,54
2026/07/18 15:51:31.858,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,300.82,1410,1593,94,78,74025,46
2026/07/18 15:51:32.120,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,300.82,1410,1593,94,78,74025,46
