epoch,train_loss
1,1.738326758146286
2,1.7177542249361675
3,1.6986067692438762
4,1.6797131647666295
5,1.6606441736221313
6,1.6418357193470001
7,1.6237657517194748
8,1.603936438759168
9,1.5858979274829228
10,1.5712519139051437
11,1.5603634814421337
12,1.554560179511706
13,1.5532220304012299
14,1.5573408603668213
15,1.5558765729268391
16,1.5548845181862514
17,1.5535171429316204
18,1.555890793601672
19,1.5564210166533787
20,1.555306538939476
21,1.5557113587856293
22,1.557966743906339
23,1.5591175705194473
24,1.5562490771214168
25,1.5554929425319035
26,1.555497795343399
27,1.5547196467717488
28,1.5567028224468231
29,1.5557960470517476
30,1.5554734120766323
31,1.556940923134486
32,1.5553982357184093
33,1.5569447129964828
34,1.5553061366081238
35,1.5559855302174885
36,1.5551213224728901
37,1.553602193792661
38,1.5546593566735585
39,1.5531675467888515
40,1.552592510978381
41,1.5528563062349956
42,1.5554961959520976
43,1.5533092866341274
44,1.5547148336966832
45,1.5518439561128616
46,1.5491869697968166
47,1.5511321425437927
48,1.55092354118824
49,1.5509617278973262
50,1.5500164330005646
51,1.5498883128166199
52,1.5478708396355312
53,1.548335075378418
54,1.5501830875873566
55,1.5484184473752975
56,1.5508849322795868
57,1.5468688607215881
58,1.5464841326077778
59,1.545683612426122
60,1.5444195816914241
61,1.5472276856501896
62,1.5463427652915318
63,1.5435797969500225
64,1.5413345048824947
65,1.5412360380093257
66,1.5416259566942851
67,1.5413490235805511
68,1.54002279539903
69,1.5385815103848774
70,1.536680003007253
71,1.5378103256225586
72,1.5354900409777958
73,1.5344259788592656
74,1.5355775356292725
75,1.5335711141427357
76,1.534407342473666
77,1.5309010048707326
78,1.530201385418574
79,1.5269803206125896
80,1.5306242406368256
81,1.5247941662867863
82,1.5216498027245204
83,1.5181947251160939
84,1.5153889308373134
85,1.525699610511462
86,1.5098678320646286
87,1.5022400120894115
88,1.4974979559580486
89,1.4782759994268417
90,1.5371872782707214
91,1.4442668110132217
92,1.4126327683528264
93,1.376732235153516
94,1.3729526301225026
95,1.3460220992565155
96,1.3408366789420445
97,1.330251673857371
98,1.3358562886714935
99,1.3299586077531178
100,1.3209021041790645
101,1.3121862212816875
102,1.3144262433052063
103,1.306648428241412
104,1.307024672627449
105,1.3017499595880508
106,1.299270547926426
107,1.296165908376376
108,1.290285088121891
109,1.28791577120622
110,1.2810652976234753
111,1.2740466271837552
112,1.275851383805275
113,1.2770102967818577
114,1.264839214583238
115,1.2607861161231995
116,1.2555649876594543
117,1.25468976298968
118,1.2476636692881584
119,1.2463786949714024
120,1.2509401142597198
121,1.2473174234231312
122,1.2392388756076496
123,1.2483553687731426
124,1.238746667901675
125,1.2445538590351741
126,1.2398743977149327
127,1.233382744093736
128,1.2348386719822884
129,1.2305461143453915
130,1.2316790421803792
131,1.233534534772237
132,1.227098601559798
133,1.2280497699975967
134,1.2270351176460583
135,1.233340638379256
136,1.2353472486138344
137,1.232524534066518
138,1.2333928793668747
139,1.22954922914505
140,1.2182090903321903
141,1.225232255955537
142,1.228065160413583
143,1.217455620567004
144,1.2204632262388866
145,1.2352167417605717
146,1.2155404140551884
147,1.2204079404473305
148,1.223729598025481
149,1.2343680461247761
150,1.2254224667946498
151,1.2124293943246205
152,1.231228232383728
153,1.2230076466997464
154,1.2179081539313
155,1.216842954357465
156,1.2115731711188953
157,1.2101339623332024
158,1.2176591232419014
159,1.20965322603782
160,1.2168274447321892
161,1.2170650487144787
162,1.211656781534354
163,1.2148277312517166
164,1.2157174870371819
165,1.2136467397212982
166,1.216150624056657
167,1.2119014337658882
168,1.2032452623049419
169,1.1989899675051372
170,1.1954086422920227
171,1.1979890937606494
172,1.1894883786638577
173,1.1867490410804749
174,1.1843552986780803
175,1.2034704784552257
176,1.1910617053508759
177,1.1974413792292278
178,1.1936073551575344
179,1.1802819122870762
180,1.1857494041323662
181,1.1836920355757077
182,1.1766765887538593
183,1.1984570523103077
184,1.2055138101180394
185,1.1963428085048993
186,1.1738857453068097
187,1.1785007193684578
188,1.1711496363083522
189,1.1803658107916515
190,1.1642395729819934
191,1.178291457394759
192,1.1634447847803433
193,1.1778371756275494
194,1.1956915110349655
195,1.170417922238509
196,1.1587976465622585
197,1.1747705191373825
198,1.1724703436096509
199,1.169793685277303
200,1.1770944024125736
201,1.1710211386283238
202,1.1689903015891712
203,1.1585220942894618
204,1.1812619268894196
205,1.1609954411784809
206,1.1845509707927704
207,1.1761406709750493
208,1.161941294868787
209,1.1578710625569026
210,1.169505166510741
211,1.1669677396615346
212,1.1452758188049
213,1.155279944340388
214,1.1564957747856777
215,1.1571722750862439
216,1.1449356352289517
217,1.1804304718971252
218,1.1451309447487195
219,1.1574018200238545
220,1.1536728342374165
221,1.1673397446672122
222,1.1531162907679875
223,1.1646776869893074
224,1.1561904152234395
225,1.1594327166676521
226,1.1518808156251907
227,1.1778669133782387
228,1.1513219326734543
229,1.1474199419220288
230,1.1418974101543427
231,1.1486517786979675
232,1.149875705440839
233,1.1575806861122448
234,1.1503294333815575
235,1.1430666620532672
236,1.1485896185040474
237,1.1445422073205311
238,1.1450101758042972
239,1.1481100916862488
240,1.1500636239846547
