epoch,train_loss
1,1.7691516826550167
2,1.7386377503474553
3,1.7075054893891017
4,1.6743554572264354
5,1.6387235224246979
6,1.595150758822759
7,1.5430546998977661
8,1.4819534222284954
9,1.4064347743988037
10,1.3666235903898876
11,1.3556340287129085
12,1.3538682435949643
13,1.353372871875763
14,1.3529677838087082
15,1.3597985903422039
16,1.3514015128215153
17,1.3496152038375537
18,1.3506364847222965
19,1.3519678513209026
20,1.3508903309702873
21,1.3519539708892505
22,1.349561537305514
23,1.3506465976436932
24,1.3460615823666255
25,1.3481262152393658
26,1.349111241598924
27,1.3500890160600345
28,1.3576681688427925
29,1.3489730755488079
30,1.3489533985654514
31,1.3479162355264027
32,1.3465432673692703
33,1.3457705204685528
34,1.3465319921573002
35,1.3483154053489368
36,1.3454870109756787
37,1.34529992689689
38,1.3453581904371579
39,1.3445893103877704
40,1.3459025174379349
41,1.344713273147742
42,1.3428231626749039
43,1.3421761443217595
44,1.3440857628981273
45,1.3426246270537376
46,1.3416074514389038
47,1.343134266634782
48,1.342038134733836
49,1.339250035583973
50,1.3387187321980794
51,1.3390080456932385
52,1.3394736498594284
53,1.3372413987914722
54,1.3369339580337207
55,1.3363690798481305
56,1.3344287474950154
57,1.3348403746883075
58,1.3388789917031925
59,1.3324304198225339
60,1.3303996920585632
61,1.3288019225001335
62,1.3249769980708759
63,1.3241830319166183
64,1.3303638100624084
65,1.3198283488551776
66,1.3135764623681705
67,1.2995202764868736
68,1.2745361030101776
69,1.2633198325832684
70,1.2638552238543828
71,1.227536549170812
72,1.2722461471954982
73,1.2124703998366992
74,1.1876259595155716
75,1.1714141468207042
76,1.1705447509884834
77,1.1706189662218094
78,1.1707982271909714
79,1.1545914610226948
80,1.1528440490365028
81,1.1630551268657048
82,1.1565037767092388
83,1.143671912451585
84,1.137127009530862
85,1.1362757210930188
86,1.1309273863832157
87,1.1390962054332097
88,1.1491049180428188
89,1.1500752692421277
90,1.1210242236653964
91,1.148347499469916
92,1.1234956433375676
93,1.155124694108963
94,1.133454975982507
95,1.1482817207773526
96,1.1156951586405437
97,1.1438810974359512
98,1.11850402255853
99,1.1323263918360074
100,1.1266328021883965
101,1.1294767012198765
102,1.133351318538189
103,1.1255293861031532
104,1.121582622329394
105,1.1364397580424945
106,1.1205907588203747
107,1.1161898523569107
108,1.1284734085202217
109,1.1191122382879257
110,1.1158280049761136
111,1.1163583397865295
112,1.1245710129539173
113,1.0993787174423535
114,1.0994984308878581
115,1.1056669130921364
116,1.1156646981835365
117,1.0975009525815647
118,1.114371083676815
119,1.0971407542626064
120,1.0974287663896878
121,1.0996548011898994
122,1.0961164931456249
123,1.0923017114400864
124,1.0946505193909009
125,1.0965130552649498
126,1.0948929339647293
127,1.08711872001489
128,1.088664303223292
129,1.1027450412511826
130,1.0878900935252507
131,1.0891944617033005
132,1.099783127506574
133,1.0820344686508179
134,1.086793690919876
135,1.0845406278967857
136,1.0883359958728154
137,1.079730821152528
138,1.0830593357483547
139,1.0812649155656497
140,1.0830899526675541
141,1.0797871053218842
142,1.0811905016501744
143,1.0799205626050632
144,1.0845792666077614
145,1.080806389451027
146,1.0730349893371265
147,1.0949568922321002
148,1.0727223853270214
149,1.0702210118373234
150,1.0717468137542407
151,1.0713980173071225
152,1.0706105927626293
153,1.0765080079436302
154,1.0694206183155377
155,1.066668562591076
156,1.0631189147631328
157,1.0690879970788956
158,1.0700679942965508
159,1.0640133420626323
160,1.06952981899182
161,1.0604047700762749
162,1.066182514031728
163,1.0623579919338226
164,1.066004718343417
165,1.0614229540030162
166,1.0569189935922623
167,1.0602856154243152
168,1.054797222216924
169,1.054084079960982
170,1.0555318295955658
171,1.0557963723937671
172,1.060668853422006
173,1.0517273147900899
174,1.0537767087419827
175,1.0497560873627663
176,1.0616619760791461
177,1.0488073180119197
178,1.0518222202857335
179,1.0453056022524834
180,1.044594111541907
181,1.050686890880267
182,1.047512744863828
183,1.0433614750703175
184,1.0496975183486938
185,1.0433892433842022
186,1.0402462979157765
187,1.0405638640125592
188,1.0404371693730354
189,1.0409805377324421
190,1.0408660421768825
191,1.0391197924812634
192,1.0380505844950676
193,1.0371469880143802
194,1.0386947790781658
195,1.0343403493364651
196,1.0359613200028737
197,1.0354958300789197
198,1.0341657772660255
199,1.0336796815196674
200,1.0338903491695721
201,1.0311941181619961
202,1.0308407669266064
203,1.030761328836282
204,1.0328315546115239
205,1.030377060174942
206,1.030346617102623
207,1.0296568771203358
208,1.027413624028365
209,1.0281085968017578
210,1.0305384198824565
211,1.028196170926094
212,1.031126509110133
213,1.02925160775582
214,1.0286525016029675
215,1.0259964441259701
216,1.0258653983473778
217,1.0271964619557064
218,1.029310703277588
219,1.0246506681044896
220,1.0229704851905506
221,1.0249211018284161
222,1.0255173022548358
223,1.024956780175368
224,1.024332935611407
225,1.0228944197297096
226,1.0222506473461788
227,1.0235341638326645
228,1.0263963490724564
229,1.0205348059535027
