epoch,train_loss
1,1.727131231625875
2,1.7023460706075033
3,1.6773014624913534
4,1.6528173526128134
5,1.6264861504236856
6,1.6015197356541953
7,1.5711553335189818
8,1.5389286915461222
9,1.505965534845988
10,1.4679320255915325
11,1.4292646408081056
12,1.3837198575337728
13,1.3341505448023478
14,1.2916616201400757
15,1.2595378438631692
16,1.2523889263470969
17,1.2537913163503012
18,1.2538615624109903
19,1.2570086042086284
20,1.2525427103042603
21,1.2532761534055075
22,1.2482860604921977
23,1.2506322622299195
24,1.2515636006991069
25,1.2530436515808105
26,1.2554245750109354
27,1.2525002519289652
28,1.2496991435686746
29,1.2498745958010355
30,1.2530636032422384
31,1.2514356136322022
32,1.253381037712097
33,1.251423426469167
34,1.2528443733851116
35,1.253187076250712
36,1.24953635931015
37,1.248803766568502
38,1.2513887842496236
39,1.2540632287661235
40,1.2505297144254048
41,1.25148499806722
42,1.2510483185450236
43,1.2502190470695496
44,1.2482698559761047
45,1.2498091220855714
46,1.2497893810272216
47,1.2508607228597006
48,1.2496874729792278
49,1.2490957578023274
50,1.2505430539449056
51,1.248463249206543
52,1.2488807797431947
53,1.2491079092025756
54,1.2493509769439697
55,1.2504386067390443
56,1.253364360332489
57,1.2485388278961183
58,1.2495661497116088
59,1.2502914547920227
60,1.2479770104090373
61,1.249907131989797
62,1.2485143899917603
63,1.248107095559438
64,1.248376472791036
65,1.2492929021517436
66,1.24909219344457
67,1.2464070598284402
68,1.2465848922729492
69,1.2453622857729594
70,1.247255790233612
71,1.2495242436726888
72,1.246676754951477
73,1.247890841960907
74,1.2456542134284974
75,1.2486364046732585
76,1.2479451378186543
77,1.2467513759930928
78,1.2464010079701742
79,1.246106211344401
80,1.2464725613594054
81,1.2532738129297891
82,1.247409995396932
83,1.244849161307017
84,1.2463949958483378
85,1.2451212326685588
86,1.2451149026552837
87,1.2445720394452413
88,1.242196758588155
89,1.2430561264355977
90,1.2450344483057658
91,1.2483436346054078
92,1.2445306658744812
93,1.2435144861539205
94,1.243233354886373
95,1.2428235332171123
96,1.2427223722139995
97,1.2422035932540894
98,1.2414064248402914
99,1.2397165735562643
100,1.242786661783854
101,1.2424071470896403
102,1.2421716769536337
103,1.2389774163564047
104,1.2389265775680542
105,1.2418062369028726
106,1.2410425623257955
107,1.2399775624275207
108,1.2400378028551737
109,1.2417768677075705
110,1.2386826594670615
111,1.2368433912595114
112,1.2359212438265483
113,1.2373897711435953
114,1.2374062101046244
115,1.2386096636454265
116,1.2359971205393474
117,1.2364864468574523
118,1.2371795455614725
119,1.237070914109548
120,1.2361695051193238
121,1.232556664943695
122,1.2331196586290996
123,1.231386927763621
124,1.235764197508494
125,1.2345892866452535
126,1.234475882848104
127,1.2336823701858521
128,1.231672211488088
129,1.2321655869483947
130,1.23015589316686
131,1.2315345644950866
132,1.2298242529233296
133,1.2275277813275656
134,1.2331281900405884
135,1.2283692558606465
136,1.2281828006108602
137,1.2273418386777242
138,1.225652321179708
139,1.2253515084584554
140,1.2242283701896668
141,1.2265135804812113
142,1.2237882932027182
143,1.223025663693746
144,1.2209034840265909
145,1.2216656446456908
146,1.2201533834139506
147,1.2187243382136026
148,1.2206436077753702
149,1.2174840529759725
150,1.2201522668202718
151,1.2161441842714946
152,1.21600132783254
153,1.2145630280176798
154,1.2131905555725098
155,1.2116927623748779
156,1.2099940657615662
157,1.2093083182970683
158,1.2137415925661723
159,1.2082164724667868
160,1.205997316042582
161,1.2047255476315817
162,1.2042139967282612
163,1.204373820622762
164,1.2025069872538248
