epoch,train_loss
1,1.7328251153230667
2,1.7025716453790665
3,1.668027217189471
4,1.636143257220586
5,1.5974906782309215
6,1.5574713796377182
7,1.5126313070456188
8,1.4598082651694615
9,1.4048102696736653
10,1.3440238411227863
11,1.288022202750047
12,1.2646653925379117
13,1.2818044076363246
14,1.2677129010359447
15,1.268734114865462
16,1.2863182599345844
17,1.2695095787445705
18,1.2665460805098216
19,1.2692433235545952
20,1.2689014474550884
21,1.2721698793272178
22,1.2816905093689759
23,1.2689674384891987
24,1.2728214239080746
25,1.2672100129226844
26,1.266215377797683
27,1.2768042422831059
28,1.2875985329349835
29,1.2664153364797432
30,1.2535234900812309
31,1.2634758862356346
32,1.2702641288439434
33,1.268251083791256
34,1.2756748832762241
35,1.2721863947808743
36,1.2672261397043865
37,1.2576092543701332
38,1.2686352642873924
39,1.2806052242716153
40,1.2705688315133254
41,1.2617021389305592
42,1.2544600578645866
43,1.2580581742028396
44,1.2606807338694732
45,1.2705929949879646
46,1.264112616578738
47,1.2588949377338092
48,1.2551656837264697
49,1.2553944786389668
50,1.2743856472273667
51,1.2582475692033768
52,1.268220907698075
53,1.2504564796884854
54,1.257312739888827
55,1.2493812789519627
56,1.2679709879060586
57,1.2526966060201328
58,1.2495674987634022
59,1.2512760149935882
60,1.255697311212619
61,1.2499795258045197
62,1.2408464811742306
63,1.2455057352781296
64,1.2471279241144657
65,1.2488643142084281
66,1.2394943262139957
67,1.248214742789666
68,1.256912385423978
69,1.239690477649371
70,1.234691821038723
71,1.240852518628041
72,1.2368292150398095
73,1.233846550186475
74,1.2330977742870648
75,1.2325146372119586
76,1.2379205760856469
77,1.2402817631761234
78,1.2313533388078213
79,1.2347691431641579
80,1.2275735847651958
81,1.226423554122448
82,1.2374033431212108
83,1.2201987976829212
84,1.227935679256916
85,1.2214923277497292
86,1.216439397384723
87,1.2146069246033828
88,1.2232815225919087
89,1.2111933045089245
90,1.2115591454009216
91,1.2024114727973938
92,1.2078675292432308
93,1.1951623496909936
94,1.194391906261444
95,1.180233967800935
96,1.1958515172203381
97,1.1748928030331929
98,1.156327919413646
99,1.1597908722857635
100,1.1373755882183711
101,1.1168746389448643
102,1.1298259360094864
103,1.0976356950898964
104,1.076710929473241
105,1.079533502459526
106,1.0890665004650752
107,1.0684748676915963
108,1.0692934741576512
109,1.062056340277195
110,1.062375416358312
111,1.050369778027137
112,1.0450956399242084
113,1.045137523363034
114,1.0476818047463894
115,1.0413687539597352
116,1.0399931867917378
117,1.0458353695770104
118,1.0365660240252812
119,1.0321730400125186
120,1.0424382587273915
121,1.0298279126485188
122,1.0268472681442897
123,1.037823813656966
124,1.027021151036024
125,1.044291079044342
126,1.021533024807771
127,1.0334377624094486
128,1.0215745630363624
129,1.0221949517726898
130,1.0212961869935195
131,1.0225329287350178
132,1.019014752159516
133,1.0403611579289038
134,1.0149196597437065
135,1.0181730408221483
136,1.0132734489937623
137,1.0176177881658077
138,1.0090902987867594
139,1.0228630863130093
140,1.0125436689704657
141,1.0138316384206216
142,1.0060975681990385
143,1.0062953488280375
144,1.008998775233825
145,1.0138599406927824
146,1.0067613118638594
147,1.0060590642193954
148,1.0033823512494564
149,1.0011024307459593
150,1.002979698901375
151,1.0044127019743125
152,1.0005629062652588
153,0.9996223586301008
154,1.0049173788477976
155,0.9974243715405464
156,0.9996561799198389
157,0.9984806471814712
158,0.9967396290351948
159,1.0061002112925053
160,0.9999776147305965
161,0.9955478136738142
162,0.9927360235402981
163,0.994987117126584
164,0.9930298384279013
165,0.9914285310854515
166,0.9896738901734352
167,0.9872346464544535
168,0.9843620931108793
169,0.9924417988707622
170,0.9898070432245731
171,0.9865493172158798
172,0.9910637767364582
173,0.9814464127024015
174,0.989426680530111
175,0.9875701280931631
176,0.9827009911338488
177,0.9842214627812306
178,0.985202527915438
179,0.9819198672970136
180,0.9819912066062292
181,0.986392829567194
182,0.9833648633211851
183,0.9772352154056231
184,0.9771210569888353
185,0.9875242846707503
186,0.9828590899705887
187,0.9889549948275089
188,0.9783584102988243
189,0.9827662402143081
190,0.9780054812630018
191,0.9725240375846624
192,0.9714377714941899
193,0.9955026631553968
194,0.973310299217701
195,0.9701629094779491
196,0.9784365619222323
197,0.9759477836390337
198,0.9702016475299994
199,0.9611012109865745
200,0.9640946791817745
201,0.9663468431681395
202,0.9575908984988928
203,0.9591379476090273
204,0.9539614903430144
205,0.963608585918943
206,0.9502113293856382
207,0.9576509681840738
208,0.9473430172850689
209,0.9561324616273245
210,0.9516215994954109
211,0.9599738996475935
212,0.95131212597092
213,0.9473966788500547
214,0.9467068879554669
215,0.9401895081003507
216,0.9392874278128147
217,0.9367409454037746
218,0.9346200122187535
219,0.9352946697423855
220,0.9335333108901978
221,0.9315263343354067
222,0.9319881151119868
223,0.9334101807326078
224,0.9297107228388389
225,0.9338706315805515
226,0.9286761668821176
227,0.9281058715035518
228,0.9291257634758949
229,0.9321888300279776
230,0.9311228313793739
231,0.932393992630144
232,0.9214402288198471
233,0.9319732791433731
234,0.9213581526031097
235,0.9253450312341253
236,0.9191064303740859
237,0.9207294248044491
238,0.9252508239199718
239,0.9190012818823258
240,0.9302907769257823
241,0.9192895103866855
242,0.9199478145067891
243,0.9171689162030816
244,0.9283661100392541
245,0.9200729249666134
246,0.9176853451256951
247,0.9217603293557962
248,0.9167955657467246
249,0.9223626824095845
250,0.9208682434012493
251,0.923059274132053
252,0.9164113641406099
253,0.9124260591343045
254,0.9161905221020182
255,0.9221741361543536
256,0.9151273298387727
257,0.9191533432652553
258,0.9163041825716695
259,0.9126173943902055
260,0.9136005388572812
261,0.9126751987884442
262,0.9105012326811751
263,0.9256711502869924
264,0.9119869011143843
265,0.9077908325319489
266,0.911282243207097
267,0.9109754553064704
268,0.9058299139142036
269,0.9242315478622913
270,0.9118543652196726
271,0.9137585156907638
272,0.9132293111955126
273,0.9059124710038304
274,0.9095480376854539
275,0.9067394528537989
276,0.9086817217369875
277,0.9054610167319576
278,0.9138545614356796
279,0.9047566093504429
280,0.9060034798458219
281,0.9009030498564243
282,0.907677543660005
283,0.9025379025066892
284,0.9083680063486099
285,0.903623973329862
286,0.9033669975275794
287,0.9049229690184196
288,0.9037061653410395
289,0.909906022871534
290,0.8952181510006388
291,0.9010018470386664
292,0.9070094199851155
293,0.8989702370017767
294,0.900972387753427
295,0.899997879130145
296,0.8979928437620401
297,0.8977883998304605
298,0.9008990194027623
299,0.8957409905269742
300,0.8984348606318235
301,0.894907840838035
302,0.8985504281396667
303,0.904455768254896
304,0.9003302802642187
305,0.9013753859326243
306,0.8999268940339485
307,0.8995992746204138
308,0.8973838475843271
309,0.8940284050380191
310,0.8882668353617191
311,0.8951955158263445
312,0.892826922548314
313,0.8944397357602915
314,0.9095095920686921
315,0.8982458257426819
316,0.8941618523870906
317,0.9017366928358873
318,0.891795196570456
319,0.8889607144519687
320,0.8912964466338357
321,0.8926268291349212
322,0.8906404866526524
323,0.8974632186194261
324,0.8886103608335058
325,0.8954437946279844
326,0.8912729080766439
327,0.8896917632470528
328,0.8934629848226905
329,0.895334031432867
330,0.8892103489488363
331,0.8891122977559766
332,0.8889060455063978
333,0.894024637217323
334,0.8866616412997246
335,0.8896684482072791
336,0.8894755185271302
337,0.893093166872859
338,0.882360997920235
339,0.8883434360225996
340,0.8823108238478502
341,0.8848107298836112
342,0.8817250629266103
343,0.8859566931302348
344,0.8811496204386154
345,0.8819690564026436
346,0.8867438640445471
347,0.8829418731232485
348,0.8825196754187346
349,0.8906686765452226
350,0.8860322308416168
351,0.8827595353747407
352,0.8847219202046593
353,0.8857421732197205
354,0.8879520560925206
355,0.8830823233971993
356,0.8821600902204713
357,0.8908716005583605
358,0.8834846168756485
359,0.8805526203165451
360,0.8810445992276073
361,0.880338404327631
362,0.8797501139342785
363,0.8851947756484151
364,0.8853092594072223
365,0.8959213591491183
366,0.8830569942171375
367,0.8775901617482305
368,0.8810878650595745
369,0.8731484515592456
370,0.879335422689716
371,0.8752771063397328
372,0.8779100036869446
373,0.8770205220207572
374,0.8802057541906834
375,0.8817619513720274
376,0.8756203753873706
377,0.8740120837464929
378,0.8766250212987264
379,0.876438961053888
380,0.8731375010684133
381,0.8794998228549957
382,0.8750754420955976
383,0.8760126903653145
384,0.8734286958351731
385,0.8801764193922281
386,0.8766142145420114
387,0.8849084246903658
388,0.8793954479818543
389,0.8763351223121086
390,0.8732772103200356
391,0.8714676254118482
392,0.8694875786701838
393,0.8783789963151017
394,0.8756242487579584
395,0.8724168331051866
396,0.8711257887383302
397,0.8670557864631215
398,0.8755917446687818
399,0.8792416679983338
400,0.8716871418679754
401,0.8675637440755963
402,0.8718111465374628
403,0.8812343322982391
404,0.8745059547945857
405,0.8680787871902188
406,0.8701969423952202
407,0.8749596284081539
408,0.8751010069002708
409,0.865964182962974
410,0.8723308489037057
411,0.8701422691034774
412,0.8706371344936391
413,0.8700405325119694
414,0.868181673809886
415,0.8711699672664205
416,0.8732097538498541
417,0.8693995809492966
418,0.8730194863552848
419,0.8659300648917755
420,0.874691234746327
421,0.8717338897598287
422,0.8658445732047161
423,0.8737726556137204
424,0.8594362018629909
425,0.8576298675810298
426,0.8618087563663721
427,0.8633501914640268
428,0.8640431926275293
429,0.8645891022558013
430,0.8641400976727406
431,0.8663249588571489
432,0.8636163108361264
433,0.8637912082485855
434,0.8623251654207706
435,0.8659616083217164
436,0.8688812456093729
437,0.8670845561039945
438,0.8632222699622313
439,0.8649243327478567
440,0.8649328080937266
441,0.8613898900027076
442,0.8611441518490514
443,0.8633863831249377
444,0.8575202512244383
445,0.8605200056917965
446,0.8619783599860966
447,0.8708106582053006
448,0.85754749753202
449,0.8615362710940341
450,0.8655741402568916
451,0.8642074495243529
452,0.8608041911696395
453,0.8643411785985032
454,0.8676062103671333
455,0.8657677449906865
456,0.8675131113268435
457,0.8668982457990447
458,0.880394404909263
459,0.866336458362639
460,0.8693029737720886
461,0.8733278658861915
462,0.8666426753625274
463,0.8601169725880027
464,0.8603464796518286
465,0.8629413593250016
466,0.8563655139878392
467,0.8569833932754894
468,0.8655258173433443
469,0.8585145617835224
470,0.8549582793687781
471,0.8645311589352787
472,0.8572832560166717
473,0.8572774914403757
474,0.8537430378297964
475,0.8517195042222738
476,0.8517920034937561
477,0.8504171917835871
478,0.8565814925047258
479,0.8531286078505218
480,0.8561799557258686
481,0.8561364550453922
482,0.857280762710919
483,0.8615682747525474
484,0.8588459740082423
485,0.8579657861652473
486,0.8584452097614607
487,0.8539566394562522
488,0.8537713110757371
489,0.8548410139046609
490,0.8634935589507222
491,0.8547885000395278
492,0.8503215995927652
493,0.8567743425567945
494,0.8539521944088241
495,0.8557853692521652
496,0.8598228795453906
497,0.8530792513241371
498,0.8542683941001693
499,0.8499463740736246
500,0.8468883835400144
