timestamp,index,uuid,power.draw [W],clocks.sm [MHz],clocks.mem [MHz],utilization.gpu [%],utilization.memory [%],memory.used [MiB],temperature.gpu
2026/07/18 15:57:25.621,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:25.871,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:26.121,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:26.371,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:26.621,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:26.871,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:27.121,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:27.371,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:27.621,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:27.871,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:28.121,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:28.372,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:28.622,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:28.872,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:29.122,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:29.372,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:29.622,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:29.872,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:30.122,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:30.372,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:30.622,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:30.872,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:31.123,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:31.373,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:31.623,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:31.873,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:32.123,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:32.373,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:32.663,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:32.913,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:33.163,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:33.413,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:33.663,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:33.913,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.70,1410,1593,0,0,73877,33
2026/07/18 15:57:34.163,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:34.413,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:34.663,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:34.914,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:35.164,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:35.414,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:35.664,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:35.914,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:36.164,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:36.414,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:36.665,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.97,1410,1593,0,0,73877,33
2026/07/18 15:57:36.915,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:37.165,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:37.415,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:37.665,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:37.915,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:38.165,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:38.415,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:38.665,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 15:57:38.915,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
2026/07/18 15:57:39.165,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,33
