timestamp,query.start,query.end,index,uuid,power.draw [W],clocks.sm [MHz],clocks.mem [MHz],utilization.gpu [%],utilization.memory [%],memory.used [MiB],temperature.gpu,pstate,power.limit [W],clocks_event_reasons.sw_power_cap,clocks_event_reasons.hw_slowdown,clocks_event_reasons.hw_thermal_slowdown,clocks_event_reasons.sw_thermal_slowdown
2026/07/25 10:29:44.937,2026/07/25 10:29:44.923,2026/07/25 10:29:44.951,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.30,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:44.937,2026/07/25 10:29:44.923,2026/07/25 10:29:44.951,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.05,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:45.189,2026/07/25 10:29:45.173,2026/07/25 10:29:45.204,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.30,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:45.189,2026/07/25 10:29:45.173,2026/07/25 10:29:45.204,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.05,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:45.437,2026/07/25 10:29:45.423,2026/07/25 10:29:45.450,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.30,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:45.437,2026/07/25 10:29:45.423,2026/07/25 10:29:45.450,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.38,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:45.688,2026/07/25 10:29:45.673,2026/07/25 10:29:45.704,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.30,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:45.688,2026/07/25 10:29:45.673,2026/07/25 10:29:45.704,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.05,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:45.940,2026/07/25 10:29:45.923,2026/07/25 10:29:45.957,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.30,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:45.940,2026/07/25 10:29:45.923,2026/07/25 10:29:45.957,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.29,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:46.188,2026/07/25 10:29:46.173,2026/07/25 10:29:46.204,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.30,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:46.188,2026/07/25 10:29:46.173,2026/07/25 10:29:46.204,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.97,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:46.437,2026/07/25 10:29:46.423,2026/07/25 10:29:46.452,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:46.437,2026/07/25 10:29:46.423,2026/07/25 10:29:46.452,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.97,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:46.689,2026/07/25 10:29:46.673,2026/07/25 10:29:46.705,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.30,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:46.689,2026/07/25 10:29:46.673,2026/07/25 10:29:46.705,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.97,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:46.939,2026/07/25 10:29:46.923,2026/07/25 10:29:46.955,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:46.939,2026/07/25 10:29:46.923,2026/07/25 10:29:46.955,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.97,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:47.188,2026/07/25 10:29:47.173,2026/07/25 10:29:47.203,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:47.188,2026/07/25 10:29:47.173,2026/07/25 10:29:47.203,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.97,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:47.438,2026/07/25 10:29:47.423,2026/07/25 10:29:47.454,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:47.438,2026/07/25 10:29:47.423,2026/07/25 10:29:47.454,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.97,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:47.687,2026/07/25 10:29:47.673,2026/07/25 10:29:47.701,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:47.687,2026/07/25 10:29:47.673,2026/07/25 10:29:47.701,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.97,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:47.937,2026/07/25 10:29:47.923,2026/07/25 10:29:47.952,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:47.937,2026/07/25 10:29:47.923,2026/07/25 10:29:47.952,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.97,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:48.210,2026/07/25 10:29:48.173,2026/07/25 10:29:48.246,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:48.210,2026/07/25 10:29:48.173,2026/07/25 10:29:48.246,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.29,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:48.438,2026/07/25 10:29:48.423,2026/07/25 10:29:48.454,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:48.438,2026/07/25 10:29:48.423,2026/07/25 10:29:48.454,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.97,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:48.690,2026/07/25 10:29:48.673,2026/07/25 10:29:48.706,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:48.690,2026/07/25 10:29:48.673,2026/07/25 10:29:48.706,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.97,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:48.937,2026/07/25 10:29:48.923,2026/07/25 10:29:48.952,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:48.937,2026/07/25 10:29:48.923,2026/07/25 10:29:48.952,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.29,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:49.188,2026/07/25 10:29:49.173,2026/07/25 10:29:49.203,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:49.188,2026/07/25 10:29:49.173,2026/07/25 10:29:49.203,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.97,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:49.439,2026/07/25 10:29:49.423,2026/07/25 10:29:49.454,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:49.439,2026/07/25 10:29:49.423,2026/07/25 10:29:49.454,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.97,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:49.688,2026/07/25 10:29:49.673,2026/07/25 10:29:49.704,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:49.688,2026/07/25 10:29:49.673,2026/07/25 10:29:49.704,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.97,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:49.937,2026/07/25 10:29:49.923,2026/07/25 10:29:49.952,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,86.94,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:49.937,2026/07/25 10:29:49.923,2026/07/25 10:29:49.952,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.29,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:50.188,2026/07/25 10:29:50.173,2026/07/25 10:29:50.203,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.81,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:50.188,2026/07/25 10:29:50.173,2026/07/25 10:29:50.203,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.57,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:50.437,2026/07/25 10:29:50.423,2026/07/25 10:29:50.451,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.12,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:50.437,2026/07/25 10:29:50.423,2026/07/25 10:29:50.451,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.21,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:50.688,2026/07/25 10:29:50.673,2026/07/25 10:29:50.703,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,86.85,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:50.688,2026/07/25 10:29:50.673,2026/07/25 10:29:50.703,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.88,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:50.937,2026/07/25 10:29:50.923,2026/07/25 10:29:50.951,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:50.937,2026/07/25 10:29:50.923,2026/07/25 10:29:50.951,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.88,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:51.190,2026/07/25 10:29:51.173,2026/07/25 10:29:51.207,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.12,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:51.190,2026/07/25 10:29:51.173,2026/07/25 10:29:51.207,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.88,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:51.438,2026/07/25 10:29:51.423,2026/07/25 10:29:51.453,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.12,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:51.438,2026/07/25 10:29:51.423,2026/07/25 10:29:51.453,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.21,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:51.688,2026/07/25 10:29:51.673,2026/07/25 10:29:51.704,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.12,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:51.688,2026/07/25 10:29:51.673,2026/07/25 10:29:51.704,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.88,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:51.938,2026/07/25 10:29:51.923,2026/07/25 10:29:51.954,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.12,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:51.938,2026/07/25 10:29:51.923,2026/07/25 10:29:51.954,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.88,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:52.187,2026/07/25 10:29:52.173,2026/07/25 10:29:52.202,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,86.85,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:52.187,2026/07/25 10:29:52.173,2026/07/25 10:29:52.202,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.88,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:52.440,2026/07/25 10:29:52.423,2026/07/25 10:29:52.457,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.12,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:52.440,2026/07/25 10:29:52.423,2026/07/25 10:29:52.457,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.88,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:52.686,2026/07/25 10:29:52.673,2026/07/25 10:29:52.700,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.12,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:52.686,2026/07/25 10:29:52.673,2026/07/25 10:29:52.700,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.21,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:52.938,2026/07/25 10:29:52.923,2026/07/25 10:29:52.952,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,86.85,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:52.938,2026/07/25 10:29:52.923,2026/07/25 10:29:52.952,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.21,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:53.187,2026/07/25 10:29:53.173,2026/07/25 10:29:53.202,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.12,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:53.187,2026/07/25 10:29:53.173,2026/07/25 10:29:53.202,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.88,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:53.437,2026/07/25 10:29:53.423,2026/07/25 10:29:53.451,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,86.85,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:53.437,2026/07/25 10:29:53.423,2026/07/25 10:29:53.451,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.88,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:53.688,2026/07/25 10:29:53.673,2026/07/25 10:29:53.703,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:53.688,2026/07/25 10:29:53.673,2026/07/25 10:29:53.703,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.88,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:53.939,2026/07/25 10:29:53.923,2026/07/25 10:29:53.955,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:53.939,2026/07/25 10:29:53.923,2026/07/25 10:29:53.955,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.97,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:54.188,2026/07/25 10:29:54.173,2026/07/25 10:29:54.203,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:54.188,2026/07/25 10:29:54.173,2026/07/25 10:29:54.203,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.29,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:54.437,2026/07/25 10:29:54.423,2026/07/25 10:29:54.451,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.21,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:54.437,2026/07/25 10:29:54.423,2026/07/25 10:29:54.451,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,82.97,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:54.686,2026/07/25 10:29:54.673,2026/07/25 10:29:54.698,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.03,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:54.686,2026/07/25 10:29:54.673,2026/07/25 10:29:54.698,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.05,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:54.938,2026/07/25 10:29:54.923,2026/07/25 10:29:54.953,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.03,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:54.938,2026/07/25 10:29:54.923,2026/07/25 10:29:54.953,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.05,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:55.188,2026/07/25 10:29:55.173,2026/07/25 10:29:55.203,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.30,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:55.188,2026/07/25 10:29:55.173,2026/07/25 10:29:55.203,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.05,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:55.437,2026/07/25 10:29:55.423,2026/07/25 10:29:55.451,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.30,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:55.437,2026/07/25 10:29:55.423,2026/07/25 10:29:55.451,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.05,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:55.688,2026/07/25 10:29:55.673,2026/07/25 10:29:55.704,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.30,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:55.688,2026/07/25 10:29:55.673,2026/07/25 10:29:55.704,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.05,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:55.937,2026/07/25 10:29:55.923,2026/07/25 10:29:55.951,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.30,1410,1593,0,0,73511,35,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/07/25 10:29:55.937,2026/07/25 10:29:55.923,2026/07/25 10:29:55.951,1,GPU-713d5b24-2a1e-fd4a-7685-c3d195ff9230,83.05,1410,1593,0,0,73511,32,P0,500.00,Not Active,Not Active,Not Active,Not Active
