timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_perc,prompt_tokens_total,generation_tokens_total,iteration_tokens_total_sum,iteration_tokens_total_count,request_prefill_time_seconds_sum,request_decode_time_seconds_sum,num_preemptions_total,prefix_cache_queries_total,prefix_cache_hits_total,nixl_xfer_time_seconds_sum,nixl_xfer_time_seconds_count,nixl_post_time_seconds_sum,nixl_post_time_seconds_count,nixl_bytes_transferred_sum,nixl_bytes_transferred_count,nixl_num_descriptors_sum,nixl_num_descriptors_count,nixl_num_failed_transfers,nixl_num_failed_notifications,nixl_num_kv_expired_reqs
1785000582.4999013,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000582.74998,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000583.0000198,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000583.2500842,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000583.500201,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000583.7503128,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000584.0004075,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000584.2504847,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000584.500566,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000584.7506325,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000585.0007122,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000585.2507937,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000585.5008724,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000585.7509396,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000586.0010033,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000586.2511187,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000586.5012183,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000586.751296,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000587.0013573,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000587.2514222,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000587.5015006,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000587.751578,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000588.0016625,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000588.2517452,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000588.5018256,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000588.751907,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000589.002017,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000589.2520943,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000589.5021622,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000589.7522297,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000590.0022974,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000590.2523646,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000590.502435,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000590.752504,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000591.0025733,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000591.2526417,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000591.5027094,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000591.7527864,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000592.002854,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000592.252926,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000592.503,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000592.7530656,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000593.003136,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000593.2532039,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000593.5032701,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000593.753333,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000594.0034068,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000594.253476,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000594.5035417,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000594.7536108,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000595.0036774,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000595.2537513,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000595.5038202,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000595.7538936,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000596.0039556,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000596.2540379,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000596.5041168,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000596.754196,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000597.004276,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000597.254354,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785000597.5044365,0.0,0.0,0.0,1450710.0,174.0,1450884.0,174.0,103.7435040967539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
