epoch,train_total_loss,train_nll,train_mu_loss,val_total_loss,val_nll,val_mu_loss,mean_sigma,mean_alpha,lr
0.0,1.1966874599456787,1.095763847941444,1.0092361796469915,1.1365541219711304,1.0505324006080627,0.8602170795202255,1.0771631172725133,0.447220755474908,0.001
1.0,1.109515252567473,1.0149157359486534,0.9459950554938543,1.062970757484436,0.9779484122991562,0.8502233326435089,0.9936306930723644,0.4109479728199187,0.001
2.0,1.0256805419921875,0.934045726344699,0.916348173504784,0.9890919476747513,0.9033952355384827,0.8569670617580414,0.91482751142411,0.3755819414343153,0.001
3.0,0.941082273210798,0.8512867291768392,0.8979554914292835,0.9131112694740295,0.8264580816030502,0.8665318936109543,0.8396013577779134,0.3409540610654013,0.001
4.0,0.8548092302821931,0.7664493521054586,0.8835987902822948,0.83444644510746,0.7468862533569336,0.8756019920110703,0.767791089557466,0.3075138060819535,0.001
5.0,0.7662695504370189,0.6791255899838039,0.8714396612984794,0.7530480921268463,0.6646371781826019,0.8841090798377991,0.6987640687397548,0.2756289094686508,0.001
6.0,0.6753571033477783,0.5892678953352428,0.8608920886403039,0.6693531274795532,0.5801175758242607,0.8923553228378296,0.6322243071737743,0.24541627225421725,0.001
7.0,0.5832034718422663,0.49802954991658527,0.8517392788614545,0.5845915377140045,0.4945047050714493,0.9008683562278748,0.568631282874516,0.21680145604269846,0.001
8.0,0.49213423899241854,0.40776033060891287,0.8437390866733733,0.5019345134496689,0.4109478071331978,0.9098670333623886,0.5087379969301677,0.18974421421686807,0.001
9.0,0.40666442258017405,0.32300636172294617,0.8365805716741652,0.4258602224290371,0.33393343165516853,0.9192679971456528,0.4540796861762092,0.16458844003223239,0.001
10.0,0.3328992092893237,0.2498722526998747,0.8302695524124872,0.36096478812396526,0.2680478352122009,0.9291695058345795,0.4067783611161368,0.14171673712276278,0.001
11.0,0.2752322114649273,0.1928384332429795,0.8239377623512631,0.31077372282743454,0.2169528715312481,0.9382084608078003,0.3688190281391144,0.12167440887008395,0.001
12.0,0.2331502398564702,0.15133002914843105,0.8182020896957034,0.27368639782071114,0.1790963001549244,0.945900946855545,0.3412114552089146,0.10409696400165558,0.001
13.0,0.20270525415738425,0.12138520181179047,0.8132005106835138,0.24733158014714718,0.15212667733430862,0.9520489871501923,0.32214988413311185,0.09021542026173501,0.001
14.0,0.17929862084842862,0.09840166506667931,0.8089695402554103,0.2280040830373764,0.13233327493071556,0.956708088517189,0.3083729531083788,0.08008861559487525,0.001
15.0,0.16122654541617348,0.08070067789854615,0.805258660089402,0.2145448997616768,0.11857571825385094,0.9596917927265167,0.2978134084315527,0.0726157742596808,0.001
16.0,0.14788398359503066,0.06770696629038346,0.8017701563381013,0.20576413720846176,0.10970642790198326,0.9605770111083984,0.28927487702596755,0.06692261426221757,0.001
17.0,0.13812121145782016,0.05829277876321049,0.798284303574335,0.2000354528427124,0.10410946607589722,0.9592598676681519,0.282275778906686,0.062404866374674295,0.001
18.0,0.13034723716832342,0.05083740023630006,0.7950983671914964,0.1954762563109398,0.09981585666537285,0.9566039741039276,0.2768413083893912,0.05871439813857987,0.001
19.0,0.12366230502015069,0.04442206903227738,0.7924023696354457,0.19158882647752762,0.09621573984622955,0.9537308514118195,0.27272843321164447,0.05569406989074889,0.001
20.0,0.11789058113381976,0.03888714854561147,0.790034294128418,0.18798749893903732,0.09288404509425163,0.9510345757007599,0.26953804634866263,0.05324356257915497,0.001
21.0,0.11286417962539763,0.03407680873005163,0.7878736967132205,0.18529699370265007,0.09043913707137108,0.948578491806984,0.26682343937101816,0.05124873330905324,0.001
22.0,0.10851537187894185,0.02992779832510721,0.7858757149605524,0.18330343440175056,0.08866766840219498,0.9463576525449753,0.2644544144471486,0.049609173444055375,0.001
23.0,0.1049383119458244,0.02652732309486185,0.7841098819460187,0.1819538027048111,0.08750957250595093,0.9444422423839569,0.26240275161606924,0.04823963007047063,0.001
24.0,0.10182001175624984,0.02358282304235867,0.7823718615940639,0.18098095804452896,0.08672252297401428,0.9425843060016632,0.26063545757815954,0.04709277940647943,0.001
25.0,0.0990995429456234,0.021029172819994744,0.7807036751792544,0.1803235374391079,0.08624766767024994,0.9407586008310318,0.2591009232259932,0.046131735224099385,0.001
26.0,0.0967309485588755,0.018821407109498978,0.7790953630492801,0.17998116463422775,0.08607972413301468,0.9390143901109695,0.2577146774246579,0.04532242105120704,0.001
27.0,0.09466808360247385,0.016910187900066376,0.777578938575018,0.1799020953476429,0.08615967258810997,0.9374242126941681,0.25643679641541983,0.044658862941321875,0.001
28.0,0.09287215662854058,0.015263294535023826,0.7760886152585348,0.18006569147109985,0.08647673577070236,0.9358895868062973,0.2552268391563779,0.04411823142852102,0.001
29.0,0.09131417281570889,0.013847322158870242,0.7746684891836983,0.18044700101017952,0.08700306341052055,0.9344393759965897,0.2540980066571917,0.04365780417408262,0.001
30.0,0.08996060597045082,0.012637591699049586,0.7732301240875608,0.18100808188319206,0.08769822120666504,0.9330985844135284,0.25306578548181624,0.04326519405557996,0.001
31.0,0.08880140401777767,0.011614261461155755,0.7718713794435773,0.18174293637275696,0.08853565156459808,0.9320728629827499,0.252134416784559,0.04293010259668032,0.001
32.0,0.08787740554128375,0.010818180938561758,0.7705922382218497,0.18260132893919945,0.08952046185731888,0.9308086931705475,0.25130425748370944,0.04264293238520622,0.001
33.0,0.08707294506686074,0.010135815966696967,0.7693712796483722,0.18391168117523193,0.09096907824277878,0.9294260591268539,0.250490760519391,0.04240200100910096,0.001
34.0,0.08637934178113937,0.009559439406508491,0.7681990067164103,0.18471954390406609,0.09191127121448517,0.9280826896429062,0.24987376232941946,0.04220252147033101,0.001
35.0,0.08578070004781087,0.009069398400329408,0.7671129788671222,0.18537649139761925,0.09268994256854057,0.9268654882907867,0.24936193937347048,0.04203673700491587,0.001
36.0,0.08525849364343144,0.0086530733498789,0.7660541903404963,0.1860552355647087,0.09347641840577126,0.9257881492376328,0.2488947014013926,0.04189895377272651,0.001
37.0,0.0848017478627818,0.008296394720673561,0.7650535220191592,0.18678642809391022,0.09430868923664093,0.9247774183750153,0.24846018354098,0.04178455897739956,0.001
38.0,0.08440721301095826,0.007994103467180616,0.7641310776982989,0.18761050701141357,0.09520057588815689,0.9240992963314056,0.24804160779430753,0.04168813374070894,0.001
39.0,0.0840571675272215,0.007736076911290486,0.7632108841623578,0.18845517933368683,0.0961129404604435,0.9234222918748856,0.24764017051174528,0.04160586247841517,0.001
40.0,0.08374392046105295,0.007516007959133103,0.762279076235635,0.18928487226366997,0.09700465574860573,0.9228021204471588,0.2472637075753439,0.04153689990441004,0.001
41.0,0.08347778057768232,0.0073291220303092685,0.7614865558488029,0.19010407477617264,0.09786971658468246,0.9223436117172241,0.24691582506611234,0.04148007326182865,0.001
42.0,0.08323202353148233,0.007169398612209729,0.7606262280827477,0.19089559465646744,0.09870174527168274,0.921938419342041,0.24659540255864462,0.041434332196201594,0.001
43.0,0.08302956890492212,0.00703522146102928,0.7599434568768456,0.19169041514396667,0.09950436279177666,0.9218604564666748,0.24630101734683627,0.04139890716899009,0.001
44.0,0.08283581247641927,0.0069210610042015714,0.7591474850972494,0.1924571767449379,0.10028878599405289,0.9216839075088501,0.24602964520454407,0.041365591543061395,0.001
