epoch,train_total_loss,train_nll,train_mu_loss,val_total_loss,val_nll,val_mu_loss,mean_sigma,mean_alpha,lr
0.0,1.2074377990904308,1.0966734545571464,1.1076434737160092,1.28426194190979,1.1580426394939423,1.2621930241584778,1.0771588484446208,0.4486014928136553,0.001
1.0,1.1243539708001273,1.0205731164841425,1.037808521162896,1.1741806268692017,1.0674486607313156,1.0673197656869888,0.9964071455455962,0.4178520781653268,0.001
2.0,1.044079689752488,0.9446118076642355,0.9946788471369516,1.0718920826911926,0.9773320257663727,0.9456007182598114,0.9208589536803109,0.38720589876174927,0.001
3.0,0.9625670796348935,0.8659042630876813,0.9666281314123244,0.9741038680076599,0.887015089392662,0.8708876296877861,0.8480907934052604,0.3562709717523484,0.001
4.0,0.8796261832827613,0.7848756852604094,0.9475049333912986,0.8779948204755783,0.7955614179372787,0.824333980679512,0.7790369504974002,0.3255381768658048,0.001
5.0,0.7945771188963027,0.7012247982479277,0.933523185196377,0.7815680503845215,0.7021671533584595,0.794008880853653,0.7133547919137138,0.2955119872377032,0.001
6.0,0.7069800496101379,0.614735776469821,0.922442688828423,0.6835959553718567,0.6063612848520279,0.7723467797040939,0.6507359970183599,0.26654258299441563,0.001
7.0,0.616624823638371,0.525372421457654,0.9125239920048487,0.5838066339492798,0.5082221925258636,0.7558444552123547,0.591070796762194,0.23881412758713677,0.001
8.0,0.5240630762917655,0.43369618909699575,0.9036688563369569,0.48214874416589737,0.40791406482458115,0.7423467710614204,0.5345250353926704,0.21240032357828958,0.001
9.0,0.4304955175944737,0.34093652736572994,0.8955898632605871,0.37968752533197403,0.3066202700138092,0.73067257553339,0.48154835899670917,0.18729371683938162,0.001
10.0,0.33808680659248713,0.24927930533885956,0.8880750033117476,0.27769890427589417,0.20566484704613686,0.7203404940664768,0.43293934634753634,0.16356020882016137,0.001
11.0,0.24912873407204947,0.16104305925823392,0.880856699177197,0.17686955630779266,0.10567819699645042,0.7119135819375515,0.3895908977304186,0.14069160393306188,0.001
12.0,0.16574800919209207,0.07830775245314553,0.87440254007067,0.08202699199318886,0.011533601675182581,0.704933900386095,0.3517753467673347,0.11946306626001994,0.001
13.0,0.09433925276001294,0.007443302200131473,0.8689594914515814,-0.005529215559363365,-0.07542410213500261,0.6989488489925861,0.32103940063998815,0.10141486106883912,0.001
14.0,0.0340474211566505,-0.052361377470550086,0.8640879711934498,-0.08732384350150824,-0.15671913977712393,0.6939529441297054,0.2970440380630039,0.08659819123290834,0.001
15.0,-0.017634129063004537,-0.10358166038280442,0.8594753061022077,-0.16432516649365425,-0.2333696335554123,0.6904447004199028,0.27814178736436934,0.07496828035939307,0.001
16.0,-0.06271887410964284,-0.14827338765774453,0.8555451305139632,-0.23756280913949013,-0.3063427060842514,0.6877989694476128,0.2626968806698209,0.06604750791475886,0.001
17.0,-0.1035403868272191,-0.1887575721456891,0.8521718418314344,-0.30890109948813915,-0.37743219919502735,0.6853110119700432,0.24951079203968957,0.0591364089576971,0.001
18.0,-0.1412325625618299,-0.22615414361159006,0.8492158218508675,-0.37810649164021015,-0.4463335368782282,0.6822703406214714,0.23799022890272595,0.05367311870767957,0.001
19.0,-0.17627643048763275,-0.26093216027532307,0.8465572836853209,-0.4442749209702015,-0.5120671838521957,0.6779225096106529,0.22779363961446852,0.04925525587584291,0.001
20.0,-0.20921044193563007,-0.2936262257751964,0.84415783342861,-0.5075221322476864,-0.5746890343725681,0.6716690100729465,0.2186119705438614,0.045602496269912945,0.001
21.0,-0.2399752370658375,-0.3241887085494541,0.8421346949679511,-0.5658792518079281,-0.6322081685066223,0.66328901425004,0.21031178959778377,0.04251805550995327,0.001
22.0,-0.2677523217030934,-0.35186163655349184,0.8410931130250295,-0.6160819176584482,-0.6814388744533062,0.6535696014761925,0.2028632511695226,0.039858554622956684,0.001
23.0,-0.29214607888743993,-0.37633125235637027,0.8418516970816112,-0.6552255786955357,-0.7198117785155773,0.6458621136844158,0.19612978789068403,0.037519920528644606,0.001
24.0,-0.3122366588740122,-0.39687171294575646,0.8463505563281831,-0.6797503549605608,-0.7444173209369183,0.6466694660484791,0.19005207362629117,0.03543693261841933,0.001
25.0,-0.32706774132592337,-0.4122741956795965,0.8520645336026237,-0.6907312124967575,-0.7559945732355118,0.652633547782898,0.18487333222514107,0.033593282458328065,0.001
26.0,-0.3386380150914192,-0.4228659254454431,0.8422791092168718,-0.6992227006703615,-0.7635831013321877,0.6436040587723255,0.18125296100264504,0.03202751376444385,0.001
27.0,-0.3477905910639536,-0.431681446376301,0.8389084899709338,-0.7085505537688732,-0.7726413570344448,0.6409080401062965,0.1786071661682356,0.030664719286419097,0.001
