epoch,train_total_loss,train_nll,train_mu_loss,val_total_loss,val_nll,val_mu_loss,mean_sigma,mean_alpha,lr
0.0,1.2021225463776362,1.0837248819214957,1.183976682169097,1.046753704547882,0.9857342541217804,0.6101944521069527,1.0700745752879552,0.45025712677410673,0.001
1.0,1.134117339338575,1.0210933883984883,1.1302394760506493,0.9913205057382584,0.9293913394212723,0.6192916929721832,1.0050513375373114,0.423696212825321,0.001
2.0,1.0650395098186674,0.9562118252118429,1.0882768375532967,0.9323489814996719,0.8694341331720352,0.629148505628109,0.9411486500785464,0.39693112742333186,0.001
3.0,0.9936377122288659,0.8883773684501648,1.0526034243050075,0.869504377245903,0.8055586963891983,0.6394568160176277,0.8786758723713103,0.36988602365766254,0.001
4.0,0.9195744168190729,0.817314000356765,1.0226041738476073,0.8027188926935196,0.7376339882612228,0.6508490964770317,0.8174130093483698,0.343011274933815,0.001
5.0,0.8423575191270738,0.7425832663263593,0.9977425358125142,0.7317653447389603,0.6654827445745468,0.6628260388970375,0.7569765817551386,0.31659605105717975,0.001
6.0,0.7615111016091847,0.6638902624448141,0.97620837248507,0.6564064919948578,0.5889187753200531,0.6748771667480469,0.6975406578608921,0.2907793933436984,0.001
7.0,0.6768189512547993,0.5810589449746268,0.9576000400951931,0.5764570087194443,0.5077721402049065,0.6868487894535065,0.6392723123232523,0.2656457090661639,0.001
8.0,0.5881153628939674,0.49398353412037804,0.9413182877358937,0.49177465587854385,0.42189089953899384,0.6988375782966614,0.5823371467136201,0.2412589689095815,0.001
9.0,0.4954120076837994,0.4027306423300788,0.9268136535372052,0.4023457393050194,0.33123575523495674,0.7110998332500458,0.5269354099319095,0.21766227590186255,0.001
10.0,0.3993643969297409,0.3079833537340164,0.9138104468584061,0.30891604349017143,0.23650268837809563,0.7241335511207581,0.47350480868702843,0.1949050465510005,0.001
11.0,0.3018048959118979,0.21158114661063468,0.9022374770471028,0.21252088621258736,0.13871964905411005,0.738012284040451,0.42300165267217726,0.172565839829899,0.001
12.0,0.20561226537185057,0.11635438295169956,0.8925788061959403,0.11707101762294769,0.041644254146376625,0.7542676031589508,0.37664723254385446,0.1504910240570704,0.001
13.0,0.1172837293041604,0.02885698400703924,0.8842674522172838,0.027369916439056396,-0.04969142936170101,0.770613431930542,0.33580061367579866,0.1303501703909465,0.001
14.0,0.0430297948242653,-0.04466950937750794,0.87699303598631,-0.051117656752467155,-0.12978123064385727,0.7866357266902924,0.30222253288541523,0.1125645600259304,0.001
15.0,-0.0146176837207306,-0.10170214490166732,0.870844589812415,-0.11926577053964138,-0.19926300086081028,0.7999722808599472,0.27612178808166865,0.0974810958972999,0.001
16.0,-0.0583579997044234,-0.14500740910547652,0.8664940851075309,-0.17933456413447857,-0.2604953460395336,0.8116077706217766,0.2549385407141277,0.08502747579699471,0.001
17.0,-0.09056162807558264,-0.17686058991100817,0.8629896023443767,-0.23183131031692028,-0.3139336034655571,0.8210229054093361,0.23744528208460128,0.0747254847415856,0.001
18.0,-0.11309048391523815,-0.19906906598424984,0.8597857973405293,-0.2793392427265644,-0.3620668835937977,0.8272764459252357,0.2228412273384276,0.06623775849030131,0.001
19.0,-0.1274659065973191,-0.2132119725325278,0.8574605967317309,-0.32381925359368324,-0.4070553183555603,0.8323605880141258,0.20989709524881273,0.0592318210928213,0.001
20.0,-0.13457426641668593,-0.22011048453194754,0.8553621839909327,-0.36560607329010963,-0.44923408329486847,0.8362800851464272,0.19807931993688857,0.053266082668588274,0.001
