epoch,train_total_loss,train_nll,train_mu_loss,val_total_loss,val_nll,val_mu_loss,mean_sigma,mean_alpha,lr
0.0,1.219388587134225,1.103012155918848,1.16376432066872,1.1144703030586243,1.0508887767791748,0.6358153596520424,1.0870803906804039,0.4509602387746175,0.001
1.0,1.1459274462291174,1.0361915060452052,1.0973594131923856,1.035972312092781,0.9801651388406754,0.5580716468393803,1.0136804098174685,0.4274819337186359,0.001
2.0,1.0734702150026958,0.9686356584231058,1.0483456665561313,0.957328274846077,0.9071824997663498,0.5014579333364964,0.9440003832181295,0.4037365530218397,0.001
3.0,0.9996126606350854,0.8984749061720712,1.0113774637381236,0.8788850158452988,0.8326591998338699,0.4622581750154495,0.8759855230649313,0.3796121066524869,0.001
4.0,0.9243767999467396,0.8260082318669274,0.9836856226126353,0.799910232424736,0.7562907785177231,0.4361944906413555,0.8104474374226162,0.3552799011979784,0.001
5.0,0.8471646081833613,0.7508697367849804,0.9629487764267695,0.7197753340005875,0.6778115779161453,0.41963764280080795,0.7471600742567153,0.33091809919902254,0.001
6.0,0.767466976529076,0.6727408837704432,0.9472609453258061,0.6380310878157616,0.5970591604709625,0.40971938520669937,0.6859624016852606,0.3066871847425188,0.001
7.0,0.6846701460225242,0.5911583517278943,0.9351178393477485,0.5545650124549866,0.5141380950808525,0.4042690880596638,0.6266329203333173,0.2826588742789768,0.001
8.0,0.5986087052595048,0.5060720088936034,0.925366956563223,0.4702056124806404,0.4300323724746704,0.4017323963344097,0.5692615565799531,0.2588430174759456,0.001
9.0,0.5102269486302421,0.41850459788526806,0.9172234939677375,0.386299729347229,0.3461950607597828,0.40104665979743004,0.5145864344778515,0.2355360303606306,0.001
10.0,0.42066721334343865,0.3296515058193888,0.910157038342385,0.3047150559723377,0.26456636283546686,0.4014868475496769,0.46318732556842623,0.21289995667480288,0.001
11.0,0.3315430443201746,0.24116302090918734,0.9038002306506747,0.22789137158542871,0.1876361295580864,0.40255241468548775,0.4155620237191518,0.19108183823880695,0.001
12.0,0.24481356906748952,0.15502094672549338,0.8979262085188002,0.1587189119309187,0.11833092197775841,0.40387993305921555,0.3720730585711343,0.1702340841293335,0.001
13.0,0.1617996282875538,0.0725646420115871,0.8923498817852565,0.10028940066695213,0.0597732849419117,0.4051611125469208,0.33288628288677763,0.14966605142468498,0.001
14.0,0.08385884770680041,-0.0048487721277134755,0.8870761834439778,0.05691072717308998,0.016289126127958298,0.40621596574783325,0.2982329846847625,0.12976196834019252,0.001
15.0,0.016812141629911605,-0.07136845766078859,0.8818059755223138,0.03128471411764622,-0.009413203690201044,0.40697914734482765,0.26852009126118254,0.11182456747407005,0.001
16.0,-0.036296211183071136,-0.12395976785392988,0.8766355699016934,0.021292404271662235,-0.019463712349534035,0.40756118297576904,0.24475224316120148,0.09618384249153591,0.001
17.0,-0.07538133221013206,-0.16256522883971533,0.8718389492659342,0.020804619416594505,-0.020031495252624154,0.4083610698580742,0.2275339017311732,0.08299998548768815,0.001
18.0,-0.10317371714682806,-0.1900121005518096,0.868383785088857,0.024409635923802853,-0.01659413054585457,0.41003764420747757,0.21612613754613058,0.07214217118564106,0.001
19.0,-0.12321118017037709,-0.2096790967597848,0.8646791350273859,0.029140369035303593,-0.012004252523183823,0.4114461988210678,0.2089358334030424,0.06331189437991097,0.001
20.0,-0.13766464644244739,-0.22382637450382822,0.8616172451348532,0.03423348907381296,-0.007100062444806099,0.41333549842238426,0.20435479283332825,0.056170006415673664,0.001
21.0,-0.14836175331757182,-0.23414117417165212,0.8577941748357955,0.03934394847601652,-0.002125971019268036,0.41469917446374893,0.20127177309422267,0.05040171706960315,0.001
