epoch,train_total_loss,train_nll,train_mu_loss,val_total_loss,val_nll,val_mu_loss,mean_sigma,mean_alpha,lr
0.0,1.193362145196824,1.0933447224753243,1.000174037047795,1.093357801437378,1.023946225643158,0.6941157653927803,1.0747260309401012,0.4476031575884138,0.001
1.0,1.110068576676505,1.015777480034601,0.9429108954611278,1.0253920257091522,0.9564140886068344,0.689779244363308,0.9929357171058655,0.4142030960037595,0.001
2.0,1.0296215074402946,0.9384663445608956,0.9115515195188069,0.9570271670818329,0.8875501751899719,0.6947699561715126,0.9163048749878293,0.38128674030303955,0.001
3.0,0.9485398474193755,0.8594807499930972,0.8905909998076302,0.8868972361087799,0.816684827208519,0.702124148607254,0.8437239272253854,0.34852236935070585,0.001
4.0,0.8656450112660726,0.7782858695302691,0.8735913918131873,0.8145746439695358,0.7436527013778687,0.709219440817833,0.7745346994627089,0.31650462462788537,0.001
5.0,0.7804493421599978,0.6946120858192444,0.8583725577309018,0.7401812225580215,0.6685892790555954,0.7159194350242615,0.7082265388397944,0.28571136650584994,0.001
6.0,0.6929002347446623,0.6084580563363575,0.84442176705315,0.664316326379776,0.5920379757881165,0.7227835059165955,0.6445401282537551,0.25635845604397,0.001
7.0,0.6033421925136021,0.5202110608418783,0.8313113521961939,0.5880006849765778,0.5150219947099686,0.7297869622707367,0.5834774516877674,0.2284569406793231,0.001
8.0,0.5124508610793522,0.43052737769626437,0.8192347869986579,0.5113665014505386,0.43759002536535263,0.7377647161483765,0.5249538166182381,0.20192754978225344,0.001
9.0,0.42152662362371174,0.3407552284853799,0.80771394996416,0.43959616869688034,0.3649792969226837,0.7461686283349991,0.46883408086640493,0.1766764141973995,0.001
10.0,0.33682083444935934,0.2571532346663021,0.796675987186886,0.37909194082021713,0.30357568711042404,0.7551625221967697,0.4180620993886675,0.15281630130041213,0.001
11.0,0.2652425641814868,0.18660689559986904,0.7863566818691435,0.3316024839878082,0.25516940653324127,0.764330729842186,0.3753522975104196,0.13070142836797805,0.001
12.0,0.2084523801292692,0.13078469854025615,0.776676805246444,0.2957117557525635,0.21839887648820877,0.7731287926435471,0.3416220886366708,0.11037232372022811,0.001
13.0,0.1672977709344455,0.09048552704708916,0.7681224459693545,0.2668837010860443,0.18881801888346672,0.7806568592786789,0.31669381118956064,0.09418830860938344,0.001
14.0,0.13811636361337842,0.062030127892891564,0.7608623164040702,0.2415648028254509,0.16287904419004917,0.7868575751781464,0.29893024478639874,0.08202122684035983,0.001
15.0,0.11742132387700535,0.041977575107011944,0.7544374551091876,0.21905032731592655,0.1399778425693512,0.7907248288393021,0.286010966414497,0.07302561455539294,0.001
16.0,0.10285578206891105,0.027949650727567218,0.7490613148325965,0.19976118579506874,0.12047836603596807,0.792828157544136,0.2762067211525781,0.06633808038064412,0.001
17.0,0.09274197245637576,0.018294846550339743,0.7444712704136258,0.1844142284244299,0.10505742998793721,0.793568029999733,0.26904586809022085,0.061278821811789556,0.001
18.0,0.08535640739968844,0.011338848288037948,0.740175560826347,0.1720514725893736,0.09272021194919944,0.7933126240968704,0.2637703376156943,0.0573282390832901,0.001
19.0,0.07961994728871755,0.005979740548701514,0.7364020475319454,0.16201735101640224,0.08272297447547317,0.7929437607526779,0.2597257558788572,0.054184003422657646,0.001
20.0,0.07488419967038291,0.001576193031810579,0.7330800678048816,0.1536325365304947,0.07438786060083658,0.7924467176198959,0.2564766520545596,0.051656387391544524,0.001
21.0,0.07064689571658771,-0.0023331566314612117,0.7298005180699485,0.1463475301861763,0.06718274904415011,0.7916478216648102,0.2536880686169579,0.049603039487486796,0.001
22.0,0.06684544664763269,-0.005843183646599452,0.7268862781070528,0.1400865837931633,0.06098336912691593,0.791032150387764,0.25136196542353856,0.047975791352135796,0.001
23.0,0.06336645338506926,-0.009042669220694475,0.7240912176313854,0.13469980470836163,0.055664814542979,0.7903498858213425,0.24947328723612286,0.046689282925356,0.001
24.0,0.0603005187142463,-0.01185497133770869,0.7215548881462642,0.13002695888280869,0.051045090425759554,0.7898186147212982,0.24787667180810655,0.04565817437001637,0.001
25.0,0.05757813421743257,-0.014329339632587064,0.719074703398205,0.12591505702584982,0.04699739348143339,0.7891765683889389,0.24649432372479213,0.04481254110024089,0.001
26.0,0.05517123515407244,-0.01651665835552627,0.7168789051827931,0.12228436768054962,0.04341881908476353,0.7886554300785065,0.24528036373002188,0.04414270765015057,0.001
27.0,0.05306192913225719,-0.018453157279596087,0.7151508600938887,0.11915823444724083,0.040252380073070526,0.7890585511922836,0.24421278209913344,0.04361552177440552,0.001
28.0,0.05111187323927879,-0.020186965565829138,0.7129883780365899,0.11630769912153482,0.03742475900799036,0.7888294011354446,0.24327427929355985,0.043194876185485294,0.001
29.0,0.04936919467789786,-0.02172838439721437,0.7109757988225847,0.1137134451419115,0.03488810732960701,0.7882533371448517,0.24244520919663565,0.042852812934489476,0.001
30.0,0.04779906269340288,-0.02312763500958681,0.7092669719741458,0.11136707570403814,0.032574781216681004,0.7879229038953781,0.2416942971093314,0.04256289310398556,0.001
31.0,0.046344854115020664,-0.024425563302689364,0.707704172247932,0.10926931072026491,0.03048554714769125,0.787837564945221,0.24103298357554845,0.0423010823627313,0.001
32.0,0.04501520079516229,-0.025587619903186958,0.7060281861396063,0.10732884984463453,0.028583048842847347,0.7874579876661301,0.2404381668283826,0.042054819564024605,0.001
33.0,0.04381994299945377,-0.02662273612804711,0.7044267640227363,0.1055068913847208,0.026839273050427437,0.786676213145256,0.2399050941069921,0.0418250346112819,0.001
34.0,0.04281017521307582,-0.02753799560568517,0.7034816912242344,0.10397292301058769,0.02525494061410427,0.7871798723936081,0.23941915375845774,0.04161157210667928,0.001
35.0,0.041814335311452545,-0.02837540534701908,0.7018974040235791,0.10249082744121552,0.023804642260074615,0.786861851811409,0.2389886641786212,0.041408270065273554,0.001
36.0,0.04093216368485065,-0.02912416017924053,0.7005632335231418,0.10110134072601795,0.02246856316924095,0.7863277196884155,0.23859783652282895,0.04123193327160109,0.001
37.0,0.0401213290613322,-0.029823256107712432,0.6994458266666957,0.09981431439518929,0.02121458575129509,0.7859972715377808,0.23822782224132902,0.04108108863944099,0.001
38.0,0.03935871885291168,-0.03049258713144809,0.6985130480357579,0.09867279604077339,0.020064759999513626,0.7860803753137589,0.2378969057684853,0.040953228516238074,0.001
39.0,0.03863933167996861,-0.031103878331902837,0.6974320667130607,0.09757654834538698,0.01899392530322075,0.7858261913061142,0.2375925247158323,0.04084621706888789,0.001
40.0,0.03800372930154914,-0.031653498188548145,0.6965722626163846,0.09657122194766998,0.017992418259382248,0.7857880145311356,0.23730547087533133,0.04076581661190305,0.001
41.0,0.03742707369937783,-0.03215233935043216,0.6957941282363165,0.09564258437603712,0.017053566873073578,0.785890132188797,0.23703716553392865,0.040706757456064224,0.001
42.0,0.036916918431719146,-0.032579054235525075,0.6949597213949475,0.09474832937121391,0.016167258843779564,0.7858106642961502,0.23677798679896764,0.04066841747789156,0.001
43.0,0.03647879883646965,-0.032944092116806475,0.694228891815458,0.09392617363482714,0.01535329781472683,0.7857287526130676,0.23654296497503915,0.04065310085813204,0.001
44.0,0.036097888967820575,-0.03327554955501996,0.6937343733651298,0.09321626368910074,0.014611996710300446,0.7860426902770996,0.236338618965376,0.04065767622419766,0.001
45.0,0.0357272323398363,-0.03358289504068948,0.6931012542474837,0.09254355169832706,0.013929110020399094,0.7861444056034088,0.2361558973789215,0.040673963548172085,0.001
46.0,0.03539835111725898,-0.033863532046477,0.6926188185101464,0.09193685837090015,0.013295784592628479,0.7864107042551041,0.23598627746105194,0.04070175048850831,0.001
