Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1744060086.0494254,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,4,216,90,0.8133201599121094
1744060083.8554716,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,44,472,4.079136848449707
1744060091.0847976,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,21,133,1.1676547527313232
1744060096.7709918,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,4,194,165,1.4411239624023438
1744060100.9993536,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.25,4,99,155,1.3516149520874023
1744060104.129005,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,0.25,4,631,648,5.571124076843262
1744060111.4839904,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,4,218,117,1.0309302806854248
1744060120.481779,meta-llama/Llama-3.1-8B-Instruct,scibench,0.25,4,50,330,2.9435129165649414
1744060122.808873,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,4,150,133,1.2052528858184814
1744060113.466284,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,64,1564,13.527278661727905
1744060140.0325499,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,4,239,133,1.207514762878418
1744060146.4578295,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,4,279,282,2.5659735202789307
1744060122.1158383,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,40,3221,28.187063455581665
1744060148.5052106,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,50,300,2.694021224975586
1744060155.765001,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.25,4,104,139,1.2502706050872803
1744060158.2087293,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,4,150,232,2.0884828567504883
1744060160.0658872,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,16,126,1.136608362197876
1744060136.7829282,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,393,2906,25.638469696044922
1744060164.1881926,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,4,151,94,0.8390276432037354
1744060163.753463,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,4,178,191,1.6726057529449463
1744060172.6755147,meta-llama/Llama-3.1-8B-Instruct,guanaco,0.25,4,15,74,0.6705837249755859
1744060183.69565,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,25,72,0.6510543823242188
1744060186.1643276,meta-llama/Llama-3.1-8B-Instruct,scibench,0.25,4,106,320,2.849289894104004
1744060187.0745246,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,302,576,5.077671766281128
1744060193.2545915,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,4,203,159,1.4121925830841064
1744060196.3645647,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.25,4,45,86,0.7896201610565186
1744060195.611035,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,46,322,2.8643829822540283
1744060201.932065,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,21,268,2.3795971870422363
1744060210.4359112,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,15,319,3.0603997707366943
1744060209.3632772,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,0.25,4,488,612,5.834787368774414
1744060209.206839,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,0.25,4,438,650,6.200270175933838
1744060214.4207544,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,27,168,1.6059293746948242
1744060214.3504422,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,20,209,2.0192954540252686
1744060216.4803567,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,42,251,2.4018499851226807
1744060217.541662,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,4,165,143,1.3961074352264404
1744060221.5421572,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,80,169,1.592846393585205
1744060216.0772796,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,0.25,4,545,756,7.085415601730347
1744060225.7509296,meta-llama/Llama-3.1-8B-Instruct,theoremqa,0.25,4,423,250,2.335085391998291
1744060228.0785508,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,84,332,3.079214572906494
1744060237.1260543,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.25,4,65,113,1.0865349769592285
1744060243.360578,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,4,181,161,1.5608904361724854
1744060252.9520795,meta-llama/Llama-3.1-8B-Instruct,ARB,0.25,4,176,275,5.6841795444488525
1744060257.504198,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,4,198,231,4.817683696746826
1744060261.7534246,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.25,4,89,107,2.2718944549560547
1744060256.562003,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,0.25,4,252,432,8.99358868598938
1744060261.272667,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,9,342,7.135101318359375
1744060271.7095962,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,27,209,4.414064407348633
1744060274.493779,meta-llama/Llama-3.1-8B-Instruct,ARB,0.25,4,131,78,1.6933331489562988
1744060270.2986016,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,67,345,7.2728660106658936
1744060276.7242475,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.25,4,22,84,1.7896430492401123
1744060266.8292348,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,23,624,13.096769571304321
1744060281.9957817,meta-llama/Llama-3.1-8B-Instruct,ARB,0.25,4,250,155,3.3208463191986084
1744060283.3603988,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,4,230,196,4.207879304885864
1744060271.7518744,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,42,755,15.92310905456543
1744060278.7867794,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,74,426,9.039228916168213
1744060286.3538864,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,4,28,157,3.3773610591888428
1744060287.6474097,meta-llama/Llama-3.1-8B-Instruct,guanaco,0.25,4,180,122,2.6338083744049072
