timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/10/17 04:27:55.179, 63.78 W, 0 %, 76447 MiB
2025/10/17 04:27:55.187, 64.33 W, 0 %, 76447 MiB
2025/10/17 04:27:55.192, 57.06 W, 0 %, 4 MiB
2025/10/17 04:27:55.202, 56.91 W, 0 %, 4 MiB
2025/10/17 04:27:55.210, 57.73 W, 0 %, 4 MiB
2025/10/17 04:27:55.218, 60.06 W, 0 %, 4 MiB
2025/10/17 04:27:55.226, 57.02 W, 0 %, 4 MiB
2025/10/17 04:27:55.233, 59.49 W, 0 %, 4 MiB
2025/10/17 04:27:55.492, 63.45 W, 0 %, 76447 MiB
2025/10/17 04:27:55.492, 64.33 W, 0 %, 76447 MiB
2025/10/17 04:27:55.492, 57.06 W, 0 %, 4 MiB
2025/10/17 04:27:55.493, 56.96 W, 0 %, 4 MiB
2025/10/17 04:27:55.493, 57.73 W, 0 %, 4 MiB
2025/10/17 04:27:55.493, 60.13 W, 0 %, 4 MiB
2025/10/17 04:27:55.493, 57.02 W, 0 %, 4 MiB
2025/10/17 04:27:55.493, 59.49 W, 0 %, 4 MiB
2025/10/17 04:27:55.743, 63.78 W, 0 %, 76447 MiB
2025/10/17 04:27:55.743, 64.33 W, 0 %, 76447 MiB
2025/10/17 04:27:55.743, 57.06 W, 0 %, 4 MiB
2025/10/17 04:27:55.743, 56.96 W, 0 %, 4 MiB
2025/10/17 04:27:55.743, 57.73 W, 0 %, 4 MiB
2025/10/17 04:27:55.743, 60.13 W, 0 %, 4 MiB
2025/10/17 04:27:55.743, 57.02 W, 0 %, 4 MiB
2025/10/17 04:27:55.743, 59.49 W, 0 %, 4 MiB
2025/10/17 04:27:55.993, 63.78 W, 0 %, 76447 MiB
2025/10/17 04:27:55.993, 64.33 W, 0 %, 76447 MiB
2025/10/17 04:27:55.993, 57.06 W, 0 %, 4 MiB
2025/10/17 04:27:55.993, 56.91 W, 0 %, 4 MiB
2025/10/17 04:27:55.993, 57.73 W, 0 %, 4 MiB
2025/10/17 04:27:55.993, 60.06 W, 0 %, 4 MiB
2025/10/17 04:27:55.993, 57.24 W, 0 %, 4 MiB
2025/10/17 04:27:55.993, 59.42 W, 0 %, 4 MiB
2025/10/17 04:27:56.244, 63.45 W, 0 %, 76447 MiB
2025/10/17 04:27:56.244, 64.60 W, 0 %, 76447 MiB
2025/10/17 04:27:56.244, 57.06 W, 0 %, 4 MiB
2025/10/17 04:27:56.244, 56.96 W, 0 %, 4 MiB
2025/10/17 04:27:56.244, 57.73 W, 0 %, 4 MiB
2025/10/17 04:27:56.244, 60.13 W, 0 %, 4 MiB
2025/10/17 04:27:56.244, 57.02 W, 0 %, 4 MiB
2025/10/17 04:27:56.244, 59.49 W, 0 %, 4 MiB
